schedule_date,schedule_season,home_id,away_id,weather_temperature,weather_wind_mph,score_home,home_avg_first_downs,home_avg_yds,home_avg_pass_yds,home_avg_rush_yds,home_avg_TO,score_away,away_avg_first_downs,away_avg_yds,away_avg_pass_yds,away_avg_rush_yds,away_avg_TO,total_score,over_under_line,label
10/14/1984,1984,NWE,CIN,51.0,16.0,20,18.058823529411768,320.0588235294117,176.2352941176471,143.82352941176467,2.2941176470588243,14,21.176470588235293,351.2352941176471,206.7647058823529,144.47058823529414,2.2941176470588243,34,40.0,under
10/14/1984,1984,NOR,RAM,72.0,0.0,10,18.529411764705888,308.5882352941176,161.7647058823529,146.82352941176467,2.8235294117647056,28,17.0,296.11764705882354,162.05882352941177,134.05882352941177,2.4705882352941178,38,43.0,under
10/14/1984,1984,PHI,CLT,60.0,14.0,16,16.176470588235293,278.7647058823529,194.5882352941176,84.17647058823529,2.176470588235294,7,17.0,288.64705882352933,130.70588235294122,157.94117647058823,2.235294117647059,23,42.0,under
10/14/1984,1984,SFO,PIT,60.0,15.0,17,21.176470588235293,357.5882352941177,222.94117647058826,134.64705882352942,1.7058823529411764,20,18.647058823529417,309.4705882352941,174.05882352941174,135.41176470588235,2.764705882352941,37,42.0,under
10/14/1984,1984,SEA,BUF,72.0,0.0,31,18.58823529411765,310.35294117647067,188.70588235294116,121.64705882352942,2.588235294117647,28,18.647058823529417,300.5882352941176,196.2352941176471,104.35294117647058,2.647058823529412,59,43.5,over
10/14/1984,1984,CRD,CHI,69.0,9.0,38,20.647058823529417,366.5882352941177,217.64705882352942,148.94117647058823,1.8823529411764703,21,19.23529411764705,346.5882352941177,153.52941176470586,193.05882352941174,1.9411764705882355,59,45.0,over
10/14/1984,1984,WAS,DAL,63.0,14.0,34,21.41176470588235,362.5882352941177,197.82352941176467,164.7647058823529,1.6470588235294117,14,21.058823529411768,363.9411764705882,256.7647058823529,107.17647058823529,2.4705882352941178,48,44.5,over
10/15/1984,1984,DEN,GNB,32.0,4.0,17,18.47058823529412,300.4705882352941,182.4117647058824,118.05882352941177,2.411764705882353,14,20.11764705882353,346.4117647058823,239.11764705882354,107.29411764705885,3.1764705882352944,31,40.0,under
10/21/1984,1984,BUF,DEN,58.0,16.0,7,17.88235294117647,290.29411764705884,191.82352941176467,98.47058823529413,2.9411764705882355,37,18.647058823529417,305.0588235294117,188.2352941176471,116.82352941176471,2.176470588235294,44,39.0,over
10/21/1984,1984,CIN,CLE,63.0,12.0,12,20.94117647058824,347.6470588235293,202.29411764705884,145.35294117647058,2.3529411764705883,9,19.294117647058822,318.76470588235287,216.11764705882354,102.64705882352942,2.3529411764705883,21,37.0,under
10/21/1984,1984,DAL,NOR,59.0,13.0,30,21.352941176470583,362.35294117647067,254.17647058823533,108.17647058823529,2.411764705882353,27,18.352941176470583,311.76470588235287,156.41176470588238,155.35294117647058,2.8235294117647056,57,42.0,over
10/21/1984,1984,GNB,SEA,48.0,12.0,24,20.058823529411768,342.35294117647067,233.7647058823529,108.58823529411764,3.294117647058824,30,18.823529411764707,309.11764705882354,192.52941176470588,116.58823529411764,2.647058823529412,54,44.0,over
10/21/1984,1984,OTI,SFO,72.0,0.0,21,17.705882352941178,288.5882352941176,188.2352941176471,100.35294117647058,2.0588235294117645,34,21.647058823529417,369.6470588235293,230.35294117647058,139.29411764705878,1.6470588235294117,55,42.0,over
10/21/1984,1984,CLT,PIT,72.0,0.0,17,17.470588235294116,289.64705882352933,136.64705882352942,153.0,2.0588235294117645,16,18.176470588235293,313.29411764705884,181.11764705882354,132.1764705882353,2.7058823529411766,33,39.5,under
10/21/1984,1984,MIN,DET,72.0,0.0,14,19.41176470588235,312.2352941176472,187.05882352941174,125.17647058823529,2.117647058823529,16,19.764705882352946,339.88235294117646,184.29411764705884,155.58823529411762,2.411764705882353,30,44.5,under
10/21/1984,1984,NWE,MIA,58.0,10.0,24,17.705882352941178,323.64705882352933,183.7647058823529,139.88235294117646,2.3529411764705883,44,22.058823529411764,385.5294117647058,248.82352941176467,136.70588235294122,1.4117647058823528,68,42.0,over
10/21/1984,1984,NYJ,KAN,66.0,9.0,28,19.176470588235293,328.1764705882353,201.05882352941174,127.11764705882356,2.411764705882353,7,20.176470588235293,349.6470588235293,254.82352941176467,94.82352941176471,2.117647058823529,35,43.0,under
10/21/1984,1984,PHI,NYG,68.0,9.0,24,16.647058823529413,285.5882352941176,198.94117647058826,86.64705882352942,2.0588235294117645,10,18.764705882352946,326.88235294117646,233.7647058823529,93.11764705882356,2.764705882352941,34,35.5,under
10/21/1984,1984,SDG,RAI,65.0,8.0,37,22.882352941176467,384.2352941176471,287.4705882352941,96.76470588235294,3.2352941176470584,44,21.352941176470583,372.1764705882353,234.94117647058826,137.23529411764707,2.176470588235294,81,50.0,over
10/21/1984,1984,CRD,WAS,48.0,12.0,26,20.94117647058824,377.0,229.0,148.0,1.8823529411764703,24,21.294117647058822,358.0,199.4705882352941,158.52941176470586,1.5882352941176472,50,52.0,under
10/21/1984,1984,TAM,CHI,78.0,9.0,9,16.529411764705884,287.5882352941176,185.82352941176467,101.76470588235294,2.3529411764705883,44,19.11764705882353,346.5882352941177,150.52941176470586,196.05882352941174,1.9411764705882355,53,39.5,over
10/22/1984,1984,ATL,RAM,71.0,12.0,10,19.647058823529417,347.3529411764707,205.88235294117646,141.47058823529414,2.2941176470588243,24,16.823529411764707,295.70588235294116,156.7058823529412,139.0,2.411764705882353,34,45.0,under
10/28/1984,1984,CHI,MIN,55.0,12.0,16,19.294117647058822,348.6470588235293,155.94117647058823,192.70588235294116,1.9411764705882355,7,18.94117647058824,297.9411764705883,182.7647058823529,115.17647058823529,2.235294117647059,23,40.0,under
10/28/1984,1984,CLE,NOR,69.0,14.0,14,19.352941176470583,318.1764705882353,215.0,103.17647058823529,2.235294117647059,16,18.294117647058822,319.64705882352933,168.2941176470588,151.35294117647058,2.5294117647058822,30,37.0,under
10/28/1984,1984,DAL,CLT,67.0,10.0,22,21.352941176470583,357.1764705882353,252.64705882352942,104.52941176470587,2.3529411764705883,3,17.0,280.4705882352941,131.29411764705878,149.17647058823533,2.0588235294117645,25,43.0,under
10/28/1984,1984,GNB,DET,47.0,19.0,41,20.23529411764705,343.8235294117647,228.88235294117646,114.94117647058823,3.0588235294117645,9,19.705882352941178,334.70588235294116,186.5882352941176,148.11764705882354,2.588235294117647,50,45.0,over
10/28/1984,1984,OTI,CIN,72.0,0.0,13,17.764705882352942,290.70588235294116,194.70588235294116,96.0,2.235294117647059,31,21.47058823529412,352.6470588235293,202.29411764705884,150.35294117647058,2.411764705882353,44,40.0,over
10/28/1984,1984,KAN,TAM,47.0,14.0,24,20.294117647058822,350.4117647058823,259.0588235294117,91.35294117647058,2.2941176470588243,20,17.176470588235293,299.88235294117646,196.2352941176471,103.64705882352942,2.3529411764705883,44,39.0,over
10/28/1984,1984,RAI,DEN,60.0,7.0,19,21.176470588235293,373.1176470588235,236.94117647058826,136.1764705882353,2.411764705882353,22,18.705882352941178,302.4705882352941,179.3529411764706,123.11764705882356,2.2941176470588243,41,39.0,over
10/28/1984,1984,RAM,SFO,60.0,7.0,0,16.470588235294116,291.11764705882354,157.35294117647058,133.76470588235293,2.7058823529411766,33,21.823529411764707,374.2352941176471,239.2352941176471,135.0,1.6470588235294117,33,45.0,under
10/28/1984,1984,MIA,BUF,80.0,16.0,38,22.52941176470589,387.9411764705882,250.17647058823533,137.76470588235293,1.5294117647058822,7,17.941176470588232,289.1764705882353,190.11764705882354,99.05882352941177,3.0,45,45.0,under
10/28/1984,1984,NWE,NYJ,59.0,13.0,30,17.823529411764707,319.0588235294117,183.7647058823529,135.29411764705878,2.411764705882353,20,19.176470588235293,321.9411764705883,195.82352941176467,126.11764705882356,2.411764705882353,50,43.5,over
10/28/1984,1984,NYG,WAS,66.0,8.0,37,19.176470588235293,335.70588235294116,241.52941176470588,94.17647058823529,2.647058823529412,13,21.11764705882353,360.8823529411765,205.94117647058826,154.94117647058823,1.7058823529411764,50,42.5,over
10/28/1984,1984,PHI,CRD,68.0,9.0,14,16.705882352941178,292.1764705882353,209.17647058823533,83.0,2.235294117647059,34,20.94117647058824,379.5294117647058,234.11764705882354,145.41176470588238,1.7647058823529411,48,43.5,over
10/28/1984,1984,PIT,ATL,68.0,11.0,35,17.941176470588232,311.88235294117646,177.11764705882354,134.76470588235293,2.4705882352941178,10,19.41176470588235,340.8235294117647,200.94117647058826,139.88235294117646,2.3529411764705883,45,42.0,over
10/29/1984,1984,SDG,SEA,64.0,9.0,0,22.823529411764717,378.47058823529403,285.11764705882354,93.35294117647058,3.294117647058824,24,19.0,315.35294117647067,198.94117647058826,116.41176470588236,2.7058823529411766,24,51.0,under
11/4/1984,1984,BUF,CLE,42.0,11.0,10,17.411764705882348,282.2352941176472,184.70588235294116,97.52941176470587,3.117647058823529,13,19.176470588235293,312.70588235294116,208.17647058823533,104.52941176470587,2.2941176470588243,23,37.5,under
11/4/1984,1984,CHI,RAI,51.0,18.0,17,18.58823529411765,341.4117647058824,146.58823529411762,194.82352941176467,1.7647058823529411,6,20.294117647058822,360.1764705882353,229.52941176470588,130.64705882352942,2.5294117647058822,23,38.0,under
11/4/1984,1984,DAL,NYG,61.0,15.0,7,20.823529411764707,350.8823529411765,246.2352941176471,104.64705882352942,2.411764705882353,19,19.23529411764705,333.2352941176472,237.4705882352941,95.76470588235294,2.411764705882353,26,43.0,under
11/4/1984,1984,DEN,NWE,47.0,21.0,26,18.41176470588235,300.2352941176472,183.4117647058824,116.82352941176471,2.176470588235294,19,18.0,323.0,186.17647058823533,136.8235294117647,2.2941176470588243,45,37.0,over
11/4/1984,1984,DET,PHI,72.0,0.0,23,20.294117647058822,343.35294117647067,193.4705882352941,149.88235294117646,2.588235294117647,23,16.823529411764707,292.76470588235287,211.94117647058826,80.82352941176471,2.117647058823529,46,40.0,over
11/4/1984,1984,CLT,SDG,72.0,0.0,10,16.764705882352942,279.8235294117647,139.05882352941177,140.7647058823529,2.3529411764705883,38,23.0,376.9411764705882,283.70588235294116,93.23529411764706,2.9411764705882355,48,46.0,over
11/4/1984,1984,MIN,TAM,72.0,0.0,27,19.0,298.76470588235287,178.58823529411762,120.17647058823529,2.176470588235294,24,17.764705882352942,305.76470588235287,200.82352941176467,104.94117647058823,2.4705882352941178,51,40.0,over
11/4/1984,1984,NOR,GNB,72.0,0.0,13,18.47058823529412,316.0,161.52941176470586,154.47058823529414,2.5294117647058822,23,20.41176470588235,349.11764705882354,226.29411764705884,122.82352941176471,2.8823529411764706,36,45.0,under
11/4/1984,1984,NYJ,MIA,49.0,13.0,17,18.764705882352946,317.35294117647067,190.4117647058824,126.94117647058823,2.4705882352941178,31,22.882352941176467,399.1764705882353,263.3529411764706,135.8235294117647,1.7058823529411764,48,45.0,over
11/4/1984,1984,PIT,OTI,47.0,9.0,35,17.823529411764707,313.88235294117646,177.05882352941174,136.8235294117647,2.5294117647058822,7,18.11764705882353,291.5882352941176,196.94117647058826,94.64705882352942,2.411764705882353,42,41.0,over
11/4/1984,1984,SFO,CIN,55.0,11.0,23,21.70588235294117,373.5294117647058,240.4705882352941,133.05882352941177,1.7058823529411764,17,20.94117647058824,345.7058823529412,201.64705882352942,144.05882352941177,2.4705882352941178,40,43.0,under
11/4/1984,1984,SEA,KAN,72.0,0.0,45,18.294117647058822,302.8235294117647,184.17647058823533,118.64705882352942,2.2941176470588243,0,20.058823529411768,345.2352941176471,251.35294117647058,93.88235294117644,2.4705882352941178,45,45.0,under
11/4/1984,1984,CRD,RAM,53.0,10.0,13,20.705882352941178,376.1176470588235,237.35294117647058,138.76470588235293,1.8823529411764703,16,15.764705882352946,280.4705882352941,150.7058823529412,129.76470588235293,2.764705882352941,29,48.0,under
11/5/1984,1984,WAS,ATL,60.0,10.0,27,20.88235294117647,348.4117647058823,197.29411764705884,151.11764705882354,1.7058823529411764,14,18.705882352941178,331.5294117647058,194.4117647058824,137.11764705882354,2.411764705882353,41,45.0,under
11/11/1984,1984,ATL,NOR,48.0,14.0,13,19.058823529411768,335.4705882352941,196.7647058823529,138.70588235294122,2.2941176470588243,17,18.47058823529412,313.4117647058824,167.82352941176467,145.58823529411762,2.5294117647058822,30,41.0,under
11/11/1984,1984,CIN,PIT,43.0,17.0,22,20.529411764705888,343.2352941176472,204.52941176470588,138.70588235294122,2.4705882352941178,20,17.588235294117652,309.5882352941176,175.94117647058826,133.64705882352942,2.647058823529412,42,37.5,over
11/11/1984,1984,CLE,SFO,45.0,15.0,7,18.352941176470583,300.64705882352933,200.5882352941176,100.05882352941177,2.3529411764705883,41,21.764705882352942,382.9411764705882,245.2352941176471,137.70588235294122,1.7058823529411764,48,35.0,over
11/11/1984,1984,GNB,MIN,34.0,22.0,45,20.41176470588235,357.5294117647058,231.35294117647058,126.17647058823529,2.7058823529411766,17,18.764705882352946,300.2352941176472,177.58823529411762,122.64705882352942,2.235294117647059,62,44.5,over
11/11/1984,1984,KAN,OTI,33.0,11.0,16,20.11764705882353,343.1764705882353,246.35294117647058,96.82352941176471,2.3529411764705883,17,18.0,291.29411764705884,191.64705882352942,99.64705882352942,2.0,33,41.0,under
11/11/1984,1984,RAM,CHI,61.0,9.0,29,15.705882352941178,291.0,154.64705882352942,136.35294117647058,2.4705882352941178,13,18.58823529411765,343.5882352941176,149.94117647058823,193.64705882352942,1.7058823529411764,42,35.5,over
11/11/1984,1984,MIA,PHI,72.0,10.0,24,23.35294117647059,406.47058823529403,269.70588235294116,136.76470588235293,1.7058823529411764,23,17.0,293.4117647058824,209.82352941176467,83.58823529411767,2.117647058823529,47,44.0,over
11/11/1984,1984,NWE,BUF,60.0,12.0,38,18.11764705882353,312.88235294117646,183.7647058823529,129.11764705882354,2.235294117647059,10,16.941176470588232,277.88235294117646,180.35294117647058,97.52941176470587,3.117647058823529,48,41.0,over
11/11/1984,1984,NYJ,CLT,58.0,13.0,5,18.11764705882353,308.2352941176472,182.70588235294116,125.52941176470587,2.3529411764705883,9,16.529411764705884,278.1764705882353,136.1764705882353,142.0,2.3529411764705883,14,41.5,under
11/11/1984,1984,SDG,DEN,64.0,9.0,13,23.52941176470589,385.6470588235293,289.29411764705884,96.35294117647058,2.764705882352941,16,18.58823529411765,300.64705882352933,183.88235294117646,116.76470588235294,2.0588235294117645,29,45.0,under
11/11/1984,1984,CRD,DAL,36.0,19.0,17,21.294117647058822,386.0,247.29411764705884,138.70588235294122,1.9411764705882355,24,20.294117647058822,342.70588235294116,237.0,105.70588235294115,2.5294117647058822,41,44.0,under
11/11/1984,1984,TAM,NYG,67.0,10.0,20,18.529411764705888,309.5294117647058,210.0,99.52941176470587,2.5294117647058822,17,18.823529411764707,330.5294117647058,241.29411764705884,89.23529411764706,2.235294117647059,37,40.0,under
11/11/1984,1984,WAS,DET,57.0,13.0,28,21.058823529411768,340.8235294117647,192.5882352941176,148.2352941176471,1.7058823529411764,14,20.11764705882353,344.8235294117647,191.94117647058826,152.88235294117646,2.647058823529412,42,44.0,under
11/12/1984,1984,SEA,RAI,72.0,0.0,17,17.0,283.76470588235287,176.58823529411762,107.17647058823529,2.235294117647059,14,20.11764705882353,356.0,225.17647058823533,130.8235294117647,2.8823529411764706,31,43.0,under
11/18/1984,1984,ATL,CLE,55.0,12.0,7,19.11764705882353,335.5294117647058,198.11764705882354,137.41176470588235,2.2941176470588243,23,18.294117647058822,303.88235294117646,203.11764705882354,100.76470588235294,2.411764705882353,30,39.0,under
11/18/1984,1984,BUF,DAL,38.0,17.0,14,16.588235294117652,277.4705882352941,172.05882352941174,105.41176470588236,3.117647058823529,3,20.352941176470583,335.4117647058824,236.4117647058824,99.0,2.588235294117647,17,41.0,under
11/18/1984,1984,CHI,DET,36.0,11.0,16,18.47058823529412,343.35294117647067,152.52941176470586,190.82352941176467,1.5882352941176472,14,19.41176470588235,332.11764705882354,190.0,142.11764705882354,2.411764705882353,30,40.0,under
11/18/1984,1984,CIN,SEA,36.0,8.0,6,20.58823529411765,343.2352941176472,201.29411764705884,141.94117647058823,2.647058823529412,26,17.058823529411768,284.2352941176472,171.64705882352942,112.58823529411764,2.0588235294117645,32,44.0,under
11/18/1984,1984,DEN,MIN,32.0,7.0,42,18.88235294117647,306.88235294117646,188.82352941176467,118.05882352941177,2.0588235294117645,21,18.529411764705888,294.0588235294117,176.7647058823529,117.29411764705885,2.3529411764705883,63,41.0,over
11/18/1984,1984,GNB,RAM,34.0,13.0,31,20.294117647058822,355.8235294117647,232.05882352941174,123.76470588235294,2.764705882352941,6,15.235294117647054,287.5882352941176,150.47058823529414,137.11764705882354,2.647058823529412,37,45.0,under
11/18/1984,1984,OTI,NYJ,72.0,0.0,31,18.0,296.70588235294116,193.17647058823533,103.52941176470587,2.0588235294117645,20,18.23529411764705,309.1764705882353,180.7647058823529,128.41176470588235,2.2941176470588243,51,42.0,over
11/18/1984,1984,CLT,NWE,72.0,0.0,17,16.588235294117652,274.1764705882353,132.05882352941177,142.11764705882354,2.235294117647059,50,18.47058823529412,312.35294117647067,189.52941176470588,122.82352941176471,2.176470588235294,67,43.0,over
11/18/1984,1984,RAI,KAN,58.0,9.0,17,20.176470588235293,354.5882352941177,219.2352941176471,135.35294117647058,2.9411764705882355,7,20.0,336.70588235294116,242.11764705882354,94.58823529411764,2.5294117647058822,24,45.0,under
11/18/1984,1984,NYG,CRD,42.0,14.0,16,18.705882352941178,328.2352941176472,234.4705882352941,93.76470588235294,2.117647058823529,10,21.176470588235293,381.7647058823529,245.64705882352942,136.11764705882354,2.176470588235294,26,43.0,under
11/18/1984,1984,PHI,WAS,40.0,9.0,16,16.941176470588232,287.64705882352933,207.35294117647058,80.29411764705883,2.117647058823529,10,20.764705882352946,334.4117647058824,188.4117647058824,146.0,2.0,26,43.0,under
11/18/1984,1984,SDG,MIA,61.0,8.0,34,24.294117647058826,396.35294117647067,291.5882352941176,104.76470588235294,2.764705882352941,28,23.411764705882355,407.9411764705882,275.4705882352941,132.47058823529414,1.8823529411764703,62,51.0,over
11/18/1984,1984,SFO,TAM,56.0,14.0,24,22.058823529411764,391.05882352941177,246.4117647058824,144.64705882352942,1.6470588235294117,17,19.23529411764705,319.2352941176472,218.35294117647058,100.88235294117644,2.647058823529412,41,40.0,over
11/19/1984,1984,NOR,PIT,72.0,0.0,27,18.823529411764707,321.4117647058824,174.94117647058826,146.47058823529414,2.5294117647058822,24,17.823529411764707,315.2352941176472,181.17647058823533,134.05882352941177,2.8235294117647056,51,40.0,over
11/22/1984,1984,DAL,NWE,41.0,5.0,20,20.41176470588235,334.2352941176472,239.05882352941174,95.17647058823529,2.7058823529411766,17,18.88235294117647,318.64705882352933,193.70588235294116,124.94117647058823,1.9411764705882355,37,42.5,under
11/22/1984,1984,DET,GNB,72.0,0.0,31,19.88235294117647,344.5294117647058,203.17647058823533,141.35294117647058,2.4705882352941178,28,20.176470588235293,359.7647058823529,235.17647058823533,124.58823529411764,2.647058823529412,59,44.0,over
11/25/1984,1984,CIN,ATL,40.0,6.0,35,20.823529411764707,345.05882352941177,207.4705882352941,137.58823529411765,2.7058823529411766,14,19.11764705882353,332.0588235294117,193.52941176470588,138.52941176470586,2.4705882352941178,49,37.0,over
11/25/1984,1984,CLE,OTI,39.0,9.0,27,18.41176470588235,305.9411764705883,208.4705882352941,97.47058823529413,2.4705882352941178,10,17.941176470588232,293.64705882352933,186.11764705882354,107.52941176470587,1.9411764705882355,37,36.0,over
11/25/1984,1984,DEN,SEA,37.0,7.0,24,19.058823529411768,316.0588235294117,197.4117647058824,118.64705882352942,2.0,27,17.529411764705884,300.88235294117646,188.05882352941174,112.82352941176471,2.0,51,35.0,over
11/25/1984,1984,RAI,CLT,54.0,13.0,21,20.058823529411768,352.0,213.0,139.0,2.8823529411764706,7,16.647058823529413,274.11764705882354,132.70588235294122,141.41176470588238,2.235294117647059,28,36.5,under
11/25/1984,1984,MIN,CHI,72.0,0.0,3,17.88235294117647,283.64705882352933,169.88235294117646,113.76470588235294,2.3529411764705883,34,18.352941176470583,346.4705882352941,158.2352941176471,188.2352941176471,1.5294117647058822,37,38.0,under
11/25/1984,1984,NOR,SFO,72.0,0.0,3,18.352941176470583,309.64705882352933,169.52941176470586,140.11764705882354,2.4705882352941178,35,21.647058823529417,387.9411764705882,243.7647058823529,144.17647058823533,1.5294117647058822,38,42.0,under
11/25/1984,1984,NYG,KAN,45.0,8.0,28,19.11764705882353,336.4117647058824,246.64705882352942,89.76470588235294,2.2941176470588243,27,19.176470588235293,331.1764705882353,235.35294117647058,95.82352941176471,2.4705882352941178,55,36.5,over
11/25/1984,1984,PIT,SDG,39.0,3.0,52,18.88235294117647,328.5882352941176,190.52941176470588,138.05882352941177,2.5294117647058822,24,24.70588235294117,402.6470588235293,298.0588235294117,104.58823529411764,2.7058823529411766,76,46.5,over
11/25/1984,1984,CRD,PHI,47.0,12.0,17,20.823529411764707,372.4117647058823,239.4705882352941,132.94117647058823,2.235294117647059,16,17.705882352941178,300.11764705882354,214.82352941176467,85.29411764705883,2.176470588235294,33,43.0,under
11/25/1984,1984,TAM,RAM,65.0,8.0,33,20.41176470588235,335.35294117647067,233.7647058823529,101.58823529411764,2.588235294117647,34,15.352941176470587,288.9411764705883,140.82352941176467,148.11764705882354,2.588235294117647,67,37.0,over
11/25/1984,1984,WAS,BUF,42.0,6.0,41,21.176470588235293,339.4117647058824,196.35294117647058,143.05882352941177,2.117647058823529,14,16.470588235294116,276.70588235294116,170.2941176470588,106.41176470588236,3.117647058823529,55,41.5,over
11/26/1984,1984,MIA,NYJ,73.0,15.0,28,23.64705882352941,406.6470588235293,272.3529411764706,134.29411764705878,1.8823529411764703,17,18.705882352941178,315.76470588235287,182.52941176470588,133.23529411764707,2.235294117647059,45,45.0,under
11/29/1984,1984,MIN,WAS,72.0,0.0,17,18.11764705882353,291.0,174.3529411764706,116.64705882352942,2.5294117647058822,31,21.23529411764705,343.11764705882354,200.82352941176467,142.2941176470588,1.9411764705882355,48,46.0,over
12/2/1984,1984,ATL,SFO,46.0,9.0,17,19.0,330.2352941176472,191.64705882352942,138.58823529411765,2.764705882352941,35,21.41176470588235,386.7647058823529,241.64705882352942,145.11764705882354,1.6470588235294117,52,40.0,over
12/2/1984,1984,BUF,CLT,35.0,14.0,21,16.058823529411768,271.6470588235294,163.47058823529414,108.17647058823529,2.9411764705882355,15,16.058823529411768,268.2352941176471,131.47058823529414,136.76470588235293,2.3529411764705883,36,36.5,under
12/2/1984,1984,CLE,CIN,35.0,9.0,17,18.294117647058822,297.8235294117647,201.17647058823533,96.64705882352942,2.4705882352941178,20,21.058823529411768,343.5882352941176,201.82352941176467,141.7647058823529,2.5294117647058822,37,34.0,over
12/2/1984,1984,GNB,TAM,27.0,12.0,27,19.47058823529412,348.6470588235293,225.70588235294116,122.94117647058823,2.7058823529411766,14,20.41176470588235,331.2352941176472,231.70588235294116,99.52941176470587,2.8823529411764706,41,45.0,under
12/2/1984,1984,OTI,PIT,72.0,0.0,23,18.0,303.4705882352941,194.2352941176471,109.23529411764706,1.8823529411764703,20,19.176470588235293,335.5294117647058,194.94117647058826,140.58823529411765,2.411764705882353,43,44.0,under
12/2/1984,1984,KAN,DEN,37.0,15.0,16,18.647058823529417,324.5294117647058,230.70588235294116,93.82352941176471,2.5294117647058822,13,18.647058823529417,310.0588235294117,190.35294117647058,119.70588235294115,2.117647058823529,29,39.0,under
12/2/1984,1984,RAM,NOR,56.0,7.0,34,15.294117647058822,287.2352941176472,132.76470588235293,154.47058823529414,2.411764705882353,21,18.176470588235293,303.76470588235287,167.0,136.76470588235293,2.4705882352941178,55,40.5,over
12/2/1984,1984,MIA,RAI,74.0,9.0,34,24.058823529411764,416.7647058823529,286.4117647058824,130.35294117647058,1.8823529411764703,45,19.764705882352946,347.5294117647058,207.11764705882354,140.41176470588235,2.9411764705882355,79,42.5,over
12/2/1984,1984,NWE,CRD,43.0,14.0,10,19.0,319.5294117647058,195.11764705882354,124.41176470588236,2.0,33,21.176470588235293,374.0,233.35294117647058,140.64705882352942,2.117647058823529,43,43.5,under
12/2/1984,1984,NYJ,NYG,45.0,14.0,10,18.647058823529417,315.0,184.64705882352942,130.35294117647058,2.2941176470588243,20,19.47058823529412,339.0,242.70588235294116,96.29411764705885,2.176470588235294,30,38.0,under
12/2/1984,1984,PHI,DAL,40.0,7.0,10,17.411764705882348,287.4705882352941,204.4705882352941,83.0,2.176470588235294,26,19.88235294117647,326.4705882352941,227.88235294117646,98.58823529411764,2.9411764705882355,36,35.0,over
12/2/1984,1984,SEA,DET,72.0,0.0,38,17.647058823529417,302.0588235294117,192.5882352941176,109.47058823529413,2.117647058823529,17,20.0,343.29411764705884,205.4117647058824,137.88235294117646,2.4705882352941178,55,43.5,over
12/3/1984,1984,SDG,CHI,59.0,10.0,20,23.411764705882355,395.8823529411765,295.0588235294117,100.82352941176471,2.7058823529411766,7,18.47058823529412,345.4705882352941,158.82352941176467,186.64705882352942,1.6470588235294117,27,46.0,under
12/8/1984,1984,NYJ,BUF,32.0,18.0,21,18.705882352941178,318.5294117647058,188.82352941176467,129.70588235294122,2.3529411764705883,17,15.764705882352946,269.1764705882353,167.2352941176471,101.94117647058823,2.9411764705882355,38,39.0,under
12/8/1984,1984,SFO,MIN,53.0,6.0,51,22.352941176470583,400.1176470588235,249.17647058823533,150.94117647058823,1.5882352941176472,7,18.058823529411768,293.4117647058824,177.0,116.41176470588236,2.4705882352941178,58,44.0,over
12/9/1984,1984,CHI,GNB,31.0,7.0,14,19.0,342.11764705882354,147.0,195.11764705882354,1.8235294117647056,20,19.294117647058822,335.4117647058824,216.82352941176467,118.58823529411764,2.588235294117647,34,37.5,under
12/9/1984,1984,DAL,WAS,58.0,13.0,28,20.58823529411765,337.1764705882353,234.29411764705884,102.88235294117644,2.9411764705882355,30,21.176470588235293,334.5294117647058,191.0,143.52941176470586,1.8823529411764703,58,42.0,over
12/9/1984,1984,DEN,SDG,48.0,11.0,16,18.823529411764707,309.5294117647058,182.94117647058826,126.58823529411764,2.235294117647059,13,23.294117647058826,390.7058823529412,289.11764705882354,101.58823529411764,2.4705882352941178,29,43.0,under
12/9/1984,1984,CLT,MIA,72.0,0.0,17,16.11764705882353,264.4705882352941,127.11764705882356,137.35294117647058,2.235294117647059,35,24.470588235294123,423.1764705882353,295.70588235294116,127.47058823529413,1.8823529411764703,52,46.0,over
12/9/1984,1984,KAN,SEA,46.0,10.0,34,18.47058823529412,328.9411764705883,233.11764705882354,95.82352941176471,2.411764705882353,7,17.705882352941178,304.9411764705883,200.11764705882354,104.82352941176471,2.4705882352941178,41,38.0,over
12/9/1984,1984,RAM,OTI,58.0,7.0,27,15.882352941176471,299.88235294117646,133.76470588235293,166.11764705882354,2.235294117647059,16,18.352941176470583,304.0588235294117,195.64705882352942,108.41176470588236,1.9411764705882355,43,43.0,under
12/9/1984,1984,NOR,CIN,72.0,0.0,21,18.647058823529417,312.11764705882354,176.11764705882354,136.0,2.5294117647058822,24,21.0,339.1764705882353,202.5882352941176,136.58823529411765,2.5294117647058822,45,40.0,over
12/9/1984,1984,PHI,NWE,35.0,5.0,27,17.294117647058822,288.64705882352933,202.05882352941174,86.58823529411768,2.0588235294117645,17,19.41176470588235,327.1764705882353,203.70588235294116,123.47058823529413,2.0,44,36.5,over
12/9/1984,1984,PIT,CLE,31.0,6.0,23,18.823529411764707,333.5882352941176,199.88235294117646,133.70588235294122,2.4705882352941178,20,18.41176470588235,301.4117647058824,200.35294117647058,101.05882352941177,2.5294117647058822,43,38.0,over
12/9/1984,1984,CRD,NYG,41.0,12.0,31,21.882352941176467,388.35294117647067,245.70588235294116,142.64705882352942,2.117647058823529,21,20.11764705882353,348.7058823529412,247.29411764705884,101.41176470588236,2.0,52,40.5,over
