,home_team,game_id,date,away_team,home_first_downs,home_total_yds,home_pass_yds,home_rush_yds,home_TO,away_first_downs,away_total_yds,away_pass_yds,away_rush_yds,away_TO
463,DAL,11101968DAL,November 10,NYG,24.0,349.0,250.0,99.0,5.0,13.0,293.0,181.0,112.0,1.0
478,NYG,11171968NYG,November 17,PHI,16.0,274.0,136.0,138.0,2.0,9.0,107.0,39.0,68.0,3.0
490,RAM,11241968RAM,November 24,NYG,19.0,311.0,143.0,168.0,4.0,18.0,273.0,127.0,146.0,3.0
501,CLE,1211968CLE,December 1,NYG,25.0,378.0,206.0,172.0,2.0,12.0,182.0,77.0,105.0,5.0
514,NYG,1281968NYG,December 8,CRD,22.0,441.0,284.0,157.0,2.0,19.0,351.0,74.0,277.0,3.0
529,NYG,12151968NYG,December 15,DAL,15.0,319.0,265.0,54.0,1.0,21.0,320.0,191.0,129.0,3.0
554,NYG,9211969NYG,September 21,MIN,13.0,320.0,205.0,115.0,2.0,13.0,327.0,230.0,97.0,2.0
561,DET,9281969DET,September 28,NYG,18.0,241.0,119.0,122.0,1.0,10.0,187.0,101.0,86.0,1.0
579,NYG,1051969NYG,October 5,CHI,16.0,267.0,179.0,88.0,1.0,22.0,380.0,201.0,179.0,3.0
592,NYG,10121969NYG,October 12,PIT,14.0,208.0,132.0,76.0,1.0,19.0,231.0,84.0,147.0,4.0
607,WAS,10191969WAS,October 19,NYG,16.0,280.0,108.0,172.0,2.0,20.0,318.0,139.0,179.0,1.0
621,DAL,10271969DAL,October 27,NYG,21.0,370.0,153.0,217.0,3.0,8.0,166.0,126.0,40.0,2.0
630,NYG,1121969NYG,November 2,PHI,13.0,292.0,188.0,104.0,1.0,17.0,295.0,164.0,131.0,4.0
646,CRD,1191969CRD,November 9,NYG,23.0,403.0,206.0,197.0,0.0,21.0,343.0,240.0,103.0,1.0
654,NYG,11161969NYG,November 16,NOR,18.0,364.0,256.0,108.0,2.0,16.0,296.0,145.0,151.0,0.0
663,CLE,11231969CLE,November 23,NYG,14.0,268.0,115.0,153.0,2.0,20.0,376.0,259.0,117.0,6.0
681,GNB,11301969GNB,November 30,NYG,16.0,274.0,133.0,141.0,3.0,17.0,325.0,182.0,143.0,2.0
695,NYG,1271969NYG,December 7,CRD,33.0,517.0,327.0,190.0,2.0,10.0,181.0,136.0,45.0,4.0
709,PIT,12141969PIT,December 14,NYG,14.0,311.0,206.0,105.0,2.0,18.0,297.0,184.0,113.0,1.0
720,NYG,12211969NYG,December 21,CLE,14.0,388.0,257.0,131.0,0.0,24.0,351.0,155.0,196.0,3.0
729,NYG,9191970NYG,September 19,CHI,16.0,311.0,253.0,58.0,3.0,18.0,256.0,158.0,98.0,3.0
744,DAL,9271970DAL,September 27,NYG,24.0,360.0,161.0,199.0,2.0,15.0,238.0,139.0,99.0,3.0
763,NOR,1041970NOR,October 4,NYG,10.0,183.0,92.0,91.0,3.0,22.0,361.0,210.0,151.0,3.0
774,NYG,10111970NYG,October 11,PHI,17.0,330.0,156.0,174.0,2.0,16.0,367.0,273.0,94.0,4.0
780,NWE,10181970NWE,October 18,NYG,14.0,155.0,62.0,93.0,3.0,13.0,224.0,102.0,122.0,0.0
799,NYG,10251970NYG,October 25,CRD,20.0,371.0,268.0,103.0,1.0,19.0,329.0,203.0,126.0,2.0
815,NYJ,1111970NYJ,November 1,NYG,16.0,237.0,135.0,102.0,4.0,15.0,240.0,140.0,100.0,0.0
824,NYG,1181970NYG,November 8,DAL,20.0,338.0,136.0,202.0,3.0,9.0,263.0,161.0,102.0,0.0
841,NYG,11151970NYG,November 15,WAS,29.0,485.0,299.0,186.0,2.0,17.0,411.0,244.0,167.0,1.0
857,PHI,11231970PHI,November 23,NYG,18.0,281.0,164.0,117.0,2.0,17.0,287.0,178.0,109.0,3.0
869,WAS,11291970WAS,November 29,NYG,18.0,356.0,189.0,167.0,2.0,23.0,401.0,251.0,150.0,1.0
878,NYG,1261970NYG,December 6,BUF,15.0,270.0,119.0,151.0,3.0,13.0,180.0,107.0,73.0,2.0
894,CRD,12131970CRD,December 13,NYG,13.0,344.0,273.0,71.0,2.0,22.0,361.0,217.0,144.0,0.0
905,NYG,12201970NYG,December 20,RAM,13.0,216.0,166.0,50.0,2.0,18.0,341.0,149.0,192.0,0.0
924,GNB,9191971GNB,September 19,NYG,17.0,348.0,224.0,124.0,5.0,12.0,323.0,221.0,102.0,1.0
938,NYG,9261971NYG,September 26,WAS,13.0,156.0,88.0,68.0,2.0,19.0,427.0,301.0,126.0,0.0
954,CRD,1031971CRD,October 3,NYG,14.0,305.0,176.0,129.0,4.0,16.0,301.0,220.0,81.0,2.0
968,DAL,10111971DAL,October 11,NYG,21.0,401.0,179.0,222.0,6.0,18.0,332.0,265.0,67.0,5.0
976,NYG,10171971NYG,October 17,CLT,15.0,251.0,164.0,87.0,5.0,19.0,363.0,122.0,241.0,0.0
991,PHI,10241971PHI,October 24,NYG,15.0,212.0,43.0,169.0,1.0,16.0,236.0,71.0,165.0,5.0
1001,NYG,10311971NYG,October 31,MIN,13.0,252.0,127.0,125.0,1.0,13.0,278.0,161.0,117.0,2.0
1015,NYG,1171971NYG,November 7,SDG,21.0,417.0,260.0,157.0,1.0,18.0,319.0,227.0,92.0,3.0
1021,ATL,11141971ATL,November 14,NYG,13.0,219.0,139.0,80.0,2.0,19.0,324.0,152.0,172.0,3.0
1043,PIT,11211971PIT,November 21,NYG,11.0,175.0,60.0,115.0,0.0,22.0,419.0,273.0,146.0,3.0
1054,NYG,11281971NYG,November 28,CRD,15.0,285.0,211.0,74.0,6.0,21.0,344.0,137.0,207.0,3.0
1071,WAS,1251971WAS,December 5,NYG,9.0,190.0,35.0,155.0,1.0,15.0,254.0,165.0,89.0,5.0
1080,NYG,12121971NYG,December 12,DAL,17.0,247.0,183.0,64.0,4.0,23.0,439.0,242.0,197.0,3.0
1093,NYG,12191971NYG,December 19,PHI,24.0,378.0,314.0,64.0,2.0,15.0,346.0,261.0,85.0,0.0
1112,DET,9171972DET,September 17,NYG,18.0,392.0,200.0,192.0,0.0,14.0,245.0,133.0,112.0,2.0
1127,NYG,9241972NYG,September 24,DAL,14.0,355.0,271.0,84.0,2.0,18.0,297.0,158.0,139.0,0.0
1144,PHI,1021972PHI,October 2,NYG,21.0,394.0,212.0,182.0,4.0,21.0,321.0,164.0,157.0,2.0
1154,NYG,1081972NYG,October 8,NOR,20.0,357.0,149.0,208.0,2.0,15.0,286.0,228.0,58.0,6.0
1168,SFO,10151972SFO,October 15,NYG,18.0,342.0,257.0,85.0,5.0,18.0,269.0,129.0,140.0,2.0
1177,NYG,10221972NYG,October 22,CRD,16.0,316.0,209.0,107.0,3.0,13.0,191.0,108.0,83.0,3.0
1191,NYG,10291972NYG,October 29,WAS,19.0,360.0,248.0,112.0,2.0,16.0,337.0,127.0,210.0,2.0
1204,NYG,1151972NYG,November 5,DEN,23.0,316.0,178.0,138.0,1.0,17.0,330.0,147.0,183.0,3.0
1221,WAS,11121972WAS,November 12,NYG,21.0,380.0,237.0,143.0,1.0,14.0,235.0,117.0,118.0,2.0
1234,CRD,11191972CRD,November 19,NYG,12.0,207.0,21.0,186.0,2.0,16.0,247.0,97.0,150.0,0.0
1243,NYG,11261972NYG,November 26,PHI,28.0,503.0,257.0,246.0,0.0,8.0,222.0,184.0,38.0,5.0
1251,CIN,1231972CIN,December 3,NYG,15.0,317.0,212.0,105.0,2.0,16.0,267.0,112.0,155.0,4.0
1270,NYG,12101972NYG,December 10,MIA,21.0,343.0,222.0,121.0,6.0,16.0,367.0,163.0,204.0,1.0
1278,DAL,12171972DAL,December 17,NYG,10.0,132.0,85.0,47.0,4.0,25.0,349.0,175.0,174.0,1.0
1303,NYG,9161973NYG,September 16,OTI,29.0,372.0,154.0,218.0,3.0,6.0,155.0,59.0,96.0,4.0
1315,NYG,9231973NYG,September 23,PHI,24.0,406.0,272.0,134.0,2.0,16.0,344.0,216.0,128.0,2.0
1323,CLE,9301973CLE,September 30,NYG,15.0,239.0,98.0,141.0,3.0,8.0,123.0,74.0,49.0,3.0
1343,NYG,1071973NYG,October 7,GNB,13.0,231.0,174.0,57.0,4.0,11.0,200.0,75.0,125.0,2.0
1355,NYG,10141973NYG,October 14,WAS,12.0,230.0,138.0,92.0,6.0,12.0,148.0,32.0,116.0,3.0
1363,DAL,10211973DAL,October 21,NYG,22.0,360.0,126.0,234.0,1.0,21.0,335.0,219.0,116.0,2.0
1384,CRD,10281973CRD,October 28,NYG,19.0,380.0,220.0,160.0,0.0,29.0,427.0,332.0,95.0,1.0
1394,RAI,1141973RAI,November 4,NYG,28.0,439.0,228.0,211.0,4.0,11.0,185.0,128.0,57.0,4.0
1406,NYG,11111973NYG,November 11,DAL,18.0,267.0,186.0,81.0,6.0,14.0,195.0,54.0,141.0,2.0
1419,NYG,11181973NYG,November 18,CRD,21.0,358.0,186.0,172.0,1.0,14.0,282.0,214.0,68.0,3.0
1436,PHI,11251973PHI,November 25,NYG,22.0,380.0,127.0,253.0,1.0,19.0,370.0,257.0,113.0,0.0
1449,WAS,1221973WAS,December 2,NYG,18.0,359.0,260.0,99.0,3.0,13.0,266.0,146.0,120.0,1.0
1463,RAM,12101973RAM,December 10,NYG,24.0,365.0,146.0,219.0,2.0,8.0,203.0,141.0,62.0,4.0
1472,NYG,12161973NYG,December 16,MIN,13.0,266.0,154.0,112.0,2.0,19.0,313.0,130.0,183.0,2.0
1493,NYG,9151974NYG,September 15,WAS,12.0,158.0,60.0,98.0,4.0,13.0,237.0,109.0,128.0,2.0
1506,NYG,9221974NYG,September 22,NWE,20.0,308.0,254.0,54.0,1.0,18.0,318.0,145.0,173.0,0.0
1511,DAL,9291974DAL,September 29,NYG,18.0,333.0,221.0,112.0,5.0,16.0,307.0,128.0,179.0,1.0
1532,NYG,1061974NYG,October 6,ATL,13.0,261.0,89.0,172.0,2.0,17.0,285.0,128.0,157.0,3.0
1544,PHI,10131974PHI,October 13,NYG,28.0,387.0,201.0,186.0,2.0,11.0,243.0,123.0,120.0,5.0
1560,WAS,10201974WAS,October 20,NYG,18.0,246.0,166.0,80.0,2.0,10.0,171.0,114.0,57.0,6.0
1569,NYG,10271974NYG,October 27,DAL,13.0,227.0,165.0,62.0,4.0,22.0,344.0,160.0,184.0,3.0
1581,KAN,1131974KAN,November 3,NYG,29.0,403.0,264.0,139.0,1.0,19.0,346.0,252.0,94.0,0.0
1597,NYG,11101974NYG,November 10,NYJ,22.0,340.0,216.0,124.0,0.0,27.0,425.0,236.0,189.0,0.0
1604,DET,11171974DET,November 17,NYG,21.0,294.0,194.0,100.0,3.0,15.0,292.0,133.0,159.0,1.0
1621,NYG,11241974NYG,November 24,CRD,20.0,361.0,257.0,104.0,1.0,20.0,341.0,259.0,82.0,0.0
1631,CHI,1211974CHI,December 1,NYG,15.0,226.0,66.0,160.0,3.0,14.0,169.0,79.0,90.0,5.0
1648,NYG,1281974NYG,December 8,PHI,12.0,226.0,191.0,35.0,2.0,23.0,302.0,228.0,74.0,0.0
1664,CRD,12151974CRD,December 15,NYG,22.0,316.0,164.0,152.0,1.0,18.0,280.0,132.0,148.0,4.0
1681,PHI,9211975PHI,September 21,NYG,24.0,363.0,264.0,99.0,3.0,15.0,336.0,240.0,96.0,1.0
1697,WAS,9281975WAS,September 28,NYG,25.0,417.0,249.0,168.0,2.0,17.0,161.0,65.0,96.0,3.0
1710,CRD,1051975CRD,October 5,NYG,18.0,379.0,125.0,254.0,2.0,19.0,264.0,138.0,126.0,1.0
1720,NYG,10121975NYG,October 12,DAL,10.0,173.0,77.0,96.0,5.0,14.0,262.0,66.0,196.0,1.0
1737,BUF,10201975BUF,October 20,NYG,18.0,309.0,138.0,171.0,3.0,16.0,349.0,214.0,135.0,3.0
1738,NYG,10251975NYG,October 25,CRD,22.0,281.0,199.0,82.0,4.0,14.0,314.0,189.0,125.0,0.0
1751,NYG,1111975NYG,November 1,SDG,22.0,348.0,183.0,165.0,2.0,18.0,349.0,167.0,182.0,1.0
1771,NYG,1191975NYG,November 9,WAS,15.0,273.0,156.0,117.0,1.0,20.0,377.0,230.0,147.0,4.0
1783,NYG,11161975NYG,November 16,PHI,15.0,210.0,81.0,129.0,3.0,14.0,294.0,110.0,184.0,1.0
1794,GNB,11231975GNB,November 23,NYG,26.0,508.0,298.0,210.0,1.0,17.0,379.0,260.0,119.0,5.0
1808,DAL,11301975DAL,November 30,NYG,19.0,389.0,208.0,181.0,2.0,11.0,158.0,84.0,74.0,3.0
1823,NYG,1271975NYG,December 7,CLT,14.0,226.0,133.0,93.0,4.0,15.0,223.0,75.0,148.0,0.0
1839,NYG,12141975NYG,December 14,NOR,13.0,243.0,119.0,124.0,1.0,19.0,255.0,79.0,176.0,3.0
1853,SFO,12211975SFO,December 21,NYG,20.0,350.0,169.0,181.0,1.0,23.0,328.0,153.0,175.0,1.0
1874,WAS,9121976WAS,September 12,NYG,17.0,322.0,233.0,89.0,3.0,14.0,317.0,221.0,96.0,4.0
1883,PHI,9191976PHI,September 19,NYG,17.0,300.0,89.0,211.0,2.0,11.0,214.0,132.0,82.0,2.0
1897,RAM,9261976RAM,September 26,NYG,18.0,368.0,179.0,189.0,2.0,20.0,287.0,119.0,168.0,5.0
1916,CRD,1031976CRD,October 3,NYG,25.0,304.0,117.0,187.0,0.0,23.0,344.0,207.0,137.0,1.0
1926,NYG,10101976NYG,October 10,DAL,18.0,291.0,153.0,138.0,1.0,18.0,331.0,168.0,163.0,0.0
1938,MIN,10171976MIN,October 17,NYG,23.0,361.0,252.0,109.0,3.0,12.0,209.0,122.0,87.0,3.0
1953,NYG,10241976NYG,October 24,PIT,10.0,151.0,63.0,88.0,2.0,18.0,331.0,101.0,230.0,0.0
1967,NYG,10311976NYG,October 31,PHI,14.0,291.0,177.0,114.0,0.0,14.0,245.0,95.0,150.0,0.0
1975,DAL,1171976DAL,November 7,NYG,12.0,257.0,161.0,96.0,1.0,18.0,269.0,83.0,186.0,3.0
1996,NYG,11141976NYG,November 14,WAS,10.0,168.0,24.0,144.0,3.0,20.0,315.0,141.0,174.0,4.0
2004,DEN,11211976DEN,November 21,NYG,15.0,239.0,103.0,136.0,1.0,13.0,243.0,122.0,121.0,3.0
2025,NYG,11281976NYG,November 28,SEA,20.0,279.0,115.0,164.0,4.0,15.0,244.0,116.0,128.0,3.0
2037,NYG,1251976NYG,December 5,DET,17.0,383.0,187.0,196.0,3.0,16.0,274.0,163.0,111.0,5.0
2053,NYG,12121976NYG,December 12,CRD,16.0,250.0,67.0,183.0,2.0,23.0,300.0,70.0,230.0,3.0
2074,NYG,9181977NYG,September 18,WAS,13.0,279.0,113.0,166.0,1.0,19.0,261.0,139.0,122.0,2.0
2081,DAL,9251977DAL,September 25,NYG,25.0,444.0,259.0,185.0,1.0,14.0,161.0,92.0,69.0,5.0
2093,ATL,1021977ATL,October 2,NYG,18.0,295.0,144.0,151.0,3.0,10.0,177.0,72.0,105.0,4.0
2116,NYG,1091977NYG,October 9,PHI,15.0,259.0,165.0,94.0,4.0,14.0,326.0,147.0,179.0,4.0
2129,NYG,10161977NYG,October 16,SFO,9.0,154.0,23.0,131.0,1.0,16.0,275.0,183.0,92.0,3.0
2147,WAS,10231977WAS,October 23,NYG,17.0,227.0,156.0,71.0,4.0,12.0,266.0,162.0,104.0,1.0
2162,CRD,10311977CRD,October 31,NYG,18.0,258.0,113.0,145.0,2.0,18.0,301.0,143.0,158.0,4.0
2172,NYG,1161977NYG,November 6,DAL,13.0,121.0,2.0,119.0,2.0,13.0,254.0,171.0,83.0,0.0
2189,TAM,11131977TAM,November 13,NYG,19.0,287.0,182.0,105.0,5.0,13.0,197.0,74.0,123.0,3.0
2198,NYG,11201977NYG,November 20,CLE,14.0,221.0,105.0,116.0,4.0,14.0,269.0,129.0,140.0,2.0
2207,CIN,11271977CIN,November 27,NYG,15.0,330.0,154.0,176.0,0.0,15.0,240.0,170.0,70.0,0.0
2228,NYG,1241977NYG,December 4,CRD,20.0,320.0,84.0,236.0,0.0,15.0,252.0,161.0,91.0,3.0
2245,PHI,12111977PHI,December 11,NYG,10.0,108.0,-13.0,121.0,1.0,15.0,218.0,65.0,153.0,2.0
2255,NYG,12181977NYG,December 18,CHI,20.0,370.0,117.0,253.0,3.0,13.0,284.0,172.0,112.0,2.0
2268,TAM,921978TAM,September 2,NYG,16.0,251.0,86.0,165.0,4.0,12.0,238.0,162.0,76.0,1.0
2289,NYG,9101978NYG,September 10,DAL,22.0,343.0,243.0,100.0,4.0,32.0,401.0,212.0,189.0,2.0
2306,NYG,9171978NYG,September 17,KAN,16.0,339.0,167.0,172.0,0.0,19.0,365.0,150.0,215.0,2.0
2315,NYG,9241978NYG,September 24,SFO,22.0,382.0,126.0,256.0,3.0,13.0,191.0,87.0,104.0,5.0
2324,ATL,1011978ATL,October 1,NYG,22.0,350.0,198.0,152.0,3.0,8.0,146.0,59.0,87.0,1.0
2338,DAL,1081978DAL,October 8,NYG,21.0,357.0,200.0,157.0,2.0,10.0,142.0,40.0,102.0,2.0
2359,NYG,10151978NYG,October 15,TAM,16.0,218.0,48.0,170.0,2.0,20.0,263.0,100.0,163.0,4.0
2374,NYG,10221978NYG,October 22,WAS,12.0,284.0,105.0,179.0,0.0,15.0,283.0,165.0,118.0,3.0
2387,NOR,10291978NOR,October 29,NYG,22.0,300.0,139.0,161.0,1.0,17.0,333.0,129.0,204.0,3.0
2406,CRD,1151978CRD,November 5,NYG,17.0,350.0,211.0,139.0,1.0,22.0,311.0,169.0,142.0,5.0
2420,WAS,11121978WAS,November 12,NYG,23.0,318.0,219.0,99.0,1.0,17.0,300.0,147.0,153.0,2.0
2428,NYG,11191978NYG,November 19,PHI,14.0,281.0,181.0,100.0,3.0,23.0,314.0,164.0,150.0,3.0
2440,BUF,11261978BUF,November 26,NYG,27.0,465.0,99.0,366.0,1.0,15.0,321.0,222.0,99.0,1.0
2456,NYG,1231978NYG,December 3,RAM,18.0,333.0,148.0,185.0,5.0,13.0,192.0,94.0,98.0,0.0
2473,NYG,12101978NYG,December 10,CRD,14.0,255.0,24.0,231.0,2.0,17.0,341.0,198.0,143.0,5.0
2487,PHI,12171978PHI,December 17,NYG,16.0,302.0,64.0,238.0,2.0,11.0,223.0,175.0,48.0,5.0
2510,PHI,921979PHI,September 2,NYG,16.0,315.0,161.0,154.0,2.0,18.0,285.0,222.0,63.0,2.0
2524,NYG,991979NYG,September 9,CRD,10.0,128.0,88.0,40.0,3.0,23.0,348.0,159.0,189.0,4.0
2542,WAS,9171979WAS,September 17,NYG,22.0,282.0,141.0,141.0,2.0,13.0,206.0,93.0,113.0,2.0
2551,NYG,9231979NYG,September 23,PHI,14.0,229.0,83.0,146.0,2.0,19.0,326.0,139.0,187.0,3.0
2564,NOR,9301979NOR,September 30,NYG,21.0,362.0,195.0,167.0,3.0,13.0,285.0,163.0,122.0,3.0
2581,NYG,1071979NYG,October 7,TAM,15.0,220.0,18.0,202.0,1.0,15.0,273.0,182.0,91.0,3.0
2593,NYG,10141979NYG,October 14,SFO,21.0,377.0,280.0,97.0,2.0,21.0,353.0,237.0,116.0,3.0
2602,KAN,10211979KAN,October 21,NYG,28.0,463.0,294.0,169.0,4.0,13.0,226.0,126.0,100.0,1.0
2619,RAM,10281979RAM,October 28,NYG,20.0,366.0,271.0,95.0,4.0,10.0,234.0,124.0,110.0,1.0
2634,NYG,1141979NYG,November 4,DAL,12.0,249.0,133.0,116.0,1.0,19.0,344.0,238.0,106.0,1.0
2651,NYG,11111979NYG,November 11,ATL,15.0,219.0,144.0,75.0,4.0,16.0,249.0,129.0,120.0,4.0
2666,TAM,11181979TAM,November 18,NYG,20.0,363.0,176.0,187.0,0.0,14.0,200.0,105.0,95.0,4.0
2677,NYG,11251979NYG,November 25,WAS,16.0,267.0,74.0,193.0,1.0,12.0,225.0,104.0,121.0,1.0
2686,DAL,1221979DAL,December 2,NYG,21.0,316.0,150.0,166.0,0.0,14.0,197.0,98.0,99.0,3.0
2708,CRD,1291979CRD,December 9,NYG,26.0,406.0,174.0,232.0,2.0,15.0,257.0,171.0,86.0,5.0
2720,NYG,12161979NYG,December 16,CLT,10.0,195.0,32.0,163.0,5.0,23.0,387.0,176.0,211.0,2.0
2746,CRD,971980CRD,September 7,NYG,20.0,419.0,287.0,132.0,5.0,19.0,378.0,274.0,104.0,1.0
2758,NYG,9141980NYG,September 14,WAS,15.0,250.0,163.0,87.0,4.0,18.0,326.0,118.0,208.0,1.0
2775,PHI,9221980PHI,September 22,NYG,23.0,382.0,234.0,148.0,3.0,19.0,252.0,169.0,83.0,2.0
2783,NYG,9281980NYG,September 28,RAM,13.0,222.0,160.0,62.0,3.0,22.0,368.0,203.0,165.0,2.0
2792,DAL,1051980DAL,October 5,NYG,20.0,335.0,250.0,85.0,2.0,14.0,292.0,155.0,137.0,4.0
2811,NYG,10121980NYG,October 12,PHI,13.0,161.0,79.0,82.0,2.0,23.0,329.0,205.0,124.0,2.0
2828,SDG,10191980SDG,October 19,NYG,31.0,567.0,456.0,111.0,3.0,13.0,206.0,124.0,82.0,3.0
2840,NYG,10261980NYG,October 26,DEN,15.0,315.0,188.0,127.0,1.0,21.0,276.0,64.0,212.0,1.0
2857,TAM,1121980TAM,November 2,NYG,23.0,379.0,135.0,244.0,2.0,16.0,220.0,147.0,73.0,4.0
2866,NYG,1191980NYG,November 9,DAL,26.0,462.0,345.0,117.0,2.0,21.0,394.0,155.0,239.0,5.0
2883,NYG,11161980NYG,November 16,GNB,19.0,406.0,294.0,112.0,2.0,24.0,410.0,289.0,121.0,4.0
2898,SFO,11231980SFO,November 23,NYG,16.0,326.0,206.0,120.0,3.0,12.0,131.0,51.0,80.0,1.0
2911,NYG,11301980NYG,November 30,CRD,13.0,189.0,83.0,106.0,3.0,19.0,361.0,136.0,225.0,2.0
2925,SEA,1271980SEA,December 7,NYG,22.0,337.0,221.0,116.0,2.0,14.0,311.0,161.0,150.0,2.0
2931,WAS,12131980WAS,December 13,NYG,16.0,232.0,119.0,113.0,3.0,18.0,253.0,110.0,143.0,4.0
2953,NYG,12211980NYG,December 21,RAI,22.0,291.0,106.0,185.0,5.0,17.0,311.0,167.0,144.0,1.0
2976,NYG,961981NYG,September 6,PHI,14.0,230.0,175.0,55.0,1.0,21.0,325.0,147.0,178.0,2.0
2993,WAS,9131981WAS,September 13,NYG,19.0,349.0,284.0,65.0,4.0,10.0,157.0,86.0,71.0,2.0
3004,NYG,9201981NYG,September 20,NOR,26.0,421.0,315.0,106.0,2.0,18.0,299.0,190.0,109.0,3.0
3012,DAL,9271981DAL,September 27,NYG,16.0,317.0,193.0,124.0,0.0,16.0,343.0,258.0,85.0,3.0
3030,NYG,1041981NYG,October 4,GNB,17.0,262.0,221.0,41.0,2.0,27.0,363.0,215.0,148.0,1.0
3045,NYG,10111981NYG,October 11,CRD,27.0,377.0,179.0,198.0,1.0,19.0,285.0,184.0,101.0,4.0
3063,SEA,10181981SEA,October 18,NYG,10.0,127.0,98.0,29.0,4.0,20.0,301.0,88.0,213.0,1.0
3065,ATL,10251981ATL,October 25,NYG,23.0,430.0,289.0,141.0,2.0,12.0,289.0,213.0,76.0,0.0
