,home_team,game_id,date,away_team,home_first_downs,home_total_yds,home_pass_yds,home_rush_yds,home_TO,away_first_downs,away_total_yds,away_pass_yds,away_rush_yds,away_TO
6892,PIT,9271998PIT,September 27,SEA,16.0,285.0,100.0,185.0,0.0,14.0,230.0,169.0,61.0,4.0
6913,CIN,10111998CIN,October 11,PIT,17.0,389.0,281.0,108.0,0.0,20.0,386.0,129.0,257.0,1.0
6931,PIT,10181998PIT,October 18,RAV,13.0,241.0,162.0,79.0,2.0,16.0,230.0,134.0,96.0,5.0
6948,KAN,10261998KAN,October 26,PIT,16.0,290.0,218.0,72.0,3.0,20.0,272.0,90.0,182.0,1.0
6958,PIT,1111998PIT,November 1,OTI,26.0,401.0,347.0,54.0,3.0,19.0,321.0,152.0,169.0,0.0
6977,PIT,1191998PIT,November 9,GNB,19.0,360.0,218.0,142.0,1.0,17.0,256.0,217.0,39.0,1.0
6990,OTI,11151998OTI,November 15,PIT,18.0,338.0,230.0,108.0,1.0,16.0,310.0,231.0,79.0,2.0
7000,PIT,11221998PIT,November 22,JAX,18.0,329.0,208.0,121.0,0.0,17.0,301.0,204.0,97.0,4.0
7009,DET,11261998DET,November 26,PIT,13.0,283.0,213.0,70.0,2.0,22.0,293.0,208.0,85.0,2.0
7034,PIT,1261998PIT,December 6,NWE,13.0,249.0,195.0,54.0,3.0,19.0,377.0,304.0,73.0,3.0
7051,TAM,12131998TAM,December 13,PIT,14.0,253.0,109.0,144.0,1.0,10.0,166.0,78.0,88.0,5.0
7064,PIT,12201998PIT,December 20,CIN,11.0,211.0,86.0,125.0,2.0,23.0,483.0,359.0,124.0,2.0
7082,JAX,12281998JAX,December 28,PIT,16.0,297.0,168.0,129.0,0.0,20.0,361.0,156.0,205.0,3.0
7096,CLE,9121999CLE,September 12,PIT,2.0,40.0,31.0,9.0,4.0,33.0,464.0,247.0,217.0,0.0
7109,RAV,9191999RAV,September 19,PIT,16.0,292.0,167.0,125.0,3.0,19.0,270.0,121.0,149.0,0.0
7133,PIT,9261999PIT,September 26,SEA,15.0,272.0,207.0,65.0,5.0,16.0,341.0,251.0,90.0,2.0
7146,PIT,1031999PIT,October 3,JAX,14.0,216.0,99.0,117.0,2.0,13.0,204.0,80.0,124.0,1.0
7153,BUF,10101999BUF,October 10,PIT,24.0,365.0,254.0,111.0,1.0,17.0,255.0,207.0,48.0,1.0
7170,CIN,10171999CIN,October 17,PIT,14.0,261.0,177.0,84.0,3.0,18.0,255.0,125.0,130.0,0.0
7193,PIT,10251999PIT,October 25,ATL,14.0,226.0,115.0,111.0,1.0,20.0,236.0,187.0,49.0,1.0
7218,SFO,1171999SFO,November 7,PIT,16.0,313.0,90.0,223.0,2.0,14.0,271.0,130.0,141.0,0.0
7232,PIT,11141999PIT,November 14,CLE,17.0,298.0,130.0,168.0,2.0,14.0,235.0,161.0,74.0,2.0
7249,OTI,11211999OTI,November 21,PIT,17.0,261.0,149.0,112.0,1.0,14.0,267.0,161.0,106.0,1.0
7262,PIT,11281999PIT,November 28,CIN,20.0,391.0,280.0,111.0,3.0,18.0,415.0,235.0,180.0,1.0
7267,JAX,1221999JAX,December 2,PIT,24.0,466.0,298.0,168.0,1.0,15.0,235.0,172.0,63.0,0.0
7291,PIT,12121999PIT,December 12,RAV,21.0,352.0,243.0,109.0,1.0,12.0,374.0,242.0,132.0,0.0
7298,KAN,12181999KAN,December 18,PIT,16.0,363.0,145.0,218.0,0.0,21.0,376.0,269.0,107.0,4.0
7319,PIT,12261999PIT,December 26,CAR,21.0,293.0,82.0,211.0,1.0,17.0,375.0,256.0,119.0,3.0
7339,PIT,122000PIT,January 2,OTI,22.0,433.0,295.0,138.0,4.0,21.0,343.0,203.0,140.0,3.0
7365,PIT,932000PIT,September 3,RAV,12.0,223.0,193.0,30.0,1.0,18.0,336.0,196.0,140.0,0.0
7385,CLE,9172000CLE,September 17,PIT,14.0,377.0,316.0,61.0,1.0,19.0,336.0,166.0,170.0,1.0
7407,PIT,9242000PIT,September 24,OTI,20.0,364.0,249.0,115.0,1.0,15.0,372.0,287.0,85.0,3.0
7418,JAX,1012000JAX,October 1,PIT,17.0,206.0,180.0,26.0,2.0,22.0,332.0,123.0,209.0,3.0
7434,NYJ,1082000NYJ,October 8,PIT,12.0,206.0,94.0,112.0,4.0,21.0,330.0,137.0,193.0,0.0
7448,PIT,10152000PIT,October 15,CIN,13.0,274.0,171.0,103.0,0.0,12.0,232.0,112.0,120.0,3.0
7465,PIT,10222000PIT,October 22,CLE,17.0,248.0,105.0,143.0,0.0,5.0,104.0,55.0,49.0,3.0
7469,RAV,10292000RAV,October 29,PIT,14.0,274.0,139.0,135.0,3.0,14.0,231.0,111.0,120.0,1.0
7494,OTI,1152000OTI,November 5,PIT,21.0,364.0,216.0,148.0,1.0,10.0,167.0,93.0,74.0,3.0
7505,PIT,11122000PIT,November 12,PHI,21.0,322.0,140.0,182.0,1.0,21.0,290.0,202.0,88.0,1.0
7522,PIT,11192000PIT,November 19,JAX,15.0,302.0,155.0,147.0,5.0,20.0,417.0,177.0,240.0,2.0
7530,CIN,11262000CIN,November 26,PIT,23.0,309.0,100.0,209.0,3.0,21.0,372.0,187.0,185.0,0.0
7551,PIT,1232000PIT,December 3,RAI,19.0,311.0,112.0,199.0,1.0,20.0,390.0,273.0,117.0,2.0
7565,NYG,12102000NYG,December 10,PIT,20.0,394.0,326.0,68.0,0.0,17.0,264.0,217.0,47.0,1.0
7571,PIT,12162000PIT,December 16,WAS,21.0,374.0,174.0,200.0,1.0,14.0,271.0,207.0,64.0,5.0
7598,SDG,12242000SDG,December 24,PIT,6.0,171.0,140.0,31.0,2.0,21.0,316.0,185.0,131.0,2.0
7618,JAX,992001JAX,September 9,PIT,16.0,299.0,198.0,101.0,0.0,15.0,281.0,161.0,120.0,4.0
7642,BUF,9302001BUF,September 30,PIT,14.0,172.0,120.0,52.0,2.0,16.0,270.0,100.0,170.0,0.0
7665,PIT,1072001PIT,October 7,CIN,19.0,413.0,138.0,275.0,2.0,15.0,214.0,149.0,65.0,1.0
7676,KAN,10142001KAN,October 14,PIT,19.0,271.0,106.0,165.0,1.0,16.0,316.0,113.0,203.0,0.0
7694,TAM,10212001TAM,October 21,PIT,19.0,278.0,214.0,64.0,1.0,17.0,344.0,124.0,220.0,3.0
7710,PIT,10292001PIT,October 29,OTI,24.0,405.0,272.0,133.0,0.0,15.0,214.0,157.0,57.0,4.0
7719,PIT,1142001PIT,November 4,RAV,21.0,348.0,225.0,123.0,1.0,10.0,183.0,142.0,41.0,1.0
7728,CLE,11112001CLE,November 11,PIT,15.0,187.0,113.0,74.0,0.0,20.0,428.0,181.0,247.0,1.0
7752,PIT,11182001PIT,November 18,JAX,20.0,402.0,257.0,145.0,0.0,14.0,234.0,186.0,48.0,3.0
7768,OTI,11252001OTI,November 25,PIT,21.0,405.0,324.0,81.0,2.0,20.0,377.0,247.0,130.0,0.0
7780,PIT,1222001PIT,December 2,MIN,21.0,364.0,157.0,207.0,2.0,12.0,385.0,340.0,45.0,3.0
7796,PIT,1292001PIT,December 9,NYJ,23.0,345.0,211.0,134.0,0.0,14.0,220.0,159.0,61.0,0.0
7802,RAV,12162001RAV,December 16,PIT,15.0,207.0,149.0,58.0,1.0,22.0,476.0,318.0,158.0,0.0
7827,PIT,12232001PIT,December 23,DET,25.0,429.0,214.0,215.0,0.0,11.0,151.0,77.0,74.0,3.0
7832,CIN,12302001CIN,December 30,PIT,32.0,544.0,403.0,141.0,3.0,16.0,313.0,240.0,73.0,5.0
7853,PIT,162002PIT,January 6,CLE,19.0,376.0,155.0,221.0,3.0,12.0,173.0,105.0,68.0,3.0
7866,PIT,1202002PIT,January 20,RAV,21.0,297.0,143.0,154.0,1.0,7.0,150.0,128.0,22.0,4.0
7868,PIT,1272002PIT,January 27,NWE,23.0,306.0,248.0,58.0,4.0,15.0,259.0,192.0,67.0,0.0
7886,NWE,992002NWE,September 9,PIT,20.0,343.0,280.0,63.0,1.0,20.0,283.0,209.0,74.0,5.0
7897,PIT,9152002PIT,September 15,RAI,14.0,273.0,201.0,72.0,5.0,27.0,464.0,369.0,95.0,2.0
7926,PIT,9292002PIT,September 29,CLE,21.0,358.0,265.0,93.0,2.0,13.0,245.0,122.0,123.0,2.0
7940,NOR,1062002NOR,October 6,PIT,17.0,315.0,194.0,121.0,0.0,23.0,364.0,244.0,120.0,2.0
7945,CIN,10132002CIN,October 13,PIT,18.0,268.0,190.0,78.0,4.0,21.0,408.0,197.0,211.0,2.0
7972,PIT,10212002PIT,October 21,CLT,22.0,364.0,182.0,182.0,1.0,23.0,367.0,295.0,72.0,3.0
7973,RAV,10272002RAV,October 27,PIT,26.0,360.0,293.0,67.0,5.0,16.0,283.0,179.0,104.0,1.0
7991,CLE,1132002CLE,November 3,PIT,9.0,193.0,157.0,36.0,3.0,25.0,391.0,255.0,136.0,1.0
8010,PIT,11102002PIT,November 10,ATL,30.0,645.0,463.0,182.0,3.0,21.0,447.0,279.0,168.0,2.0
8029,OTI,11172002OTI,November 17,PIT,22.0,378.0,257.0,121.0,1.0,20.0,357.0,312.0,45.0,3.0
8042,PIT,11242002PIT,November 24,CIN,21.0,391.0,235.0,156.0,0.0,17.0,352.0,298.0,54.0,1.0
8054,JAX,1212002JAX,December 1,PIT,13.0,226.0,124.0,102.0,0.0,23.0,403.0,184.0,219.0,1.0
8072,PIT,1282002PIT,December 8,HTX,24.0,422.0,294.0,128.0,5.0,3.0,47.0,10.0,37.0,1.0
8091,PIT,12152002PIT,December 15,CAR,19.0,332.0,203.0,129.0,2.0,11.0,131.0,81.0,50.0,4.0
8110,TAM,12232002TAM,December 23,PIT,18.0,277.0,203.0,74.0,3.0,19.0,327.0,233.0,94.0,1.0
8123,PIT,12292002PIT,December 29,RAV,25.0,351.0,176.0,175.0,2.0,21.0,422.0,308.0,114.0,4.0
8129,PIT,152003PIT,January 5,CLE,30.0,432.0,343.0,89.0,3.0,21.0,447.0,409.0,38.0,1.0
8132,OTI,1112003OTI,January 11,PIT,29.0,430.0,331.0,99.0,4.0,21.0,324.0,257.0,67.0,1.0
8149,PIT,972003PIT,September 7,RAV,21.0,339.0,251.0,88.0,1.0,17.0,231.0,143.0,88.0,2.0
8160,KAN,9142003KAN,September 14,PIT,19.0,282.0,123.0,159.0,2.0,16.0,380.0,320.0,60.0,4.0
8172,CIN,9212003CIN,September 21,PIT,11.0,182.0,125.0,57.0,1.0,22.0,376.0,238.0,138.0,1.0
8194,PIT,9282003PIT,September 28,OTI,25.0,376.0,307.0,69.0,2.0,9.0,198.0,158.0,40.0,0.0
8209,PIT,1052003PIT,October 5,CLE,11.0,209.0,149.0,60.0,3.0,22.0,324.0,200.0,124.0,2.0
8215,DEN,10122003DEN,October 12,PIT,15.0,242.0,165.0,77.0,3.0,17.0,215.0,130.0,85.0,1.0
8251,PIT,10262003PIT,October 26,RAM,11.0,245.0,151.0,94.0,4.0,26.0,448.0,359.0,89.0,0.0
8265,SEA,1122003SEA,November 2,PIT,19.0,289.0,191.0,98.0,0.0,19.0,320.0,215.0,105.0,0.0
8276,PIT,1192003PIT,November 9,CRD,11.0,246.0,159.0,87.0,1.0,19.0,379.0,283.0,96.0,1.0
8297,SFO,11172003SFO,November 17,PIT,17.0,423.0,254.0,169.0,0.0,21.0,349.0,305.0,44.0,2.0
8302,CLE,11232003CLE,November 23,PIT,19.0,303.0,213.0,90.0,5.0,11.0,168.0,59.0,109.0,0.0
8324,PIT,11302003PIT,November 30,CIN,23.0,384.0,299.0,85.0,2.0,18.0,379.0,266.0,113.0,0.0
8342,PIT,1272003PIT,December 7,RAI,21.0,399.0,266.0,133.0,2.0,9.0,161.0,39.0,122.0,3.0
8354,NYJ,12142003NYJ,December 14,PIT,15.0,319.0,144.0,175.0,1.0,16.0,231.0,137.0,94.0,0.0
8374,PIT,12212003PIT,December 21,SDG,21.0,341.0,160.0,181.0,0.0,21.0,344.0,228.0,116.0,3.0
8383,RAV,12282003RAV,December 28,PIT,14.0,279.0,151.0,128.0,2.0,9.0,214.0,158.0,56.0,5.0
8416,PIT,9122004PIT,September 12,RAI,17.0,237.0,130.0,107.0,1.0,18.0,358.0,297.0,61.0,4.0
8423,RAV,9192004RAV,September 19,PIT,15.0,259.0,87.0,172.0,0.0,16.0,310.0,217.0,93.0,3.0
8443,MIA,9262004MIA,September 26,PIT,13.0,169.0,117.0,52.0,4.0,15.0,314.0,161.0,153.0,1.0
8460,PIT,1032004PIT,October 3,CIN,23.0,333.0,168.0,165.0,2.0,22.0,293.0,156.0,137.0,3.0
8473,PIT,10102004PIT,October 10,CLE,21.0,401.0,231.0,170.0,1.0,17.0,305.0,207.0,98.0,1.0
8483,DAL,10172004DAL,October 17,PIT,20.0,348.0,248.0,100.0,1.0,21.0,297.0,172.0,125.0,0.0
8515,PIT,10312004PIT,October 31,NWE,25.0,417.0,196.0,221.0,0.0,19.0,248.0,243.0,5.0,4.0
8529,PIT,1172004PIT,November 7,PHI,25.0,420.0,168.0,252.0,2.0,7.0,113.0,90.0,23.0,1.0
8537,CLE,11142004CLE,November 14,PIT,12.0,228.0,160.0,68.0,4.0,18.0,300.0,120.0,180.0,1.0
8553,CIN,11212004CIN,November 21,PIT,10.0,209.0,147.0,62.0,1.0,21.0,235.0,84.0,151.0,1.0
8577,PIT,11282004PIT,November 28,WAS,15.0,207.0,100.0,107.0,0.0,10.0,156.0,105.0,51.0,1.0
8586,JAX,1252004JAX,December 5,PIT,20.0,359.0,259.0,100.0,0.0,15.0,316.0,196.0,120.0,0.0
8609,PIT,12122004PIT,December 12,NYJ,15.0,262.0,142.0,120.0,2.0,15.0,296.0,189.0,107.0,3.0
8614,NYG,12182004NYG,December 18,PIT,18.0,278.0,182.0,96.0,1.0,27.0,469.0,309.0,160.0,2.0
8640,PIT,12262004PIT,December 26,RAV,20.0,404.0,221.0,183.0,2.0,16.0,248.0,177.0,71.0,1.0
8647,BUF,122005BUF,January 2,PIT,16.0,267.0,171.0,96.0,3.0,15.0,262.0,105.0,157.0,3.0
8666,PIT,1152005PIT,January 15,NYJ,23.0,364.0,171.0,193.0,3.0,17.0,275.0,165.0,110.0,1.0
8670,PIT,1232005PIT,January 23,NWE,19.0,388.0,225.0,163.0,4.0,18.0,322.0,196.0,126.0,0.0
8683,PIT,9112005PIT,September 11,OTI,18.0,424.0,218.0,206.0,0.0,16.0,303.0,206.0,97.0,4.0
8694,HTX,9182005HTX,September 18,PIT,16.0,221.0,108.0,113.0,1.0,18.0,388.0,253.0,135.0,0.0
8712,PIT,9252005PIT,September 25,NWE,14.0,269.0,190.0,79.0,1.0,24.0,426.0,346.0,80.0,3.0
8745,SDG,10102005SDG,October 10,PIT,20.0,279.0,213.0,66.0,2.0,25.0,311.0,207.0,104.0,1.0
8755,PIT,10162005PIT,October 16,JAX,16.0,218.0,145.0,73.0,4.0,17.0,246.0,153.0,93.0,1.0
8763,CIN,10232005CIN,October 23,PIT,20.0,302.0,211.0,91.0,2.0,20.0,304.0,83.0,221.0,2.0
8787,PIT,10312005PIT,October 31,RAV,19.0,261.0,160.0,101.0,2.0,20.0,318.0,246.0,72.0,3.0
8791,GNB,1162005GNB,November 6,PIT,16.0,268.0,203.0,65.0,3.0,13.0,213.0,59.0,154.0,1.0
8812,PIT,11132005PIT,November 13,CLE,25.0,382.0,223.0,159.0,0.0,16.0,303.0,242.0,61.0,2.0
8817,RAV,11202005RAV,November 20,PIT,18.0,241.0,137.0,104.0,2.0,17.0,282.0,212.0,70.0,2.0
8847,CLT,11282005CLT,November 28,PIT,17.0,366.0,239.0,127.0,1.0,10.0,197.0,111.0,86.0,2.0
8859,PIT,1242005PIT,December 4,CIN,28.0,474.0,379.0,95.0,4.0,21.0,324.0,222.0,102.0,0.0
8875,PIT,12112005PIT,December 11,CHI,20.0,363.0,173.0,190.0,0.0,15.0,268.0,185.0,83.0,0.0
8889,MIN,12182005MIN,December 18,PIT,11.0,185.0,131.0,54.0,3.0,14.0,275.0,133.0,142.0,1.0
8899,CLE,12242005CLE,December 24,PIT,12.0,186.0,123.0,63.0,1.0,20.0,457.0,248.0,209.0,1.0
8925,PIT,112006PIT,January 1,DET,20.0,331.0,132.0,199.0,2.0,16.0,308.0,203.0,105.0,2.0
8930,CIN,182006CIN,January 8,PIT,19.0,327.0,243.0,84.0,2.0,19.0,346.0,202.0,144.0,0.0
8935,CLT,1152006CLT,January 15,PIT,15.0,305.0,247.0,58.0,0.0,21.0,295.0,183.0,112.0,2.0
8936,DEN,1222006DEN,January 22,PIT,16.0,308.0,211.0,97.0,4.0,20.0,358.0,268.0,90.0,0.0
8938,PIT,252006PIT,February 5,SEA,14.0,339.0,158.0,181.0,2.0,20.0,396.0,259.0,137.0,1.0
8939,PIT,972006PIT,September 7,MIA,20.0,342.0,196.0,146.0,1.0,15.0,278.0,240.0,38.0,2.0
8970,JAX,9182006JAX,September 18,PIT,17.0,362.0,252.0,110.0,1.0,9.0,153.0,127.0,26.0,2.0
8980,PIT,9242006PIT,September 24,CIN,27.0,365.0,195.0,170.0,5.0,15.0,246.0,159.0,87.0,3.0
9010,SDG,1082006SDG,October 8,PIT,22.0,341.0,222.0,119.0,1.0,16.0,265.0,197.0,68.0,2.0
9020,PIT,10152006PIT,October 15,KAN,23.0,457.0,238.0,219.0,1.0,14.0,213.0,175.0,38.0,3.0
9026,ATL,10222006ATL,October 22,PIT,24.0,399.0,226.0,173.0,2.0,27.0,473.0,418.0,55.0,3.0
9048,RAI,10292006RAI,October 29,PIT,9.0,98.0,17.0,81.0,1.0,15.0,360.0,271.0,89.0,4.0
9060,PIT,1152006PIT,November 5,DEN,27.0,499.0,403.0,96.0,6.0,13.0,336.0,221.0,115.0,0.0
9079,PIT,11122006PIT,November 12,NOR,19.0,467.0,250.0,217.0,0.0,29.0,513.0,393.0,120.0,3.0
9086,CLE,11192006CLE,November 19,PIT,15.0,302.0,203.0,99.0,2.0,23.0,338.0,261.0,77.0,3.0
9103,RAV,11262006RAV,November 26,PIT,19.0,275.0,161.0,114.0,0.0,17.0,172.0,151.0,21.0,3.0
9126,PIT,1232006PIT,December 3,TAM,13.0,267.0,191.0,76.0,1.0,16.0,254.0,144.0,110.0,4.0
9131,PIT,1272006PIT,December 7,CLE,26.0,528.0,225.0,303.0,1.0,11.0,294.0,276.0,18.0,2.0
9152,CAR,12172006CAR,December 17,PIT,12.0,240.0,197.0,43.0,2.0,20.0,306.0,147.0,159.0,0.0
9173,PIT,12242006PIT,December 24,RAV,16.0,251.0,188.0,63.0,3.0,23.0,359.0,256.0,103.0,3.0
9182,CIN,12312006CIN,December 31,PIT,15.0,295.0,251.0,44.0,0.0,29.0,482.0,275.0,207.0,2.0
9208,CLE,992007CLE,September 9,PIT,13.0,221.0,175.0,46.0,5.0,17.0,365.0,159.0,206.0,1.0
9233,PIT,9162007PIT,September 16,BUF,24.0,420.0,236.0,184.0,1.0,10.0,223.0,121.0,102.0,0.0
9249,PIT,9232007PIT,September 23,SFO,19.0,350.0,145.0,205.0,1.0,17.0,289.0,198.0,91.0,1.0
9254,CRD,9302007CRD,September 30,PIT,19.0,301.0,215.0,86.0,2.0,17.0,282.0,205.0,77.0,2.0
9276,PIT,1072007PIT,October 7,SEA,19.0,342.0,179.0,163.0,0.0,8.0,144.0,106.0,38.0,1.0
9298,DEN,10212007DEN,October 21,PIT,21.0,324.0,234.0,90.0,2.0,24.0,379.0,260.0,119.0,3.0
9311,CIN,10282007CIN,October 28,PIT,15.0,296.0,205.0,91.0,1.0,23.0,390.0,230.0,160.0,1.0
9335,PIT,1152007PIT,November 5,RAV,14.0,291.0,201.0,90.0,1.0,5.0,104.0,40.0,64.0,4.0
9345,PIT,11112007PIT,November 11,CLE,22.0,401.0,242.0,159.0,1.0,13.0,163.0,123.0,40.0,1.0
9361,NYJ,11182007NYJ,November 18,PIT,20.0,297.0,146.0,151.0,1.0,16.0,263.0,151.0,112.0,2.0
9381,PIT,11262007PIT,November 26,MIA,13.0,216.0,132.0,84.0,1.0,9.0,159.0,110.0,49.0,2.0
9393,PIT,1222007PIT,December 2,CIN,20.0,285.0,184.0,101.0,4.0,15.0,249.0,175.0,74.0,1.0
9407,NWE,1292007NWE,December 9,PIT,21.0,421.0,399.0,22.0,0.0,19.0,349.0,168.0,181.0,1.0
9425,PIT,12162007PIT,December 16,JAX,13.0,217.0,102.0,115.0,0.0,25.0,421.0,197.0,224.0,1.0
9430,RAM,12202007RAM,December 20,PIT,17.0,316.0,226.0,90.0,2.0,24.0,425.0,259.0,166.0,0.0
9449,RAV,12302007RAV,December 30,PIT,21.0,334.0,154.0,180.0,1.0,14.0,264.0,218.0,46.0,3.0
