,home_team,game_id,date,away_team,home_first_downs,home_total_yds,home_pass_yds,home_rush_yds,home_TO,away_first_downs,away_total_yds,away_pass_yds,away_rush_yds,away_TO
2859,CLE,1131980CLE,November 3,CHI,31.0,432.0,262.0,170.0,2.0,20.0,275.0,189.0,86.0,1.0
2861,CHI,1191980CHI,November 9,WAS,17.0,364.0,210.0,154.0,2.0,22.0,408.0,281.0,127.0,4.0
2875,CHI,11161980CHI,November 16,OTI,14.0,326.0,148.0,178.0,1.0,20.0,330.0,93.0,237.0,1.0
2889,ATL,11231980ATL,November 23,CHI,18.0,326.0,239.0,87.0,2.0,18.0,283.0,151.0,132.0,2.0
2903,DET,11271980DET,November 27,CHI,19.0,313.0,164.0,149.0,0.0,21.0,302.0,124.0,178.0,0.0
2918,CHI,1271980CHI,December 7,GNB,33.0,594.0,327.0,267.0,0.0,19.0,266.0,185.0,81.0,3.0
2934,CHI,12141980CHI,December 14,CIN,17.0,216.0,100.0,116.0,5.0,17.0,294.0,140.0,154.0,1.0
2945,TAM,12201980TAM,December 20,CHI,16.0,451.0,344.0,107.0,5.0,21.0,322.0,140.0,182.0,2.0
2970,CHI,961981CHI,September 6,GNB,20.0,306.0,161.0,145.0,4.0,20.0,346.0,153.0,193.0,3.0
2991,SFO,9131981SFO,September 13,CHI,20.0,412.0,287.0,125.0,2.0,18.0,339.0,216.0,123.0,3.0
2997,CHI,9201981CHI,September 20,TAM,15.0,247.0,126.0,121.0,1.0,22.0,450.0,309.0,141.0,3.0
3022,CHI,9281981CHI,September 28,RAM,17.0,223.0,135.0,88.0,3.0,20.0,329.0,195.0,134.0,2.0
3027,MIN,1041981MIN,October 4,CHI,22.0,345.0,211.0,134.0,1.0,24.0,396.0,307.0,89.0,2.0
3039,CHI,10111981CHI,October 11,WAS,13.0,204.0,153.0,51.0,4.0,16.0,301.0,74.0,227.0,1.0
3064,DET,10191981DET,October 19,CHI,23.0,485.0,326.0,159.0,1.0,24.0,449.0,316.0,133.0,4.0
3067,CHI,10251981CHI,October 25,SDG,28.0,414.0,219.0,195.0,1.0,15.0,356.0,295.0,61.0,2.0
3090,TAM,1111981TAM,November 1,CHI,15.0,392.0,183.0,209.0,1.0,18.0,325.0,233.0,92.0,3.0
3097,KAN,1181981KAN,November 8,CHI,18.0,249.0,84.0,165.0,6.0,15.0,278.0,77.0,201.0,0.0
3110,GNB,11151981GNB,November 15,CHI,18.0,247.0,133.0,114.0,2.0,20.0,253.0,88.0,165.0,3.0
3123,CHI,11221981CHI,November 22,DET,4.0,24.0,-20.0,44.0,3.0,20.0,356.0,127.0,229.0,3.0
3135,DAL,11261981DAL,November 26,CHI,11.0,273.0,178.0,95.0,3.0,15.0,272.0,43.0,229.0,3.0
3151,CHI,1261981CHI,December 6,MIN,13.0,244.0,69.0,175.0,2.0,16.0,292.0,254.0,38.0,5.0
3170,RAI,12131981RAI,December 13,CHI,15.0,263.0,217.0,46.0,2.0,19.0,378.0,228.0,150.0,2.0
3181,CHI,12201981CHI,December 20,DEN,15.0,281.0,111.0,170.0,2.0,19.0,298.0,222.0,76.0,3.0
3204,DET,9121982DET,September 12,CHI,14.0,212.0,145.0,67.0,1.0,14.0,154.0,104.0,50.0,1.0
3216,CHI,9191982CHI,September 19,NOR,13.0,183.0,135.0,48.0,3.0,17.0,317.0,135.0,182.0,1.0
3230,CHI,11211982CHI,November 21,DET,21.0,365.0,221.0,144.0,3.0,17.0,152.0,57.0,95.0,2.0
3248,MIN,11281982MIN,November 28,CHI,20.0,384.0,321.0,63.0,3.0,12.0,197.0,103.0,94.0,5.0
3258,CHI,1251982CHI,December 5,NWE,23.0,342.0,176.0,166.0,3.0,15.0,249.0,203.0,46.0,4.0
3281,SEA,12121982SEA,December 12,CHI,17.0,290.0,164.0,126.0,0.0,19.0,310.0,213.0,97.0,2.0
3287,CHI,12191982CHI,December 19,CRD,14.0,273.0,155.0,118.0,1.0,17.0,240.0,93.0,147.0,3.0
3304,RAM,12261982RAM,December 26,CHI,27.0,583.0,506.0,77.0,3.0,23.0,421.0,263.0,158.0,0.0
3323,TAM,121983TAM,January 2,CHI,22.0,424.0,325.0,99.0,3.0,14.0,248.0,135.0,113.0,1.0
3343,CHI,941983CHI,September 4,ATL,21.0,401.0,251.0,150.0,1.0,18.0,317.0,185.0,132.0,1.0
3358,CHI,9111983CHI,September 11,TAM,14.0,358.0,263.0,95.0,3.0,17.0,347.0,262.0,85.0,2.0
3377,NOR,9181983NOR,September 18,CHI,21.0,332.0,248.0,84.0,6.0,21.0,493.0,304.0,189.0,5.0
3383,CLT,9251983CLT,September 25,CHI,27.0,461.0,245.0,216.0,3.0,15.0,330.0,227.0,103.0,2.0
3398,CHI,1021983CHI,October 2,DEN,22.0,423.0,246.0,177.0,4.0,16.0,246.0,200.0,46.0,2.0
3413,CHI,1091983CHI,October 9,MIN,23.0,425.0,186.0,239.0,5.0,15.0,368.0,177.0,191.0,1.0
3428,DET,10161983DET,October 16,CHI,21.0,366.0,195.0,171.0,0.0,25.0,427.0,309.0,118.0,0.0
3448,PHI,10231983PHI,October 23,CHI,14.0,225.0,116.0,109.0,1.0,15.0,272.0,86.0,186.0,1.0
3455,CHI,10301983CHI,October 30,DET,25.0,382.0,243.0,139.0,4.0,21.0,396.0,204.0,192.0,0.0
3470,RAM,1161983RAM,November 6,CHI,18.0,284.0,123.0,161.0,0.0,15.0,284.0,170.0,114.0,2.0
3482,CHI,11131983CHI,November 13,PHI,19.0,335.0,112.0,223.0,2.0,14.0,263.0,143.0,120.0,2.0
3507,TAM,11201983TAM,November 20,CHI,8.0,132.0,60.0,72.0,3.0,22.0,346.0,73.0,273.0,1.0
3512,CHI,11271983CHI,November 27,SFO,16.0,324.0,133.0,191.0,1.0,20.0,290.0,218.0,72.0,4.0
3526,GNB,1241983GNB,December 4,CHI,20.0,512.0,328.0,184.0,4.0,16.0,358.0,274.0,84.0,2.0
3546,MIN,12111983MIN,December 11,CHI,18.0,255.0,206.0,49.0,2.0,16.0,303.0,93.0,210.0,0.0
3556,CHI,12181983CHI,December 18,GNB,23.0,369.0,133.0,236.0,3.0,18.0,338.0,222.0,116.0,7.0
3575,CHI,921984CHI,September 2,TAM,20.0,327.0,144.0,183.0,2.0,11.0,254.0,165.0,89.0,8.0
3590,CHI,991984CHI,September 9,DEN,15.0,406.0,104.0,302.0,3.0,8.0,130.0,77.0,53.0,4.0
3604,GNB,9161984GNB,September 16,CHI,10.0,154.0,122.0,32.0,1.0,15.0,345.0,165.0,180.0,1.0
3628,SEA,9231984SEA,September 23,CHI,12.0,203.0,110.0,93.0,1.0,20.0,301.0,165.0,136.0,6.0
3630,CHI,9301984CHI,September 30,DAL,26.0,400.0,117.0,283.0,2.0,17.0,313.0,254.0,59.0,0.0
3645,CHI,1071984CHI,October 7,NOR,19.0,343.0,97.0,246.0,0.0,14.0,321.0,145.0,176.0,1.0
3669,CRD,10141984CRD,October 14,CHI,23.0,354.0,230.0,124.0,1.0,20.0,370.0,192.0,178.0,3.0
3684,TAM,10211984TAM,October 21,CHI,17.0,292.0,247.0,45.0,2.0,23.0,427.0,258.0,169.0,0.0
3686,CHI,10281984CHI,October 28,MIN,18.0,307.0,178.0,129.0,1.0,16.0,167.0,126.0,41.0,2.0
3701,CHI,1141984CHI,November 4,RAI,13.0,259.0,84.0,175.0,1.0,12.0,181.0,106.0,75.0,5.0
3719,RAM,11111984RAM,November 11,CHI,17.0,370.0,175.0,195.0,0.0,15.0,321.0,227.0,94.0,1.0
3730,CHI,11181984CHI,November 18,DET,17.0,331.0,156.0,175.0,0.0,11.0,167.0,96.0,71.0,1.0
3748,MIN,11251984MIN,November 25,CHI,9.0,161.0,71.0,90.0,2.0,20.0,399.0,170.0,229.0,0.0
3769,SDG,1231984SDG,December 3,CHI,9.0,313.0,236.0,77.0,2.0,18.0,307.0,143.0,164.0,3.0
3772,CHI,1291984CHI,December 9,GNB,25.0,301.0,73.0,228.0,5.0,17.0,287.0,177.0,110.0,2.0
3789,DET,12161984DET,December 16,CHI,13.0,196.0,149.0,47.0,2.0,13.0,293.0,190.0,103.0,3.0
3803,WAS,12301984WAS,December 30,CHI,22.0,336.0,243.0,93.0,1.0,13.0,310.0,196.0,114.0,1.0
3805,SFO,161985SFO,January 6,CHI,25.0,387.0,228.0,159.0,2.0,13.0,186.0,37.0,149.0,1.0
3809,CHI,981985CHI,September 8,TAM,27.0,436.0,251.0,185.0,3.0,17.0,307.0,141.0,166.0,2.0
3822,CHI,9151985CHI,September 15,NWE,18.0,369.0,209.0,160.0,2.0,10.0,206.0,179.0,27.0,4.0
3835,MIN,9191985MIN,September 19,CHI,23.0,445.0,411.0,34.0,5.0,21.0,480.0,353.0,127.0,1.0
3850,CHI,9291985CHI,September 29,WAS,16.0,250.0,159.0,91.0,1.0,19.0,376.0,184.0,192.0,3.0
3875,TAM,1061985TAM,October 6,CHI,19.0,373.0,346.0,27.0,3.0,22.0,433.0,286.0,147.0,3.0
3886,SFO,10131985SFO,October 13,CHI,11.0,183.0,116.0,67.0,2.0,22.0,372.0,183.0,189.0,1.0
3904,CHI,10211985CHI,October 21,GNB,24.0,342.0,167.0,175.0,4.0,16.0,319.0,223.0,96.0,5.0
3905,CHI,10271985CHI,October 27,MIN,24.0,413.0,211.0,202.0,2.0,16.0,236.0,206.0,30.0,5.0
3921,GNB,1131985GNB,November 3,CHI,15.0,242.0,155.0,87.0,1.0,16.0,253.0,65.0,188.0,1.0
3934,CHI,11101985CHI,November 10,DET,26.0,360.0,110.0,250.0,2.0,8.0,106.0,38.0,68.0,4.0
3949,DAL,11171985DAL,November 17,CHI,12.0,171.0,119.0,52.0,5.0,18.0,378.0,162.0,216.0,1.0
3962,CHI,11241985CHI,November 24,ATL,24.0,379.0,183.0,196.0,1.0,10.0,119.0,-22.0,141.0,3.0
3988,MIA,1221985MIA,December 2,CHI,17.0,335.0,245.0,90.0,2.0,23.0,343.0,176.0,167.0,4.0
3990,CHI,1281985CHI,December 8,CLT,22.0,328.0,137.0,191.0,0.0,10.0,232.0,133.0,99.0,0.0
4004,NYJ,12141985NYJ,December 14,CHI,11.0,159.0,89.0,70.0,3.0,20.0,319.0,203.0,116.0,1.0
4020,DET,12221985DET,December 22,CHI,22.0,326.0,253.0,73.0,7.0,20.0,382.0,221.0,161.0,4.0
4034,CHI,151986CHI,January 5,NYG,17.0,363.0,216.0,147.0,0.0,10.0,181.0,149.0,32.0,1.0
4036,CHI,1121986CHI,January 12,RAM,13.0,232.0,141.0,91.0,1.0,9.0,130.0,44.0,86.0,3.0
4038,CHI,1261986CHI,January 26,NWE,23.0,408.0,241.0,167.0,2.0,12.0,123.0,116.0,7.0,6.0
4040,CHI,971986CHI,September 7,CLE,26.0,367.0,174.0,193.0,1.0,21.0,349.0,280.0,69.0,1.0
4055,CHI,9141986CHI,September 14,PHI,21.0,344.0,100.0,244.0,4.0,17.0,247.0,146.0,101.0,6.0
4080,GNB,9221986GNB,September 22,CHI,16.0,278.0,231.0,47.0,1.0,18.0,296.0,183.0,113.0,2.0
4082,CIN,9281986CIN,September 28,CHI,16.0,338.0,278.0,60.0,5.0,23.0,476.0,254.0,222.0,2.0
4096,CHI,1051986CHI,October 5,MIN,18.0,370.0,199.0,171.0,3.0,11.0,159.0,114.0,45.0,3.0
4113,OTI,10121986OTI,October 12,CHI,19.0,283.0,155.0,128.0,1.0,23.0,360.0,203.0,157.0,2.0
4130,MIN,10191986MIN,October 19,CHI,19.0,376.0,219.0,157.0,1.0,10.0,190.0,137.0,53.0,2.0
4138,CHI,10261986CHI,October 26,DET,19.0,252.0,128.0,124.0,3.0,11.0,214.0,138.0,76.0,3.0
4164,CHI,1131986CHI,November 3,RAM,14.0,269.0,123.0,146.0,3.0,14.0,278.0,137.0,141.0,3.0
4177,TAM,1191986TAM,November 9,CHI,14.0,272.0,188.0,84.0,2.0,20.0,434.0,258.0,176.0,1.0
4179,ATL,11161986ATL,November 16,CHI,11.0,159.0,41.0,118.0,3.0,15.0,368.0,203.0,165.0,3.0
4194,CHI,11231986CHI,November 23,GNB,15.0,300.0,102.0,198.0,5.0,11.0,195.0,106.0,89.0,3.0
4209,CHI,11301986CHI,November 30,PIT,25.0,406.0,235.0,171.0,3.0,18.0,291.0,159.0,132.0,3.0
4223,CHI,1271986CHI,December 7,TAM,23.0,432.0,187.0,245.0,3.0,13.0,271.0,221.0,50.0,5.0
4248,DET,12151986DET,December 15,CHI,14.0,160.0,104.0,56.0,2.0,18.0,273.0,112.0,161.0,4.0
4254,DAL,12211986DAL,December 21,CHI,16.0,260.0,150.0,110.0,5.0,17.0,322.0,161.0,161.0,6.0
4265,CHI,131987CHI,January 3,WAS,14.0,220.0,127.0,93.0,4.0,19.0,302.0,168.0,134.0,1.0
4285,CHI,9141987CHI,September 14,NYG,17.0,416.0,292.0,124.0,2.0,14.0,203.0,122.0,81.0,1.0
4288,CHI,9201987CHI,September 20,TAM,18.0,301.0,133.0,168.0,4.0,18.0,262.0,173.0,89.0,4.0
4310,TAM,10251987TAM,October 25,CHI,20.0,285.0,184.0,101.0,0.0,19.0,300.0,209.0,91.0,4.0
4316,CHI,1111987CHI,November 1,KAN,20.0,343.0,263.0,80.0,2.0,20.0,367.0,256.0,111.0,2.0
4332,GNB,1181987GNB,November 8,CHI,17.0,340.0,298.0,42.0,1.0,22.0,351.0,247.0,104.0,2.0
4355,DEN,11161987DEN,November 16,CHI,26.0,439.0,341.0,98.0,2.0,24.0,446.0,300.0,146.0,2.0
4356,CHI,11221987CHI,November 22,DET,29.0,383.0,205.0,178.0,1.0,10.0,179.0,149.0,30.0,2.0
4374,CHI,11291987CHI,November 29,GNB,20.0,319.0,192.0,127.0,3.0,20.0,348.0,237.0,111.0,2.0
4392,MIN,1261987MIN,December 6,CHI,18.0,356.0,281.0,75.0,1.0,26.0,423.0,264.0,159.0,3.0
4411,SFO,12141987SFO,December 14,CHI,20.0,331.0,133.0,198.0,1.0,16.0,263.0,154.0,109.0,6.0
4415,CHI,12201987CHI,December 20,SEA,31.0,437.0,276.0,161.0,5.0,17.0,300.0,184.0,116.0,0.0
4434,RAI,12271987RAI,December 27,CHI,14.0,193.0,92.0,101.0,1.0,18.0,267.0,146.0,121.0,3.0
4444,CHI,1101988CHI,January 10,WAS,15.0,280.0,170.0,110.0,3.0,17.0,272.0,200.0,72.0,2.0
4450,CHI,941988CHI,September 4,MIA,28.0,427.0,165.0,262.0,0.0,10.0,163.0,118.0,45.0,2.0
4469,CLT,9111988CLT,September 11,CHI,11.0,173.0,65.0,108.0,3.0,23.0,326.0,172.0,154.0,1.0
4477,CHI,9181988CHI,September 18,MIN,14.0,235.0,165.0,70.0,5.0,20.0,376.0,249.0,127.0,1.0
4495,GNB,9251988GNB,September 25,CHI,16.0,233.0,199.0,34.0,3.0,22.0,358.0,116.0,242.0,3.0
4506,CHI,1021988CHI,October 2,BUF,22.0,423.0,260.0,163.0,2.0,13.0,217.0,217.0,0.0,1.0
4524,DET,1091988DET,October 9,CHI,18.0,262.0,220.0,42.0,2.0,20.0,323.0,222.0,101.0,1.0
4533,CHI,10161988CHI,October 16,DAL,24.0,385.0,261.0,124.0,1.0,18.0,291.0,195.0,96.0,2.0
4560,CHI,10241988CHI,October 24,SFO,14.0,237.0,115.0,122.0,1.0,12.0,213.0,135.0,78.0,1.0
4567,NWE,10301988NWE,October 30,CHI,19.0,350.0,165.0,185.0,1.0,11.0,208.0,74.0,134.0,3.0
4576,CHI,1161988CHI,November 6,TAM,19.0,338.0,269.0,69.0,3.0,25.0,357.0,273.0,84.0,2.0
4601,WAS,11131988WAS,November 13,CHI,22.0,323.0,295.0,28.0,5.0,20.0,418.0,273.0,145.0,1.0
4615,TAM,11201988TAM,November 20,CHI,18.0,321.0,153.0,168.0,3.0,16.0,339.0,200.0,139.0,4.0
4620,CHI,11271988CHI,November 27,GNB,22.0,372.0,159.0,213.0,2.0,9.0,189.0,167.0,22.0,2.0
4644,RAM,1251988RAM,December 5,CHI,22.0,364.0,232.0,132.0,3.0,13.0,213.0,99.0,114.0,3.0
4648,CHI,12111988CHI,December 11,DET,14.0,250.0,168.0,82.0,1.0,14.0,310.0,195.0,115.0,2.0
4672,MIN,12191988MIN,December 19,CHI,17.0,218.0,156.0,62.0,2.0,21.0,465.0,280.0,185.0,3.0
4675,CHI,12311988CHI,December 31,PHI,14.0,341.0,177.0,164.0,4.0,22.0,430.0,378.0,52.0,3.0
4679,CHI,181989CHI,January 8,SFO,15.0,267.0,176.0,91.0,2.0,21.0,406.0,268.0,138.0,1.0
4683,CHI,9101989CHI,September 10,CIN,19.0,365.0,153.0,212.0,3.0,23.0,330.0,151.0,179.0,0.0
4697,CHI,9171989CHI,September 17,MIN,20.0,306.0,142.0,164.0,1.0,18.0,320.0,253.0,67.0,4.0
4712,DET,9241989DET,September 24,CHI,20.0,305.0,107.0,198.0,5.0,23.0,542.0,323.0,219.0,0.0
4737,CHI,1021989CHI,October 2,PHI,22.0,374.0,261.0,113.0,3.0,23.0,435.0,368.0,67.0,6.0
4749,TAM,1081989TAM,October 8,CHI,27.0,415.0,268.0,147.0,2.0,22.0,350.0,214.0,136.0,3.0
4753,CHI,10151989CHI,October 15,OTI,22.0,332.0,239.0,93.0,6.0,20.0,457.0,317.0,140.0,2.0
4779,CLE,10231989CLE,October 23,CHI,17.0,326.0,273.0,53.0,0.0,16.0,301.0,152.0,149.0,1.0
4781,CHI,10291989CHI,October 29,RAM,19.0,318.0,170.0,148.0,0.0,17.0,252.0,168.0,84.0,3.0
4796,GNB,1151989GNB,November 5,CHI,19.0,339.0,270.0,69.0,2.0,19.0,321.0,188.0,133.0,0.0
4816,PIT,11121989PIT,November 12,CHI,10.0,216.0,162.0,54.0,6.0,20.0,337.0,134.0,203.0,4.0
4823,CHI,11191989CHI,November 19,TAM,14.0,377.0,266.0,111.0,4.0,21.0,390.0,263.0,127.0,0.0
4848,WAS,11261989WAS,November 26,CHI,35.0,492.0,390.0,102.0,2.0,13.0,191.0,132.0,59.0,3.0
4856,MIN,1231989MIN,December 3,CHI,24.0,387.0,251.0,136.0,2.0,18.0,315.0,178.0,137.0,2.0
4865,CHI,12101989CHI,December 10,DET,21.0,302.0,172.0,130.0,2.0,17.0,295.0,168.0,127.0,2.0
4881,CHI,12171989CHI,December 17,GNB,19.0,355.0,197.0,158.0,5.0,24.0,456.0,239.0,217.0,1.0
4903,SFO,12241989SFO,December 24,CHI,17.0,314.0,184.0,130.0,1.0,15.0,289.0,167.0,122.0,5.0
4917,CHI,991990CHI,September 9,SEA,21.0,366.0,195.0,171.0,1.0,6.0,132.0,74.0,58.0,3.0
4931,GNB,9161990GNB,September 16,CHI,18.0,270.0,189.0,81.0,5.0,18.0,303.0,157.0,146.0,1.0
4943,CHI,9231990CHI,September 23,MIN,15.0,255.0,40.0,215.0,1.0,15.0,285.0,152.0,133.0,2.0
4960,RAI,9301990RAI,September 30,CHI,18.0,326.0,170.0,156.0,2.0,11.0,229.0,128.0,101.0,1.0
4971,CHI,1071990CHI,October 7,GNB,21.0,353.0,151.0,202.0,2.0,10.0,237.0,205.0,32.0,3.0
4982,CHI,10141990CHI,October 14,RAM,22.0,402.0,248.0,154.0,0.0,15.0,267.0,179.0,88.0,1.0
5013,CRD,10281990CRD,October 28,CHI,19.0,331.0,223.0,108.0,1.0,20.0,382.0,159.0,223.0,1.0
5029,TAM,1141990TAM,November 4,CHI,9.0,205.0,113.0,92.0,6.0,21.0,378.0,191.0,187.0,3.0
5032,CHI,11111990CHI,November 11,ATL,19.0,287.0,187.0,100.0,2.0,17.0,276.0,227.0,49.0,5.0
5047,DEN,11181990DEN,November 18,CHI,21.0,330.0,222.0,108.0,2.0,21.0,341.0,139.0,202.0,0.0
5063,MIN,11251990MIN,November 25,CHI,20.0,246.0,145.0,101.0,0.0,19.0,266.0,159.0,107.0,3.0
5072,CHI,1221990CHI,December 2,DET,21.0,361.0,197.0,164.0,0.0,17.0,296.0,204.0,92.0,2.0
5095,WAS,1291990WAS,December 9,CHI,15.0,288.0,137.0,151.0,5.0,17.0,288.0,181.0,107.0,3.0
5102,DET,12161990DET,December 16,CHI,20.0,411.0,310.0,101.0,3.0,19.0,225.0,88.0,137.0,2.0
5116,CHI,12231990CHI,December 23,TAM,24.0,368.0,249.0,119.0,3.0,13.0,209.0,110.0,99.0,3.0
5125,CHI,12291990CHI,December 29,KAN,6.0,176.0,75.0,101.0,3.0,23.0,383.0,260.0,123.0,2.0
5141,CHI,161991CHI,January 6,NOR,18.0,365.0,176.0,189.0,1.0,11.0,193.0,128.0,65.0,3.0
5146,NYG,1131991NYG,January 13,CHI,23.0,288.0,94.0,194.0,1.0,11.0,232.0,205.0,27.0,2.0
