game_id,date,team_id,first_downs,total_yds,pass_yds,rush_yds,TO,opp_team_id,opp_first_downs,opp_total_yds,opp_pass_yds,opp_rush_yds,opp_TO
9111966PIT,September 11,PIT,25.0,404.0,266.0,138.0,3.0,NYG,8.0,279.0,247.0,32.0,5.0
9181966PIT,September 18,PIT,15.0,256.0,143.0,113.0,1.0,DET,9.0,158.0,89.0,69.0,4.0
9251966PIT,September 25,PIT,15.0,278.0,206.0,72.0,6.0,WAS,17.0,320.0,228.0,92.0,2.0
1021966WAS,October 2,PIT,16.0,249.0,180.0,69.0,4.0,WAS,11.0,333.0,249.0,84.0,0.0
1081966CLE,October 8,PIT,12.0,204.0,182.0,22.0,6.0,CLE,31.0,467.0,226.0,241.0,2.0
10161966PIT,October 16,PIT,14.0,178.0,91.0,87.0,3.0,PHI,22.0,281.0,93.0,188.0,3.0
10301966DAL,October 30,PIT,6.0,119.0,112.0,7.0,4.0,DAL,24.0,425.0,233.0,192.0,3.0
1161966PIT,November 6,PIT,12.0,267.0,132.0,135.0,0.0,CLE,19.0,307.0,176.0,131.0,6.0
11131966PIT,November 13,PIT,6.0,150.0,102.0,48.0,3.0,CRD,14.0,251.0,195.0,56.0,4.0
11201966PIT,November 20,PIT,16.0,163.0,110.0,53.0,3.0,DAL,16.0,258.0,134.0,124.0,1.0
11271966CRD,November 27,PIT,8.0,78.0,46.0,32.0,2.0,CRD,15.0,228.0,29.0,199.0,1.0
1241966PHI,December 4,PIT,15.0,250.0,155.0,95.0,2.0,PHI,19.0,304.0,124.0,180.0,2.0
12111966NYG,December 11,PIT,20.0,392.0,297.0,95.0,1.0,NYG,15.0,310.0,191.0,119.0,2.0
12181966ATL,December 18,PIT,27.0,458.0,332.0,126.0,1.0,ATL,18.0,370.0,291.0,79.0,5.0
9171967PIT,September 17,PIT,23.0,393.0,198.0,195.0,2.0,CHI,6.0,95.0,79.0,16.0,6.0
9241967PIT,September 24,PIT,17.0,237.0,143.0,94.0,6.0,CRD,12.0,283.0,137.0,146.0,1.0
1011967PHI,October 1,PIT,19.0,318.0,165.0,153.0,3.0,PHI,17.0,319.0,271.0,48.0,1.0
1071967CLE,October 7,PIT,20.0,278.0,208.0,70.0,4.0,CLE,24.0,361.0,183.0,178.0,3.0
10151967PIT,October 15,PIT,16.0,259.0,197.0,62.0,2.0,NYG,18.0,381.0,305.0,76.0,2.0
10221967PIT,October 22,PIT,29.0,379.0,298.0,81.0,2.0,DAL,14.0,378.0,290.0,88.0,1.0
10291967NOR,October 29,PIT,19.0,267.0,88.0,179.0,4.0,NOR,19.0,308.0,225.0,83.0,1.0
1151967PIT,November 5,PIT,14.0,301.0,229.0,72.0,3.0,CLE,21.0,313.0,132.0,181.0,1.0
11121967CRD,November 12,PIT,21.0,274.0,192.0,82.0,1.0,CRD,19.0,258.0,145.0,113.0,3.0
11191967NYG,November 19,PIT,18.0,281.0,210.0,71.0,3.0,NYG,18.0,238.0,171.0,67.0,4.0
11261967PIT,November 26,PIT,7.0,117.0,52.0,65.0,6.0,MIN,16.0,212.0,102.0,110.0,5.0
1231967DET,December 3,PIT,19.0,330.0,233.0,97.0,1.0,DET,18.0,254.0,167.0,87.0,3.0
12101967PIT,December 10,PIT,20.0,280.0,226.0,54.0,5.0,WAS,11.0,246.0,155.0,91.0,3.0
12171967GNB,December 17,PIT,10.0,194.0,72.0,122.0,3.0,GNB,15.0,309.0,216.0,93.0,5.0
9151968PIT,September 15,PIT,20.0,324.0,194.0,130.0,4.0,NYG,21.0,331.0,166.0,165.0,2.0
9221968RAM,September 22,PIT,16.0,258.0,202.0,56.0,3.0,RAM,20.0,378.0,291.0,87.0,0.0
9291968PIT,September 29,PIT,11.0,213.0,164.0,49.0,4.0,CLT,18.0,276.0,153.0,123.0,1.0
1051968CLE,October 5,PIT,19.0,272.0,156.0,116.0,2.0,CLE,24.0,374.0,190.0,184.0,3.0
10131968WAS,October 13,PIT,17.0,287.0,104.0,183.0,3.0,WAS,19.0,294.0,178.0,116.0,2.0
10201968PIT,October 20,PIT,16.0,301.0,91.0,210.0,2.0,NOR,16.0,273.0,170.0,103.0,1.0
10271968PIT,October 27,PIT,13.0,249.0,126.0,123.0,1.0,PHI,15.0,287.0,171.0,116.0,2.0
1131968ATL,November 3,PIT,25.0,402.0,288.0,114.0,1.0,ATL,16.0,343.0,257.0,86.0,5.0
11101968CRD,November 10,PIT,17.0,363.0,280.0,83.0,0.0,CRD,17.0,425.0,337.0,88.0,2.0
11171968PIT,November 17,PIT,21.0,353.0,188.0,165.0,7.0,CLE,18.0,399.0,352.0,47.0,3.0
11241968PIT,November 24,PIT,22.0,351.0,280.0,71.0,5.0,SFO,18.0,399.0,269.0,130.0,1.0
1211968PIT,December 1,PIT,13.0,167.0,90.0,77.0,3.0,CRD,18.0,322.0,137.0,185.0,2.0
1281968DAL,December 8,PIT,19.0,313.0,120.0,193.0,1.0,DAL,11.0,341.0,232.0,109.0,2.0
12151968NOR,December 15,PIT,16.0,350.0,199.0,151.0,4.0,NOR,13.0,343.0,258.0,85.0,0.0
9211969PIT,September 21,PIT,12.0,237.0,128.0,109.0,4.0,DET,14.0,236.0,156.0,80.0,4.0
9281969PHI,September 28,PIT,19.0,355.0,254.0,101.0,2.0,PHI,19.0,460.0,318.0,142.0,2.0
1051969PIT,October 5,PIT,20.0,345.0,245.0,100.0,5.0,CRD,17.0,344.0,241.0,103.0,4.0
10121969NYG,October 12,PIT,19.0,231.0,84.0,147.0,4.0,NYG,14.0,208.0,132.0,76.0,1.0
10181969CLE,October 18,PIT,20.0,320.0,183.0,137.0,8.0,CLE,16.0,283.0,139.0,144.0,4.0
10261969PIT,October 26,PIT,17.0,301.0,130.0,171.0,2.0,WAS,14.0,214.0,117.0,97.0,3.0
1121969PIT,November 2,PIT,19.0,346.0,204.0,142.0,4.0,GNB,14.0,318.0,236.0,82.0,5.0
1191969CHI,November 9,PIT,10.0,86.0,55.0,31.0,4.0,CHI,25.0,379.0,107.0,272.0,4.0
11161969PIT,November 16,PIT,15.0,278.0,107.0,171.0,4.0,CLE,23.0,390.0,263.0,127.0,2.0
11231969MIN,November 23,PIT,10.0,145.0,97.0,48.0,5.0,MIN,25.0,329.0,215.0,114.0,4.0
11301969CRD,November 30,PIT,10.0,187.0,110.0,77.0,4.0,CRD,25.0,401.0,205.0,196.0,2.0
1271969PIT,December 7,PIT,14.0,217.0,140.0,77.0,1.0,DAL,13.0,202.0,109.0,93.0,3.0
12141969PIT,December 14,PIT,14.0,311.0,206.0,105.0,2.0,NYG,18.0,297.0,184.0,113.0,1.0
12211969NOR,December 21,PIT,11.0,267.0,141.0,126.0,0.0,NOR,23.0,340.0,247.0,93.0,2.0
9201970PIT,September 20,PIT,11.0,214.0,143.0,71.0,1.0,OTI,17.0,305.0,133.0,172.0,0.0
9271970DEN,September 27,PIT,14.0,245.0,227.0,18.0,3.0,DEN,12.0,226.0,144.0,82.0,4.0
1031970CLE,October 3,PIT,17.0,263.0,129.0,134.0,4.0,CLE,8.0,199.0,130.0,69.0,2.0
10111970PIT,October 11,PIT,12.0,209.0,38.0,171.0,0.0,BUF,16.0,285.0,200.0,85.0,5.0
10181970OTI,October 18,PIT,11.0,241.0,186.0,55.0,4.0,OTI,17.0,259.0,124.0,135.0,4.0
10251970RAI,October 25,PIT,24.0,266.0,138.0,128.0,5.0,RAI,15.0,346.0,184.0,162.0,2.0
1121970PIT,November 2,PIT,13.0,281.0,195.0,86.0,1.0,CIN,18.0,282.0,143.0,139.0,3.0
1181970PIT,November 8,PIT,14.0,277.0,123.0,154.0,2.0,NYJ,20.0,246.0,142.0,104.0,3.0
11151970PIT,November 15,PIT,15.0,202.0,99.0,103.0,6.0,KAN,21.0,424.0,257.0,167.0,3.0
11221970CIN,November 22,PIT,23.0,321.0,183.0,138.0,6.0,CIN,17.0,332.0,146.0,186.0,1.0
11291970PIT,November 29,PIT,15.0,425.0,257.0,168.0,2.0,CLE,16.0,171.0,129.0,42.0,1.0
1261970PIT,December 6,PIT,13.0,274.0,143.0,131.0,6.0,GNB,14.0,317.0,235.0,82.0,4.0
12131970ATL,December 13,PIT,14.0,193.0,94.0,99.0,6.0,ATL,11.0,221.0,74.0,147.0,2.0
12201970PHI,December 20,PIT,10.0,341.0,82.0,259.0,2.0,PHI,23.0,383.0,276.0,107.0,4.0
9191971CHI,September 19,PIT,15.0,352.0,129.0,223.0,7.0,CHI,8.0,141.0,96.0,45.0,4.0
9261971PIT,September 26,PIT,15.0,288.0,208.0,80.0,3.0,CIN,15.0,253.0,225.0,28.0,1.0
1031971PIT,October 3,PIT,16.0,282.0,157.0,125.0,1.0,SDG,28.0,427.0,258.0,169.0,4.0
10101971CLE,October 10,PIT,11.0,222.0,112.0,110.0,1.0,CLE,20.0,350.0,219.0,131.0,3.0
10181971KAN,October 18,PIT,18.0,322.0,251.0,71.0,4.0,KAN,15.0,348.0,285.0,63.0,2.0
10241971PIT,October 24,PIT,26.0,419.0,254.0,165.0,5.0,OTI,19.0,272.0,180.0,92.0,2.0
10311971CLT,October 31,PIT,14.0,181.0,155.0,26.0,2.0,CLT,19.0,383.0,312.0,71.0,2.0
1171971PIT,November 7,PIT,21.0,393.0,163.0,230.0,1.0,CLE,11.0,210.0,81.0,129.0,3.0
11141971MIA,November 14,PIT,17.0,288.0,219.0,69.0,4.0,MIA,11.0,309.0,189.0,120.0,4.0
11211971PIT,November 21,PIT,11.0,175.0,60.0,115.0,0.0,NYG,22.0,419.0,273.0,146.0,3.0
11281971PIT,November 28,PIT,12.0,225.0,67.0,158.0,3.0,DEN,14.0,276.0,150.0,126.0,2.0
1251971OTI,December 5,PIT,10.0,132.0,59.0,73.0,3.0,OTI,15.0,275.0,128.0,147.0,0.0
12121971CIN,December 12,PIT,16.0,272.0,146.0,126.0,3.0,CIN,14.0,348.0,222.0,126.0,5.0
12191971PIT,December 19,PIT,24.0,331.0,144.0,187.0,5.0,RAM,14.0,237.0,148.0,89.0,0.0
9171972PIT,September 17,PIT,17.0,247.0,106.0,141.0,4.0,RAI,20.0,370.0,273.0,97.0,5.0
9241972CIN,September 24,PIT,14.0,205.0,131.0,74.0,3.0,CIN,13.0,269.0,148.0,121.0,4.0
1011972CRD,October 1,PIT,20.0,362.0,209.0,153.0,2.0,CRD,15.0,248.0,190.0,58.0,4.0
1081972DAL,October 8,PIT,14.0,272.0,142.0,130.0,2.0,DAL,21.0,367.0,176.0,191.0,4.0
10151972PIT,October 15,PIT,18.0,295.0,46.0,249.0,0.0,OTI,7.0,108.0,0.0,108.0,1.0
10221972PIT,October 22,PIT,19.0,426.0,183.0,243.0,1.0,NWE,17.0,276.0,149.0,127.0,4.0
10291972BUF,October 29,PIT,18.0,309.0,93.0,216.0,1.0,BUF,24.0,418.0,164.0,254.0,4.0
1151972PIT,November 5,PIT,20.0,415.0,185.0,230.0,0.0,CIN,21.0,366.0,221.0,145.0,3.0
11121972PIT,November 12,PIT,15.0,318.0,80.0,238.0,5.0,KAN,16.0,183.0,108.0,75.0,3.0
11191972CLE,November 19,PIT,15.0,314.0,103.0,211.0,2.0,CLE,24.0,389.0,172.0,217.0,2.0
11261972PIT,November 26,PIT,12.0,292.0,86.0,206.0,3.0,MIN,16.0,320.0,225.0,95.0,3.0
1231972PIT,December 3,PIT,19.0,337.0,153.0,184.0,1.0,CLE,11.0,126.0,27.0,99.0,3.0
12101972OTI,December 10,PIT,12.0,193.0,63.0,130.0,1.0,OTI,11.0,159.0,87.0,72.0,1.0
12171972SDG,December 17,PIT,15.0,246.0,131.0,115.0,1.0,SDG,12.0,172.0,116.0,56.0,7.0
12231972PIT,December 23,PIT,13.0,252.0,144.0,108.0,1.0,RAI,13.0,216.0,78.0,138.0,4.0
12311972PIT,December 31,PIT,13.0,250.0,122.0,128.0,2.0,MIA,19.0,314.0,121.0,193.0,1.0
9161973PIT,September 16,PIT,29.0,395.0,154.0,241.0,2.0,DET,17.0,301.0,193.0,108.0,3.0
9231973PIT,September 23,PIT,14.0,369.0,173.0,196.0,1.0,CLE,16.0,208.0,124.0,84.0,3.0
9301973OTI,September 30,PIT,14.0,255.0,130.0,125.0,3.0,OTI,13.0,178.0,115.0,63.0,5.0
1071973PIT,October 7,PIT,15.0,286.0,132.0,154.0,5.0,SDG,20.0,348.0,181.0,167.0,6.0
10141973CIN,October 14,PIT,6.0,138.0,67.0,71.0,3.0,CIN,19.0,250.0,78.0,172.0,0.0
10211973PIT,October 21,PIT,19.0,360.0,146.0,214.0,2.0,NYJ,9.0,118.0,46.0,72.0,3.0
10281973PIT,October 28,PIT,10.0,242.0,156.0,86.0,4.0,CIN,17.0,318.0,217.0,101.0,5.0
1151973PIT,November 5,PIT,18.0,255.0,102.0,153.0,4.0,WAS,14.0,190.0,73.0,117.0,4.0
11111973RAI,November 11,PIT,8.0,194.0,82.0,112.0,1.0,RAI,26.0,395.0,223.0,172.0,5.0
11181973PIT,November 18,PIT,12.0,300.0,217.0,83.0,3.0,DEN,20.0,257.0,73.0,184.0,0.0
11251973CLE,November 25,PIT,16.0,380.0,210.0,170.0,2.0,CLE,10.0,250.0,146.0,104.0,4.0
1231973MIA,December 3,PIT,19.0,268.0,90.0,178.0,6.0,MIA,8.0,189.0,66.0,123.0,2.0
1291973PIT,December 9,PIT,19.0,320.0,132.0,188.0,4.0,OTI,5.0,83.0,25.0,58.0,9.0
12151973SFO,December 15,PIT,18.0,308.0,136.0,172.0,0.0,SFO,16.0,239.0,112.0,127.0,6.0
12221973RAI,December 22,PIT,15.0,223.0,158.0,65.0,3.0,RAI,24.0,361.0,129.0,232.0,0.0
9151974PIT,September 15,PIT,18.0,392.0,289.0,103.0,2.0,CLT,11.0,166.0,48.0,118.0,4.0
9221974DEN,September 22,PIT,33.0,484.0,324.0,160.0,4.0,DEN,20.0,332.0,176.0,156.0,3.0
9291974PIT,September 29,PIT,16.0,203.0,86.0,117.0,4.0,RAI,17.0,247.0,70.0,177.0,0.0
1061974OTI,October 6,PIT,18.0,386.0,202.0,184.0,3.0,OTI,10.0,240.0,121.0,119.0,3.0
10131974KAN,October 13,PIT,19.0,321.0,202.0,119.0,4.0,KAN,19.0,257.0,199.0,58.0,9.0
10201974PIT,October 20,PIT,15.0,231.0,66.0,165.0,1.0,CLE,16.0,262.0,127.0,135.0,3.0
10281974PIT,October 28,PIT,21.0,355.0,120.0,235.0,4.0,ATL,13.0,167.0,59.0,108.0,3.0
1131974PIT,November 3,PIT,20.0,375.0,137.0,238.0,0.0,PHI,10.0,143.0,77.0,66.0,3.0
11101974CIN,November 10,PIT,20.0,289.0,128.0,161.0,1.0,CIN,22.0,329.0,193.0,136.0,3.0
11171974CLE,November 17,PIT,10.0,314.0,81.0,233.0,6.0,CLE,13.0,218.0,138.0,80.0,7.0
11251974NOR,November 25,PIT,18.0,334.0,62.0,272.0,4.0,NOR,15.0,178.0,69.0,109.0,4.0
1211974PIT,December 1,PIT,6.0,84.0,9.0,75.0,3.0,OTI,11.0,158.0,61.0,97.0,0.0
1281974NWE,December 8,PIT,16.0,253.0,69.0,184.0,2.0,NWE,12.0,184.0,105.0,79.0,3.0
12141974PIT,December 14,PIT,21.0,354.0,183.0,171.0,2.0,CIN,11.0,193.0,23.0,170.0,2.0
12221974PIT,December 22,PIT,29.0,438.0,203.0,235.0,0.0,BUF,15.0,264.0,164.0,100.0,1.0
12291974RAI,December 29,PIT,20.0,319.0,95.0,224.0,3.0,RAI,15.0,278.0,249.0,29.0,3.0
1121975MIN,January 12,PIT,17.0,333.0,84.0,249.0,2.0,MIN,9.0,119.0,102.0,17.0,5.0
9211975SDG,September 21,PIT,24.0,443.0,238.0,205.0,2.0,SDG,9.0,146.0,58.0,88.0,4.0
9281975PIT,September 28,PIT,19.0,353.0,231.0,122.0,5.0,BUF,21.0,434.0,124.0,310.0,1.0
1051975CLE,October 5,PIT,23.0,501.0,367.0,134.0,0.0,CLE,19.0,221.0,99.0,122.0,2.0
10121975PIT,October 12,PIT,14.0,327.0,190.0,137.0,2.0,DEN,17.0,277.0,153.0,124.0,4.0
10191975PIT,October 19,PIT,25.0,303.0,146.0,157.0,0.0,CHI,16.0,242.0,46.0,196.0,1.0
10261975GNB,October 26,PIT,23.0,332.0,84.0,248.0,3.0,GNB,11.0,161.0,98.0,63.0,2.0
1121975CIN,November 2,PIT,20.0,369.0,130.0,239.0,4.0,CIN,17.0,367.0,298.0,69.0,3.0
1191975PIT,November 9,PIT,22.0,352.0,169.0,183.0,2.0,OTI,18.0,298.0,206.0,92.0,3.0
11161975PIT,November 16,PIT,23.0,420.0,181.0,239.0,2.0,KAN,12.0,201.0,123.0,78.0,2.0
11241975OTI,November 24,PIT,22.0,367.0,139.0,228.0,5.0,OTI,13.0,257.0,131.0,126.0,4.0
11301975NYJ,November 30,PIT,21.0,326.0,113.0,213.0,0.0,NYJ,16.0,270.0,129.0,141.0,4.0
1271975PIT,December 7,PIT,17.0,258.0,98.0,160.0,2.0,CLE,15.0,237.0,115.0,122.0,4.0
12131975PIT,December 13,PIT,21.0,319.0,128.0,191.0,1.0,CIN,16.0,317.0,194.0,123.0,2.0
12201975RAM,December 20,PIT,14.0,217.0,40.0,177.0,4.0,RAM,14.0,233.0,62.0,171.0,1.0
12271975PIT,December 27,PIT,16.0,287.0,76.0,211.0,5.0,CLT,10.0,154.0,72.0,82.0,3.0
141976PIT,January 4,PIT,16.0,332.0,215.0,117.0,7.0,RAI,18.0,321.0,228.0,93.0,5.0
1181976DAL,January 18,PIT,13.0,339.0,190.0,149.0,0.0,DAL,14.0,270.0,162.0,108.0,3.0
9121976RAI,September 12,PIT,24.0,438.0,242.0,196.0,3.0,RAI,28.0,440.0,324.0,116.0,4.0
9191976PIT,September 19,PIT,16.0,298.0,77.0,221.0,1.0,CLE,16.0,330.0,185.0,145.0,4.0
9261976PIT,September 26,PIT,24.0,416.0,247.0,169.0,6.0,NWE,18.0,399.0,257.0,142.0,4.0
1041976MIN,October 4,PIT,12.0,225.0,52.0,173.0,6.0,MIN,11.0,178.0,26.0,152.0,4.0
10101976CLE,October 10,PIT,13.0,196.0,85.0,111.0,3.0,CLE,15.0,326.0,179.0,147.0,2.0
10171976PIT,October 17,PIT,16.0,253.0,52.0,201.0,2.0,CIN,11.0,171.0,96.0,75.0,3.0
10241976NYG,October 24,PIT,18.0,331.0,101.0,230.0,0.0,NYG,10.0,151.0,63.0,88.0,2.0
10311976PIT,October 31,PIT,20.0,361.0,106.0,255.0,3.0,SDG,7.0,134.0,90.0,44.0,5.0
1171976KAN,November 7,PIT,26.0,451.0,121.0,330.0,1.0,KAN,14.0,257.0,223.0,34.0,6.0
11141976PIT,November 14,PIT,19.0,354.0,96.0,258.0,0.0,MIA,14.0,224.0,108.0,116.0,0.0
