,home_team,game_id,date,away_team,home_first_downs,home_total_yds,home_pass_yds,home_rush_yds,home_TO,away_first_downs,away_total_yds,away_pass_yds,away_rush_yds,away_TO
3002,RAM,9201981RAM,September 20,GNB,19.0,203.0,26.0,177.0,3.0,19.0,200.0,78.0,122.0,4.0
3015,GNB,9271981GNB,September 27,MIN,22.0,316.0,245.0,71.0,2.0,28.0,410.0,253.0,157.0,3.0
3030,NYG,1041981NYG,October 4,GNB,17.0,262.0,221.0,41.0,2.0,27.0,363.0,215.0,148.0,1.0
3041,GNB,10111981GNB,October 11,TAM,19.0,298.0,203.0,95.0,4.0,22.0,371.0,199.0,172.0,2.0
3056,GNB,10181981GNB,October 18,SFO,13.0,241.0,163.0,78.0,1.0,21.0,337.0,211.0,126.0,1.0
3070,DET,10251981DET,October 25,GNB,24.0,409.0,238.0,171.0,2.0,23.0,382.0,307.0,75.0,3.0
3081,GNB,1111981GNB,November 1,SEA,25.0,377.0,195.0,182.0,3.0,15.0,221.0,102.0,119.0,3.0
3095,GNB,1181981GNB,November 8,NYG,13.0,267.0,185.0,82.0,2.0,17.0,321.0,233.0,88.0,7.0
3110,GNB,11151981GNB,November 15,CHI,18.0,247.0,133.0,114.0,2.0,20.0,253.0,88.0,165.0,3.0
3133,TAM,11221981TAM,November 22,GNB,23.0,348.0,138.0,210.0,3.0,14.0,282.0,212.0,70.0,4.0
3140,MIN,11291981MIN,November 29,GNB,23.0,404.0,376.0,28.0,5.0,24.0,409.0,294.0,115.0,4.0
3154,GNB,1261981GNB,December 6,DET,24.0,333.0,265.0,68.0,0.0,20.0,360.0,217.0,143.0,2.0
3169,NOR,12131981NOR,December 13,GNB,16.0,252.0,165.0,87.0,6.0,17.0,318.0,202.0,116.0,0.0
3187,NYJ,12201981NYJ,December 20,GNB,22.0,393.0,240.0,153.0,4.0,8.0,84.0,39.0,45.0,3.0
3205,GNB,9121982GNB,September 12,RAM,22.0,377.0,228.0,149.0,6.0,12.0,271.0,166.0,105.0,3.0
3227,NYG,9201982NYG,September 20,GNB,15.0,267.0,191.0,76.0,3.0,16.0,361.0,163.0,198.0,1.0
3234,GNB,11211982GNB,November 21,MIN,21.0,359.0,223.0,136.0,1.0,12.0,184.0,159.0,25.0,1.0
3250,NYJ,11281982NYJ,November 28,GNB,20.0,355.0,221.0,134.0,2.0,17.0,263.0,211.0,52.0,1.0
3261,GNB,1251982GNB,December 5,BUF,19.0,301.0,195.0,106.0,3.0,23.0,336.0,194.0,142.0,5.0
3275,GNB,12121982GNB,December 12,DET,17.0,200.0,156.0,44.0,5.0,21.0,296.0,141.0,155.0,4.0
3286,CLT,12191982CLT,December 19,GNB,19.0,295.0,185.0,110.0,1.0,24.0,362.0,224.0,138.0,2.0
3298,ATL,12261982ATL,December 26,GNB,19.0,335.0,277.0,58.0,1.0,22.0,411.0,247.0,164.0,3.0
3313,DET,121983DET,January 2,GNB,23.0,368.0,241.0,127.0,3.0,17.0,276.0,182.0,94.0,4.0
3326,GNB,181983GNB,January 8,CRD,22.0,394.0,286.0,108.0,1.0,27.0,453.0,347.0,106.0,4.0
3336,DAL,1161983DAL,January 16,GNB,24.0,375.0,266.0,109.0,2.0,21.0,466.0,308.0,158.0,5.0
3346,OTI,941983OTI,September 4,GNB,28.0,498.0,348.0,150.0,2.0,22.0,479.0,344.0,135.0,2.0
3361,GNB,9111983GNB,September 11,PIT,17.0,363.0,276.0,87.0,1.0,27.0,471.0,186.0,285.0,0.0
3374,GNB,9181983GNB,September 18,RAM,23.0,363.0,253.0,110.0,4.0,15.0,338.0,245.0,93.0,2.0
3396,NYG,9261983NYG,September 26,GNB,19.0,312.0,104.0,208.0,1.0,15.0,325.0,272.0,53.0,4.0
3401,GNB,1021983GNB,October 2,TAM,23.0,519.0,355.0,164.0,1.0,18.0,293.0,273.0,20.0,3.0
3416,DET,1091983DET,October 9,GNB,26.0,396.0,225.0,171.0,1.0,20.0,288.0,201.0,87.0,3.0
3438,GNB,10171983GNB,October 17,WAS,23.0,473.0,403.0,70.0,1.0,33.0,552.0,368.0,184.0,1.0
3444,GNB,10231983GNB,October 23,MIN,27.0,414.0,327.0,87.0,4.0,24.0,410.0,199.0,211.0,0.0
3456,CIN,10301983CIN,October 30,GNB,30.0,464.0,241.0,223.0,1.0,17.0,283.0,210.0,73.0,3.0
3467,GNB,1161983GNB,November 6,CLE,26.0,370.0,216.0,154.0,4.0,24.0,456.0,337.0,119.0,3.0
3487,MIN,11131983MIN,November 13,GNB,23.0,419.0,261.0,158.0,3.0,20.0,343.0,180.0,163.0,1.0
3500,GNB,11201983GNB,November 20,DET,16.0,239.0,144.0,95.0,4.0,23.0,383.0,129.0,254.0,5.0
3511,ATL,11271983ATL,November 27,GNB,25.0,445.0,293.0,152.0,1.0,32.0,500.0,366.0,134.0,3.0
3526,GNB,1241983GNB,December 4,CHI,20.0,512.0,328.0,184.0,4.0,16.0,358.0,274.0,84.0,2.0
3550,TAM,12121983TAM,December 12,GNB,12.0,239.0,146.0,93.0,3.0,21.0,363.0,268.0,95.0,4.0
3556,CHI,12181983CHI,December 18,GNB,23.0,369.0,133.0,236.0,3.0,18.0,338.0,222.0,116.0,7.0
3578,GNB,921984GNB,September 2,CRD,21.0,266.0,164.0,102.0,1.0,19.0,417.0,260.0,157.0,1.0
3593,RAI,991984RAI,September 9,GNB,18.0,233.0,112.0,121.0,2.0,15.0,209.0,105.0,104.0,2.0
3604,GNB,9161984GNB,September 16,CHI,10.0,154.0,122.0,32.0,1.0,15.0,345.0,165.0,180.0,1.0
3620,DAL,9231984DAL,September 23,GNB,19.0,300.0,200.0,100.0,1.0,15.0,204.0,77.0,127.0,4.0
3641,TAM,9301984TAM,September 30,GNB,25.0,406.0,226.0,180.0,5.0,18.0,383.0,216.0,167.0,4.0
3650,GNB,1071984GNB,October 7,SDG,18.0,415.0,368.0,47.0,2.0,29.0,459.0,352.0,107.0,0.0
3671,DEN,10151984DEN,October 15,GNB,10.0,193.0,101.0,92.0,1.0,25.0,423.0,349.0,74.0,5.0
3675,GNB,10211984GNB,October 21,SEA,22.0,404.0,312.0,92.0,3.0,22.0,378.0,281.0,97.0,2.0
3689,GNB,10281984GNB,October 28,DET,30.0,439.0,244.0,195.0,0.0,20.0,308.0,243.0,65.0,3.0
3707,NOR,1141984NOR,November 4,GNB,23.0,327.0,141.0,186.0,3.0,20.0,373.0,166.0,207.0,0.0
3717,GNB,11111984GNB,November 11,MIN,26.0,513.0,302.0,211.0,1.0,14.0,272.0,162.0,110.0,2.0
3733,GNB,11181984GNB,November 18,RAM,18.0,314.0,192.0,122.0,2.0,16.0,297.0,131.0,166.0,4.0
3743,DET,11221984DET,November 22,GNB,33.0,539.0,353.0,186.0,2.0,14.0,306.0,197.0,109.0,2.0
3760,GNB,1221984GNB,December 2,TAM,20.0,311.0,205.0,106.0,4.0,19.0,275.0,175.0,100.0,6.0
3772,CHI,1291984CHI,December 9,GNB,25.0,301.0,73.0,228.0,5.0,17.0,287.0,177.0,110.0,2.0
3792,MIN,12161984MIN,December 16,GNB,16.0,241.0,171.0,70.0,4.0,26.0,448.0,234.0,214.0,4.0
3816,NWE,981985NWE,September 8,GNB,26.0,410.0,202.0,208.0,5.0,16.0,205.0,146.0,59.0,2.0
3825,GNB,9151985GNB,September 15,NYG,20.0,290.0,164.0,126.0,2.0,17.0,315.0,239.0,76.0,1.0
3840,GNB,9221985GNB,September 22,NYJ,10.0,193.0,122.0,71.0,4.0,15.0,226.0,120.0,106.0,0.0
3861,CRD,9291985CRD,September 29,GNB,24.0,397.0,233.0,164.0,1.0,24.0,454.0,238.0,216.0,3.0
3867,GNB,1061985GNB,October 6,DET,30.0,512.0,227.0,285.0,1.0,19.0,373.0,317.0,56.0,6.0
3879,GNB,10131985GNB,October 13,MIN,18.0,280.0,145.0,135.0,3.0,18.0,285.0,223.0,62.0,3.0
3904,CHI,10211985CHI,October 21,GNB,24.0,342.0,167.0,175.0,4.0,16.0,319.0,223.0,96.0,5.0
3910,CLT,10271985CLT,October 27,GNB,24.0,496.0,266.0,230.0,2.0,17.0,277.0,203.0,74.0,6.0
3921,GNB,1131985GNB,November 3,CHI,15.0,242.0,155.0,87.0,1.0,16.0,253.0,65.0,188.0,1.0
3938,MIN,11101985MIN,November 10,GNB,19.0,311.0,134.0,177.0,3.0,20.0,370.0,195.0,175.0,1.0
3952,GNB,11171985GNB,November 17,NOR,26.0,433.0,296.0,137.0,2.0,12.0,207.0,132.0,75.0,0.0
3968,RAM,11241985RAM,November 24,GNB,20.0,329.0,142.0,187.0,1.0,20.0,281.0,203.0,78.0,1.0
3979,GNB,1211985GNB,December 1,TAM,31.0,512.0,280.0,232.0,4.0,5.0,65.0,11.0,54.0,1.0
3993,GNB,1281985GNB,December 8,MIA,20.0,366.0,241.0,125.0,4.0,24.0,408.0,345.0,63.0,3.0
4008,DET,12151985DET,December 15,GNB,25.0,426.0,289.0,137.0,5.0,17.0,306.0,133.0,173.0,2.0
4029,TAM,12221985TAM,December 22,GNB,22.0,330.0,241.0,89.0,4.0,18.0,331.0,192.0,139.0,4.0
4042,GNB,971986GNB,September 7,OTI,9.0,224.0,147.0,77.0,2.0,23.0,375.0,218.0,157.0,1.0
4061,NOR,9141986NOR,September 14,GNB,13.0,289.0,191.0,98.0,3.0,20.0,358.0,295.0,63.0,7.0
4080,GNB,9221986GNB,September 22,CHI,16.0,278.0,231.0,47.0,1.0,18.0,296.0,183.0,113.0,2.0
4089,MIN,9281986MIN,September 28,GNB,25.0,383.0,297.0,86.0,1.0,15.0,220.0,138.0,82.0,4.0
4099,GNB,1051986GNB,October 5,CIN,24.0,328.0,253.0,75.0,2.0,26.0,378.0,183.0,195.0,1.0
4112,GNB,10121986GNB,October 12,DET,16.0,279.0,235.0,44.0,2.0,25.0,338.0,102.0,236.0,1.0
4126,CLE,10191986CLE,October 19,GNB,14.0,265.0,233.0,32.0,2.0,19.0,360.0,264.0,96.0,1.0
4141,GNB,10261986GNB,October 26,SFO,29.0,464.0,312.0,152.0,4.0,16.0,222.0,130.0,92.0,3.0
4158,PIT,1121986PIT,November 2,GNB,19.0,321.0,195.0,126.0,2.0,11.0,240.0,179.0,61.0,4.0
4170,GNB,1191986GNB,November 9,WAS,18.0,281.0,141.0,140.0,2.0,17.0,254.0,167.0,87.0,1.0
4183,GNB,11161986GNB,November 16,TAM,24.0,437.0,283.0,154.0,4.0,16.0,263.0,200.0,63.0,3.0
4194,CHI,11231986CHI,November 23,GNB,15.0,300.0,102.0,198.0,5.0,11.0,195.0,106.0,89.0,3.0
4208,DET,11271986DET,November 27,GNB,22.0,338.0,234.0,104.0,2.0,18.0,367.0,272.0,95.0,3.0
4224,GNB,1271986GNB,December 7,MIN,19.0,367.0,223.0,144.0,3.0,20.0,303.0,146.0,157.0,1.0
4247,TAM,12141986TAM,December 14,GNB,14.0,242.0,117.0,125.0,2.0,20.0,349.0,173.0,176.0,0.0
4250,NYG,12201986NYG,December 20,GNB,30.0,448.0,222.0,226.0,2.0,17.0,314.0,195.0,119.0,3.0
4274,GNB,9131987GNB,September 13,RAI,9.0,147.0,81.0,66.0,3.0,21.0,293.0,100.0,193.0,0.0
4291,GNB,9201987GNB,September 20,DEN,14.0,234.0,100.0,134.0,1.0,29.0,478.0,281.0,197.0,6.0
4300,DET,10251987DET,October 25,GNB,23.0,353.0,336.0,17.0,1.0,23.0,465.0,293.0,172.0,3.0
4319,GNB,1111987GNB,November 1,TAM,22.0,279.0,190.0,89.0,2.0,20.0,279.0,190.0,89.0,1.0
4332,GNB,1181987GNB,November 8,CHI,17.0,340.0,298.0,42.0,1.0,22.0,351.0,247.0,104.0,2.0
4352,SEA,11151987SEA,November 15,GNB,16.0,281.0,88.0,193.0,5.0,13.0,298.0,198.0,100.0,5.0
4360,KAN,11221987KAN,November 22,GNB,10.0,201.0,85.0,116.0,3.0,14.0,273.0,165.0,108.0,1.0
4374,CHI,11291987CHI,November 29,GNB,20.0,319.0,192.0,127.0,3.0,20.0,348.0,237.0,111.0,2.0
4389,GNB,1261987GNB,December 6,SFO,18.0,315.0,127.0,188.0,5.0,22.0,439.0,296.0,143.0,4.0
4399,GNB,12131987GNB,December 13,MIN,19.0,300.0,179.0,121.0,1.0,14.0,289.0,162.0,127.0,2.0
4413,NYG,12191987NYG,December 19,GNB,21.0,326.0,215.0,111.0,3.0,10.0,179.0,105.0,74.0,1.0
4435,NOR,12271987NOR,December 27,GNB,22.0,292.0,148.0,144.0,3.0,17.0,330.0,207.0,123.0,3.0
4454,GNB,941988GNB,September 4,RAM,12.0,209.0,131.0,78.0,7.0,18.0,290.0,176.0,114.0,1.0
4467,GNB,9111988GNB,September 11,TAM,13.0,240.0,181.0,59.0,2.0,18.0,266.0,118.0,148.0,2.0
4482,MIA,9181988MIA,September 18,GNB,17.0,354.0,256.0,98.0,3.0,22.0,338.0,260.0,78.0,0.0
4495,GNB,9251988GNB,September 25,CHI,16.0,233.0,199.0,34.0,3.0,22.0,358.0,116.0,242.0,3.0
4516,TAM,1021988TAM,October 2,GNB,17.0,368.0,283.0,85.0,5.0,22.0,426.0,354.0,72.0,3.0
4525,GNB,1091988GNB,October 9,NWE,23.0,399.0,192.0,207.0,0.0,14.0,267.0,191.0,76.0,5.0
4540,MIN,10161988MIN,October 16,GNB,20.0,324.0,257.0,67.0,5.0,22.0,355.0,230.0,125.0,2.0
4550,GNB,10231988GNB,October 23,WAS,10.0,205.0,123.0,82.0,0.0,22.0,385.0,225.0,160.0,3.0
4561,BUF,10301988BUF,October 30,GNB,18.0,261.0,66.0,195.0,3.0,10.0,131.0,54.0,77.0,4.0
4575,ATL,1161988ATL,November 6,GNB,18.0,341.0,177.0,164.0,3.0,13.0,284.0,183.0,101.0,7.0
4593,GNB,11131988GNB,November 13,CLT,22.0,297.0,199.0,98.0,4.0,14.0,247.0,111.0,136.0,1.0
4606,GNB,11201988GNB,November 20,DET,24.0,356.0,304.0,52.0,3.0,15.0,270.0,114.0,156.0,1.0
4620,CHI,11271988CHI,November 27,GNB,22.0,372.0,159.0,213.0,2.0,9.0,189.0,167.0,22.0,2.0
4634,DET,1241988DET,December 4,GNB,15.0,220.0,126.0,94.0,1.0,21.0,360.0,268.0,92.0,6.0
4649,GNB,12111988GNB,December 11,MIN,19.0,298.0,201.0,97.0,4.0,15.0,255.0,211.0,44.0,2.0
4667,CRD,12181988CRD,December 18,GNB,16.0,265.0,147.0,118.0,1.0,22.0,344.0,239.0,105.0,3.0
4686,GNB,9101989GNB,September 10,TAM,17.0,321.0,218.0,103.0,3.0,26.0,347.0,205.0,142.0,0.0
4700,GNB,9171989GNB,September 17,NOR,29.0,490.0,341.0,149.0,2.0,21.0,367.0,282.0,85.0,2.0
4715,RAM,9241989RAM,September 24,GNB,20.0,440.0,223.0,217.0,2.0,29.0,442.0,326.0,116.0,5.0
4728,GNB,1011989GNB,October 1,ATL,27.0,448.0,295.0,153.0,2.0,17.0,333.0,258.0,75.0,1.0
4739,GNB,1081989GNB,October 8,DAL,28.0,502.0,313.0,189.0,1.0,12.0,213.0,168.0,45.0,2.0
4759,MIN,10151989MIN,October 15,GNB,21.0,398.0,160.0,238.0,2.0,11.0,219.0,151.0,68.0,3.0
4772,MIA,10221989MIA,October 22,GNB,24.0,438.0,333.0,105.0,3.0,21.0,296.0,215.0,81.0,0.0
4786,GNB,10291989GNB,October 29,DET,24.0,421.0,345.0,76.0,2.0,21.0,402.0,192.0,210.0,2.0
4796,GNB,1151989GNB,November 5,CHI,19.0,339.0,270.0,69.0,2.0,19.0,321.0,188.0,133.0,0.0
4809,DET,11121989DET,November 12,GNB,8.0,128.0,54.0,74.0,2.0,30.0,432.0,328.0,104.0,4.0
4834,SFO,11191989SFO,November 19,GNB,22.0,360.0,289.0,71.0,4.0,21.0,248.0,139.0,109.0,1.0
4840,GNB,11261989GNB,November 26,MIN,16.0,332.0,248.0,84.0,1.0,22.0,377.0,301.0,76.0,2.0
4862,TAM,1231989TAM,December 3,GNB,18.0,258.0,170.0,88.0,5.0,19.0,376.0,315.0,61.0,3.0
4868,GNB,12101989GNB,December 10,KAN,11.0,208.0,98.0,110.0,2.0,21.0,381.0,203.0,178.0,3.0
4881,CHI,12171989CHI,December 17,GNB,19.0,355.0,197.0,158.0,5.0,24.0,456.0,239.0,217.0,1.0
4896,DAL,12241989DAL,December 24,GNB,16.0,229.0,116.0,113.0,5.0,16.0,250.0,207.0,43.0,1.0
4922,GNB,991990GNB,September 9,RAM,18.0,333.0,238.0,95.0,1.0,18.0,408.0,321.0,87.0,5.0
4931,GNB,9161990GNB,September 16,CHI,18.0,270.0,189.0,81.0,5.0,18.0,303.0,157.0,146.0,1.0
4947,GNB,9231990GNB,September 23,KAN,17.0,257.0,136.0,121.0,4.0,14.0,271.0,118.0,153.0,1.0
4958,DET,9301990DET,September 30,GNB,21.0,338.0,194.0,144.0,0.0,24.0,412.0,269.0,143.0,2.0
4971,CHI,1071990CHI,October 7,GNB,21.0,353.0,151.0,202.0,2.0,10.0,237.0,205.0,32.0,3.0
4990,TAM,10141990TAM,October 14,GNB,15.0,356.0,256.0,100.0,1.0,22.0,381.0,345.0,36.0,6.0
5007,GNB,10281990GNB,October 28,MIN,14.0,292.0,166.0,126.0,1.0,16.0,316.0,219.0,97.0,6.0
5020,GNB,1141990GNB,November 4,SFO,17.0,321.0,251.0,70.0,1.0,17.0,445.0,411.0,34.0,0.0
5036,RAI,11111990RAI,November 11,GNB,12.0,165.0,112.0,53.0,4.0,20.0,256.0,155.0,101.0,1.0
5052,CRD,11181990CRD,November 18,GNB,21.0,441.0,280.0,161.0,2.0,22.0,375.0,250.0,125.0,2.0
5061,GNB,11251990GNB,November 25,TAM,16.0,331.0,187.0,144.0,1.0,19.0,322.0,261.0,61.0,2.0
5076,MIN,1221990MIN,December 2,GNB,16.0,286.0,149.0,137.0,0.0,11.0,190.0,131.0,59.0,5.0
5087,GNB,1291990GNB,December 9,SEA,19.0,252.0,239.0,13.0,1.0,14.0,291.0,133.0,158.0,2.0
5108,PHI,12161990PHI,December 16,GNB,23.0,422.0,249.0,173.0,0.0,10.0,158.0,103.0,55.0,2.0
5111,GNB,12221990GNB,December 22,DET,24.0,314.0,234.0,80.0,4.0,17.0,352.0,184.0,168.0,3.0
5129,DEN,12301990DEN,December 30,GNB,24.0,373.0,188.0,185.0,1.0,14.0,296.0,208.0,88.0,4.0
5154,GNB,911991GNB,September 1,PHI,14.0,228.0,184.0,44.0,5.0,13.0,318.0,248.0,70.0,3.0
5167,DET,981991DET,September 8,GNB,21.0,347.0,271.0,76.0,0.0,20.0,253.0,177.0,76.0,1.0
5183,GNB,9151991GNB,September 15,TAM,21.0,340.0,243.0,97.0,1.0,17.0,305.0,231.0,74.0,1.0
5197,MIA,9221991MIA,September 22,GNB,11.0,232.0,195.0,37.0,1.0,13.0,263.0,219.0,44.0,3.0
5211,RAM,9291991RAM,September 29,GNB,18.0,310.0,233.0,77.0,2.0,17.0,260.0,172.0,88.0,3.0
5222,GNB,1061991GNB,October 6,DAL,15.0,259.0,199.0,60.0,3.0,25.0,411.0,287.0,124.0,0.0
5241,GNB,10171991GNB,October 17,CHI,5.0,141.0,50.0,91.0,2.0,18.0,298.0,137.0,161.0,2.0
5263,TAM,10271991TAM,October 27,GNB,12.0,170.0,135.0,35.0,8.0,13.0,244.0,185.0,59.0,2.0
5274,NYJ,1131991NYJ,November 3,GNB,17.0,293.0,172.0,121.0,1.0,15.0,262.0,171.0,91.0,3.0
5280,GNB,11101991GNB,November 10,BUF,23.0,381.0,297.0,84.0,2.0,27.0,370.0,223.0,147.0,0.0
5293,GNB,11171991GNB,November 17,MIN,18.0,300.0,271.0,29.0,2.0,32.0,443.0,212.0,231.0,1.0
5308,GNB,11241991GNB,November 24,CLT,11.0,192.0,28.0,164.0,3.0,16.0,189.0,117.0,72.0,2.0
5321,ATL,1211991ATL,December 1,GNB,23.0,352.0,273.0,79.0,1.0,22.0,393.0,261.0,132.0,2.0
5332,CHI,1281991CHI,December 8,GNB,22.0,296.0,195.0,101.0,2.0,17.0,261.0,199.0,62.0,2.0
5351,GNB,12151991GNB,December 15,DET,19.0,367.0,207.0,160.0,2.0,14.0,206.0,112.0,94.0,2.0
5360,MIN,12211991MIN,December 21,GNB,12.0,272.0,225.0,47.0,3.0,16.0,188.0,80.0,108.0,0.0
5389,GNB,961992GNB,September 6,MIN,18.0,271.0,155.0,116.0,3.0,18.0,425.0,248.0,177.0,3.0
5409,TAM,9131992TAM,September 13,GNB,21.0,395.0,333.0,62.0,1.0,16.0,215.0,106.0,109.0,3.0
5415,GNB,9201992GNB,September 20,CIN,22.0,345.0,252.0,93.0,3.0,18.0,301.0,137.0,164.0,3.0
