,home_team,game_id,date,away_team,home_first_downs,home_total_yds,home_pass_yds,home_rush_yds,home_TO,away_first_downs,away_total_yds,away_pass_yds,away_rush_yds,away_TO
4695,WAS,9111989WAS,September 11,NYG,19.0,457.0,345.0,112.0,3.0,19.0,390.0,231.0,159.0,3.0
4708,WAS,9171989WAS,September 17,PHI,16.0,492.0,272.0,220.0,6.0,32.0,474.0,409.0,65.0,3.0
4710,DAL,9241989DAL,September 24,WAS,10.0,190.0,156.0,34.0,4.0,20.0,373.0,208.0,165.0,1.0
4733,NOR,1011989NOR,October 1,WAS,20.0,381.0,245.0,136.0,4.0,13.0,308.0,216.0,92.0,1.0
4750,WAS,1081989WAS,October 8,CRD,28.0,508.0,333.0,175.0,1.0,19.0,381.0,291.0,90.0,4.0
4761,NYG,10151989NYG,October 15,WAS,19.0,306.0,173.0,133.0,1.0,18.0,316.0,194.0,122.0,2.0
4778,WAS,10221989WAS,October 22,TAM,24.0,388.0,209.0,179.0,2.0,13.0,297.0,296.0,1.0,2.0
4788,RAI,10291989RAI,October 29,WAS,18.0,342.0,155.0,187.0,4.0,22.0,441.0,420.0,21.0,8.0
4806,WAS,1151989WAS,November 5,DAL,20.0,346.0,296.0,50.0,2.0,17.0,262.0,114.0,148.0,0.0
4814,PHI,11121989PHI,November 12,WAS,12.0,204.0,157.0,47.0,2.0,14.0,254.0,155.0,99.0,1.0
4835,WAS,11201989WAS,November 20,DEN,14.0,223.0,146.0,77.0,2.0,19.0,232.0,106.0,126.0,2.0
4848,WAS,11261989WAS,November 26,CHI,35.0,492.0,390.0,102.0,2.0,13.0,191.0,132.0,59.0,3.0
4859,CRD,1231989CRD,December 3,WAS,15.0,263.0,234.0,29.0,3.0,23.0,303.0,168.0,135.0,1.0
4876,WAS,12101989WAS,December 10,SDG,20.0,389.0,302.0,87.0,1.0,21.0,427.0,350.0,77.0,1.0
4880,ATL,12171989ATL,December 17,WAS,15.0,374.0,346.0,28.0,2.0,26.0,507.0,376.0,131.0,3.0
4894,SEA,12231989SEA,December 23,WAS,12.0,201.0,176.0,25.0,4.0,26.0,456.0,319.0,137.0,1.0
4927,WAS,991990WAS,September 9,CRD,19.0,347.0,229.0,118.0,0.0,20.0,294.0,206.0,88.0,5.0
4939,SFO,9161990SFO,September 16,WAS,22.0,487.0,390.0,97.0,1.0,16.0,328.0,241.0,87.0,0.0
4955,WAS,9231990WAS,September 23,DAL,11.0,214.0,135.0,79.0,1.0,19.0,234.0,143.0,91.0,3.0
4965,CRD,9301990CRD,September 30,WAS,13.0,192.0,80.0,112.0,1.0,26.0,436.0,257.0,179.0,0.0
4991,WAS,10141990WAS,October 14,NYG,22.0,328.0,166.0,162.0,4.0,13.0,332.0,275.0,57.0,1.0
5003,WAS,10211990WAS,October 21,PHI,20.0,321.0,200.0,121.0,0.0,16.0,270.0,176.0,94.0,1.0
5012,NYG,10281990NYG,October 28,WAS,16.0,263.0,141.0,122.0,0.0,16.0,213.0,149.0,64.0,3.0
5019,DET,1141990DET,November 4,WAS,12.0,351.0,187.0,164.0,1.0,39.0,676.0,482.0,194.0,4.0
5042,PHI,11121990PHI,November 12,WAS,16.0,262.0,97.0,165.0,1.0,13.0,200.0,150.0,50.0,3.0
5055,WAS,11181990WAS,November 18,NOR,24.0,423.0,311.0,112.0,1.0,24.0,367.0,274.0,93.0,4.0
5057,DAL,11221990DAL,November 22,WAS,18.0,370.0,208.0,162.0,2.0,20.0,297.0,261.0,36.0,1.0
5083,WAS,1221990WAS,December 2,MIA,29.0,467.0,245.0,222.0,1.0,13.0,252.0,218.0,34.0,2.0
5095,WAS,1291990WAS,December 9,CHI,15.0,288.0,137.0,151.0,5.0,17.0,288.0,181.0,107.0,3.0
5097,NWE,12151990NWE,December 15,WAS,13.0,246.0,183.0,63.0,4.0,13.0,258.0,100.0,158.0,2.0
5112,CLT,12221990CLT,December 22,WAS,20.0,249.0,216.0,33.0,0.0,28.0,467.0,244.0,223.0,2.0
5137,WAS,12301990WAS,December 30,BUF,16.0,299.0,172.0,127.0,1.0,15.0,273.0,168.0,105.0,4.0
5140,PHI,151991PHI,January 5,WAS,16.0,318.0,170.0,148.0,3.0,15.0,299.0,206.0,93.0,2.0
5144,SFO,1121991SFO,January 12,WAS,20.0,338.0,292.0,46.0,1.0,25.0,441.0,361.0,80.0,3.0
5162,WAS,911991WAS,September 1,DET,23.0,392.0,201.0,191.0,1.0,9.0,154.0,61.0,93.0,4.0
5177,DAL,991991DAL,September 9,WAS,19.0,349.0,224.0,125.0,2.0,20.0,332.0,192.0,140.0,1.0
5190,WAS,9151991WAS,September 15,CRD,22.0,350.0,181.0,169.0,2.0,10.0,165.0,110.0,55.0,4.0
5193,CIN,9221991CIN,September 22,WAS,21.0,322.0,186.0,136.0,1.0,20.0,344.0,212.0,132.0,2.0
5217,WAS,9301991WAS,September 30,PHI,17.0,357.0,184.0,173.0,4.0,4.0,89.0,35.0,54.0,3.0
5218,CHI,1061991CHI,October 6,WAS,19.0,319.0,199.0,120.0,3.0,12.0,243.0,168.0,75.0,1.0
5239,WAS,10131991WAS,October 13,CLE,23.0,398.0,190.0,208.0,1.0,17.0,389.0,301.0,88.0,2.0
5259,NYG,10271991NYG,October 27,WAS,15.0,271.0,137.0,134.0,1.0,16.0,254.0,159.0,95.0,1.0
5275,WAS,1131991WAS,November 3,OTI,19.0,349.0,195.0,154.0,4.0,16.0,267.0,242.0,25.0,3.0
5289,WAS,11101991WAS,November 10,ATL,20.0,559.0,451.0,108.0,0.0,12.0,271.0,209.0,62.0,6.0
5301,PIT,11171991PIT,November 17,WAS,16.0,282.0,241.0,41.0,2.0,23.0,462.0,365.0,97.0,0.0
5317,WAS,11241991WAS,November 24,DAL,15.0,262.0,212.0,50.0,1.0,23.0,399.0,277.0,122.0,1.0
5326,RAM,1211991RAM,December 1,WAS,16.0,278.0,181.0,97.0,1.0,15.0,353.0,269.0,84.0,1.0
5342,CRD,1281991CRD,December 8,WAS,11.0,194.0,128.0,66.0,2.0,21.0,384.0,249.0,135.0,1.0
5358,WAS,12151991WAS,December 15,NYG,18.0,415.0,264.0,151.0,2.0,20.0,337.0,259.0,78.0,3.0
5367,PHI,12221991PHI,December 22,WAS,14.0,207.0,157.0,50.0,3.0,18.0,287.0,200.0,87.0,1.0
5379,WAS,141992WAS,January 4,ATL,22.0,332.0,170.0,162.0,1.0,12.0,193.0,150.0,43.0,6.0
5383,WAS,1121992WAS,January 12,DET,17.0,345.0,228.0,117.0,0.0,20.0,304.0,232.0,72.0,3.0
5384,WAS,1261992WAS,January 26,BUF,24.0,417.0,292.0,125.0,1.0,25.0,283.0,240.0,43.0,5.0
5397,DAL,971992DAL,September 7,WAS,23.0,391.0,216.0,175.0,2.0,17.0,260.0,185.0,75.0,1.0
5410,WAS,9131992WAS,September 13,ATL,24.0,343.0,169.0,174.0,2.0,7.0,266.0,232.0,34.0,1.0
5424,WAS,9201992WAS,September 20,DET,17.0,275.0,128.0,147.0,3.0,8.0,206.0,169.0,37.0,2.0
5444,CRD,1041992CRD,October 4,WAS,21.0,266.0,163.0,103.0,2.0,19.0,365.0,258.0,107.0,3.0
5459,WAS,10121992WAS,October 12,DEN,17.0,362.0,245.0,117.0,1.0,7.0,128.0,102.0,26.0,4.0
5471,WAS,10181992WAS,October 18,PHI,16.0,320.0,222.0,98.0,1.0,19.0,286.0,171.0,115.0,2.0
5478,MIN,10251992MIN,October 25,WAS,12.0,218.0,143.0,75.0,3.0,15.0,252.0,136.0,116.0,2.0
5495,WAS,1111992WAS,November 1,NYG,12.0,239.0,178.0,61.0,2.0,24.0,389.0,148.0,241.0,0.0
5508,SEA,1181992SEA,November 8,WAS,9.0,183.0,59.0,124.0,3.0,15.0,330.0,242.0,88.0,1.0
5517,KAN,11151992KAN,November 15,WAS,20.0,385.0,287.0,98.0,1.0,15.0,285.0,204.0,81.0,1.0
5538,NOR,11231992NOR,November 23,WAS,12.0,224.0,142.0,82.0,0.0,14.0,227.0,169.0,58.0,1.0
5551,WAS,11291992WAS,November 29,CRD,22.0,334.0,191.0,143.0,2.0,14.0,308.0,255.0,53.0,6.0
5560,NYG,1261992NYG,December 6,WAS,10.0,165.0,60.0,105.0,0.0,22.0,393.0,216.0,177.0,0.0
5579,WAS,12131992WAS,December 13,DAL,14.0,246.0,178.0,68.0,1.0,22.0,342.0,221.0,121.0,4.0
5592,PHI,12201992PHI,December 20,WAS,16.0,299.0,140.0,159.0,1.0,19.0,364.0,246.0,118.0,3.0
5596,WAS,12261992WAS,December 26,RAI,18.0,295.0,196.0,99.0,0.0,25.0,382.0,234.0,148.0,3.0
5609,MIN,121993MIN,January 2,WAS,9.0,148.0,75.0,73.0,2.0,24.0,358.0,162.0,196.0,1.0
5614,SFO,191993SFO,January 9,WAS,22.0,401.0,214.0,187.0,4.0,20.0,323.0,250.0,73.0,4.0
5633,WAS,961993WAS,September 6,DAL,23.0,332.0,161.0,171.0,0.0,16.0,345.0,254.0,91.0,4.0
5646,WAS,9121993WAS,September 12,CRD,14.0,233.0,175.0,58.0,2.0,17.0,303.0,151.0,152.0,2.0
5652,PHI,9191993PHI,September 19,WAS,20.0,438.0,345.0,93.0,4.0,19.0,377.0,210.0,167.0,2.0
5678,MIA,1041993MIA,October 4,WAS,17.0,354.0,248.0,106.0,1.0,20.0,232.0,148.0,84.0,1.0
5688,WAS,10101993WAS,October 10,NYG,16.0,304.0,239.0,65.0,4.0,26.0,415.0,216.0,199.0,0.0
5696,CRD,10171993CRD,October 17,WAS,18.0,380.0,224.0,156.0,1.0,16.0,246.0,108.0,138.0,4.0
5721,BUF,1111993BUF,November 1,WAS,22.0,402.0,238.0,164.0,2.0,21.0,309.0,169.0,140.0,4.0
5732,WAS,1171993WAS,November 7,CLT,16.0,275.0,166.0,109.0,0.0,21.0,405.0,356.0,49.0,3.0
5741,NYG,11141993NYG,November 14,WAS,16.0,262.0,110.0,152.0,1.0,20.0,325.0,230.0,95.0,3.0
5753,RAM,11211993RAM,November 21,WAS,12.0,282.0,193.0,89.0,1.0,16.0,273.0,159.0,114.0,1.0
5772,WAS,11281993WAS,November 28,PHI,19.0,349.0,252.0,97.0,3.0,19.0,268.0,164.0,104.0,0.0
5786,TAM,1251993TAM,December 5,WAS,18.0,307.0,163.0,144.0,3.0,10.0,238.0,63.0,175.0,1.0
5789,WAS,12111993WAS,December 11,NYJ,7.0,150.0,111.0,39.0,1.0,17.0,308.0,98.0,210.0,1.0
5814,WAS,12191993WAS,December 19,ATL,8.0,167.0,129.0,38.0,2.0,22.0,378.0,196.0,182.0,6.0
5820,DAL,12261993DAL,December 26,WAS,27.0,380.0,205.0,175.0,1.0,16.0,198.0,72.0,126.0,2.0
5830,WAS,12311993WAS,December 31,MIN,14.0,265.0,153.0,112.0,1.0,16.0,272.0,226.0,46.0,1.0
5867,WAS,941994WAS,September 4,SEA,17.0,258.0,224.0,34.0,3.0,23.0,360.0,176.0,184.0,0.0
5878,NOR,9111994NOR,September 11,WAS,27.0,408.0,380.0,28.0,3.0,22.0,343.0,190.0,153.0,1.0
5891,NYG,9181994NYG,September 18,WAS,20.0,337.0,231.0,106.0,0.0,24.0,456.0,376.0,80.0,2.0
5907,WAS,9251994WAS,September 25,ATL,18.0,354.0,310.0,44.0,5.0,19.0,309.0,238.0,71.0,1.0
5919,WAS,1021994WAS,October 2,DAL,12.0,110.0,82.0,28.0,4.0,26.0,323.0,181.0,142.0,1.0
5929,PHI,1091994PHI,October 9,WAS,26.0,431.0,238.0,193.0,2.0,12.0,226.0,171.0,55.0,2.0
5942,WAS,10161994WAS,October 16,CRD,11.0,234.0,149.0,85.0,5.0,19.0,324.0,173.0,151.0,3.0
5948,CLT,10231994CLT,October 23,WAS,20.0,381.0,272.0,109.0,3.0,20.0,326.0,226.0,100.0,0.0
5966,WAS,10301994WAS,October 30,PHI,20.0,349.0,181.0,168.0,3.0,19.0,296.0,165.0,131.0,0.0
5980,WAS,1161994WAS,November 6,SFO,20.0,282.0,206.0,76.0,3.0,17.0,421.0,304.0,117.0,2.0
5999,DAL,11201994DAL,November 20,WAS,15.0,241.0,111.0,130.0,1.0,20.0,313.0,229.0,84.0,5.0
6021,WAS,11271994WAS,November 27,NYG,14.0,313.0,161.0,152.0,1.0,20.0,291.0,160.0,131.0,1.0
6035,TAM,1241994TAM,December 4,WAS,28.0,464.0,251.0,213.0,2.0,7.0,268.0,258.0,10.0,3.0
6039,CRD,12111994CRD,December 11,WAS,14.0,278.0,194.0,84.0,1.0,19.0,406.0,283.0,123.0,2.0
6063,WAS,12181994WAS,December 18,TAM,14.0,267.0,194.0,73.0,0.0,20.0,375.0,267.0,108.0,2.0
6073,RAM,12241994RAM,December 24,WAS,18.0,370.0,293.0,77.0,1.0,19.0,288.0,138.0,150.0,1.0
6103,WAS,931995WAS,September 3,CRD,20.0,456.0,197.0,259.0,2.0,10.0,197.0,88.0,109.0,4.0
6118,WAS,9101995WAS,September 10,RAI,15.0,358.0,260.0,98.0,3.0,25.0,358.0,205.0,153.0,1.0
6122,DEN,9171995DEN,September 17,WAS,28.0,476.0,318.0,158.0,0.0,20.0,354.0,225.0,129.0,1.0
6145,TAM,9241995TAM,September 24,WAS,15.0,236.0,123.0,113.0,1.0,23.0,311.0,216.0,95.0,2.0
6158,WAS,1011995WAS,October 1,DAL,19.0,319.0,183.0,136.0,1.0,19.0,356.0,238.0,118.0,2.0
6170,PHI,1081995PHI,October 8,WAS,30.0,524.0,252.0,272.0,4.0,19.0,291.0,226.0,65.0,2.0
6174,CRD,10151995CRD,October 15,WAS,20.0,311.0,198.0,113.0,2.0,13.0,259.0,217.0,42.0,1.0
6197,WAS,10221995WAS,October 22,DET,26.0,405.0,239.0,166.0,0.0,27.0,421.0,322.0,99.0,4.0
6210,WAS,10291995WAS,October 29,NYG,20.0,409.0,306.0,103.0,5.0,13.0,243.0,129.0,114.0,2.0
6218,KAN,1151995KAN,November 5,WAS,21.0,368.0,190.0,178.0,3.0,13.0,201.0,122.0,79.0,2.0
6253,WAS,11191995WAS,November 19,SEA,20.0,348.0,281.0,67.0,5.0,21.0,340.0,173.0,167.0,2.0
6268,WAS,11261995WAS,November 26,PHI,15.0,300.0,153.0,147.0,2.0,19.0,316.0,137.0,179.0,1.0
6272,DAL,1231995DAL,December 3,WAS,24.0,381.0,285.0,96.0,2.0,18.0,292.0,152.0,140.0,0.0
6294,NYG,12101995NYG,December 10,WAS,9.0,160.0,72.0,88.0,1.0,21.0,306.0,145.0,161.0,1.0
6313,RAM,12171995RAM,December 17,WAS,23.0,441.0,345.0,96.0,4.0,18.0,258.0,140.0,118.0,3.0
6328,WAS,12241995WAS,December 24,CAR,17.0,317.0,166.0,151.0,0.0,19.0,272.0,193.0,79.0,2.0
6354,WAS,911996WAS,September 1,PHI,11.0,220.0,93.0,127.0,0.0,23.0,402.0,258.0,144.0,3.0
6369,WAS,981996WAS,September 8,CHI,13.0,249.0,168.0,81.0,1.0,19.0,304.0,156.0,148.0,2.0
6379,NYG,9151996NYG,September 15,WAS,19.0,286.0,182.0,104.0,4.0,26.0,427.0,192.0,235.0,1.0
6394,RAM,9221996RAM,September 22,WAS,17.0,285.0,173.0,112.0,3.0,16.0,257.0,151.0,106.0,2.0
6408,WAS,9291996WAS,September 29,NYJ,18.0,396.0,257.0,139.0,0.0,27.0,443.0,287.0,156.0,1.0
6428,NWE,10131996NWE,October 13,WAS,23.0,382.0,205.0,177.0,1.0,22.0,384.0,276.0,108.0,0.0
6446,WAS,10201996WAS,October 20,NYG,20.0,330.0,207.0,123.0,1.0,24.0,394.0,287.0,107.0,2.0
6460,WAS,10271996WAS,October 27,CLT,25.0,388.0,173.0,215.0,1.0,18.0,298.0,198.0,100.0,1.0
6464,BUF,1131996BUF,November 3,WAS,31.0,476.0,210.0,266.0,0.0,16.0,234.0,159.0,75.0,2.0
6489,WAS,11101996WAS,November 10,CRD,25.0,416.0,212.0,204.0,2.0,32.0,615.0,507.0,108.0,5.0
6500,PHI,11171996PHI,November 17,WAS,27.0,364.0,235.0,129.0,2.0,19.0,300.0,205.0,95.0,1.0
6519,WAS,11241996WAS,November 24,SFO,15.0,360.0,282.0,78.0,0.0,27.0,392.0,275.0,117.0,1.0
6521,DAL,11281996DAL,November 28,WAS,19.0,247.0,46.0,201.0,1.0,13.0,209.0,163.0,46.0,3.0
6549,TAM,1281996TAM,December 8,WAS,18.0,301.0,92.0,209.0,0.0,17.0,247.0,206.0,41.0,2.0
6553,CRD,12151996CRD,December 15,WAS,20.0,299.0,221.0,78.0,2.0,19.0,329.0,249.0,80.0,1.0
6579,WAS,12221996WAS,December 22,DAL,32.0,483.0,326.0,157.0,1.0,14.0,235.0,116.0,119.0,2.0
6594,CAR,8311997CAR,August 31,WAS,16.0,262.0,104.0,158.0,4.0,23.0,323.0,125.0,198.0,0.0
6618,PIT,971997PIT,September 7,WAS,23.0,295.0,73.0,222.0,1.0,19.0,354.0,285.0,69.0,3.0
6633,WAS,9141997WAS,September 14,CRD,17.0,328.0,252.0,76.0,1.0,14.0,234.0,116.0,118.0,2.0
6659,WAS,9281997WAS,September 28,JAX,20.0,336.0,223.0,113.0,3.0,11.0,204.0,134.0,70.0,2.0
6671,PHI,1051997PHI,October 5,WAS,26.0,449.0,246.0,203.0,1.0,12.0,228.0,198.0,30.0,1.0
6685,WAS,10131997WAS,October 13,DAL,16.0,255.0,139.0,116.0,1.0,16.0,290.0,175.0,115.0,1.0
6697,OTI,10191997OTI,October 19,WAS,23.0,389.0,185.0,204.0,0.0,18.0,312.0,220.0,92.0,3.0
6710,WAS,10261997WAS,October 26,RAV,16.0,249.0,182.0,67.0,1.0,20.0,332.0,133.0,199.0,1.0
6717,CHI,1121997CHI,November 2,WAS,23.0,336.0,274.0,62.0,4.0,24.0,388.0,185.0,203.0,1.0
6740,WAS,1191997WAS,November 9,DET,25.0,388.0,247.0,141.0,0.0,11.0,268.0,163.0,105.0,4.0
6744,DAL,11161997DAL,November 16,WAS,20.0,312.0,207.0,105.0,0.0,16.0,259.0,155.0,104.0,0.0
6770,WAS,11231997WAS,November 23,NYG,23.0,374.0,291.0,83.0,4.0,18.0,262.0,105.0,157.0,2.0
6785,WAS,11301997WAS,November 30,RAM,19.0,301.0,240.0,61.0,2.0,19.0,398.0,284.0,114.0,0.0
6788,CRD,1271997CRD,December 7,WAS,14.0,358.0,301.0,57.0,3.0,17.0,362.0,223.0,139.0,1.0
6803,NYG,12131997NYG,December 13,WAS,14.0,240.0,110.0,130.0,2.0,18.0,320.0,275.0,45.0,6.0
6830,WAS,12211997WAS,December 21,PHI,17.0,221.0,143.0,78.0,2.0,24.0,401.0,208.0,193.0,3.0
6852,NYG,961998NYG,September 6,WAS,15.0,235.0,153.0,82.0,1.0,21.0,331.0,258.0,73.0,3.0
6872,WAS,9141998WAS,September 14,SFO,17.0,322.0,182.0,140.0,3.0,28.0,504.0,294.0,210.0,0.0
6883,SEA,9201998SEA,September 20,WAS,16.0,299.0,136.0,163.0,0.0,27.0,465.0,369.0,96.0,3.0
6897,WAS,9271998WAS,September 27,DEN,18.0,387.0,235.0,152.0,3.0,18.0,365.0,180.0,185.0,0.0
6909,WAS,1041998WAS,October 4,DAL,14.0,256.0,164.0,92.0,1.0,21.0,387.0,163.0,224.0,1.0
6920,PHI,10111998PHI,October 11,WAS,14.0,198.0,83.0,115.0,1.0,17.0,278.0,150.0,128.0,3.0
6929,MIN,10181998MIN,October 18,WAS,25.0,435.0,288.0,147.0,1.0,9.0,177.0,95.0,82.0,1.0
6961,WAS,1111998WAS,November 1,NYG,21.0,320.0,196.0,124.0,0.0,10.0,229.0,143.0,86.0,0.0
6963,CRD,1181998CRD,November 8,WAS,23.0,351.0,164.0,187.0,1.0,18.0,256.0,167.0,89.0,2.0
6991,WAS,11151998WAS,November 15,PHI,16.0,289.0,138.0,151.0,1.0,9.0,215.0,110.0,105.0,3.0
7006,WAS,11221998WAS,November 22,CRD,31.0,421.0,353.0,68.0,2.0,25.0,436.0,248.0,188.0,1.0
7018,RAI,11291998RAI,November 29,WAS,23.0,376.0,189.0,187.0,4.0,17.0,303.0,209.0,94.0,1.0
7036,WAS,1261998WAS,December 6,SDG,17.0,278.0,212.0,66.0,2.0,21.0,344.0,217.0,127.0,2.0
7040,CAR,12131998CAR,December 13,WAS,16.0,365.0,241.0,124.0,3.0,27.0,409.0,249.0,160.0,0.0
7054,WAS,12191998WAS,December 19,TAM,11.0,226.0,136.0,90.0,2.0,17.0,237.0,87.0,150.0,3.0
7075,DAL,12271998DAL,December 27,WAS,22.0,378.0,222.0,156.0,0.0,14.0,292.0,212.0,80.0,2.0
