,home_team,game_id,date,away_team,home_first_downs,home_total_yds,home_pass_yds,home_rush_yds,home_TO,away_first_downs,away_total_yds,away_pass_yds,away_rush_yds,away_TO
1024,DEN,11141971DEN,November 14,CIN,10.0,221.0,99.0,122.0,1.0,19.0,473.0,260.0,213.0,1.0
1036,CIN,11211971CIN,November 21,OTI,19.0,263.0,143.0,120.0,2.0,13.0,241.0,171.0,70.0,2.0
1050,CIN,11281971CIN,November 28,SDG,28.0,411.0,238.0,173.0,2.0,8.0,130.0,83.0,47.0,6.0
1063,CLE,1251971CLE,December 5,CIN,22.0,406.0,224.0,182.0,3.0,15.0,346.0,114.0,232.0,2.0
1076,CIN,12121971CIN,December 12,PIT,14.0,348.0,222.0,126.0,5.0,16.0,272.0,146.0,126.0,3.0
1094,NYJ,12191971NYJ,December 19,CIN,18.0,374.0,164.0,210.0,2.0,23.0,293.0,155.0,138.0,0.0
1115,NWE,9171972NWE,September 17,CIN,9.0,137.0,83.0,54.0,3.0,21.0,357.0,111.0,246.0,0.0
1122,CIN,9241972CIN,September 24,PIT,13.0,269.0,148.0,121.0,4.0,14.0,205.0,131.0,74.0,3.0
1135,CLE,1011972CLE,October 1,CIN,14.0,289.0,180.0,109.0,0.0,19.0,331.0,203.0,128.0,4.0
1148,CIN,1081972CIN,October 8,DEN,13.0,199.0,109.0,90.0,1.0,11.0,167.0,37.0,130.0,0.0
1161,KAN,10151972KAN,October 15,CIN,22.0,320.0,197.0,123.0,2.0,11.0,251.0,182.0,69.0,2.0
1175,RAM,10221972RAM,October 22,CIN,9.0,149.0,94.0,55.0,3.0,20.0,283.0,110.0,173.0,2.0
1187,CIN,10291972CIN,October 29,OTI,29.0,496.0,252.0,244.0,2.0,10.0,145.0,47.0,98.0,2.0
1207,PIT,1151972PIT,November 5,CIN,20.0,415.0,185.0,230.0,0.0,21.0,366.0,221.0,145.0,3.0
1212,CIN,11121972CIN,November 12,RAI,14.0,233.0,144.0,89.0,1.0,24.0,381.0,88.0,293.0,2.0
1224,CIN,11191972CIN,November 19,CLT,17.0,267.0,186.0,81.0,1.0,17.0,306.0,163.0,143.0,1.0
1240,CHI,11261972CHI,November 26,CIN,9.0,216.0,106.0,110.0,2.0,13.0,271.0,113.0,158.0,2.0
1251,CIN,1231972CIN,December 3,NYG,15.0,317.0,212.0,105.0,2.0,16.0,267.0,112.0,155.0,4.0
1262,CIN,1291972CIN,December 9,CLE,25.0,334.0,140.0,194.0,4.0,15.0,259.0,150.0,109.0,2.0
1280,OTI,12171972OTI,December 17,CIN,17.0,296.0,164.0,132.0,5.0,24.0,343.0,190.0,153.0,1.0
1297,DEN,9161973DEN,September 16,CIN,23.0,343.0,190.0,153.0,1.0,22.0,344.0,211.0,133.0,1.0
1310,CIN,9231973CIN,September 23,OTI,23.0,372.0,154.0,218.0,0.0,10.0,214.0,57.0,157.0,2.0
1331,SDG,9301973SDG,September 30,CIN,17.0,291.0,177.0,114.0,4.0,19.0,417.0,215.0,202.0,2.0
1336,CLE,1071973CLE,October 7,CIN,21.0,288.0,72.0,216.0,0.0,11.0,263.0,167.0,96.0,3.0
1349,CIN,10141973CIN,October 14,PIT,19.0,250.0,78.0,172.0,0.0,6.0,138.0,67.0,71.0,3.0
1361,CIN,10211973CIN,October 21,KAN,19.0,334.0,138.0,196.0,3.0,12.0,267.0,163.0,104.0,3.0
1382,PIT,10281973PIT,October 28,CIN,10.0,242.0,156.0,86.0,4.0,17.0,318.0,217.0,101.0,5.0
1388,DAL,1141973DAL,November 4,CIN,17.0,300.0,181.0,119.0,1.0,16.0,271.0,146.0,125.0,4.0
1399,BUF,11111973BUF,November 11,CIN,10.0,180.0,30.0,150.0,2.0,18.0,281.0,120.0,161.0,4.0
1414,CIN,11181973CIN,November 18,NYJ,11.0,208.0,76.0,132.0,1.0,21.0,357.0,264.0,93.0,4.0
1428,CIN,11251973CIN,November 25,CRD,25.0,366.0,167.0,199.0,1.0,24.0,355.0,160.0,195.0,3.0
1440,CIN,1221973CIN,December 2,MIN,17.0,332.0,105.0,227.0,0.0,13.0,201.0,120.0,81.0,3.0
1456,CIN,1291973CIN,December 9,CLE,21.0,374.0,201.0,173.0,1.0,10.0,148.0,70.0,78.0,3.0
1469,OTI,12161973OTI,December 16,CIN,25.0,381.0,191.0,190.0,1.0,14.0,382.0,281.0,101.0,1.0
1480,MIA,12231973MIA,December 23,CIN,27.0,400.0,159.0,241.0,3.0,11.0,194.0,97.0,97.0,1.0
1486,CIN,9151974CIN,September 15,CLE,18.0,342.0,176.0,166.0,2.0,15.0,203.0,3.0,200.0,1.0
1501,CIN,9221974CIN,September 22,SDG,23.0,373.0,163.0,210.0,2.0,20.0,303.0,173.0,130.0,0.0
1520,SFO,9291974SFO,September 29,CIN,14.0,226.0,55.0,171.0,3.0,19.0,373.0,168.0,205.0,2.0
1524,CIN,1061974CIN,October 6,WAS,14.0,231.0,132.0,99.0,1.0,24.0,337.0,227.0,110.0,1.0
1538,CLE,10131974CLE,October 13,CIN,19.0,350.0,87.0,263.0,2.0,26.0,452.0,263.0,189.0,1.0
1558,RAI,10201974RAI,October 20,CIN,28.0,359.0,221.0,138.0,2.0,17.0,287.0,166.0,121.0,2.0
1563,CIN,10271974CIN,October 27,OTI,26.0,415.0,330.0,85.0,6.0,12.0,254.0,142.0,112.0,0.0
1575,CLT,1131974CLT,November 3,CIN,24.0,310.0,157.0,153.0,4.0,17.0,404.0,279.0,125.0,1.0
1590,CIN,11101974CIN,November 10,PIT,22.0,329.0,193.0,136.0,3.0,20.0,289.0,128.0,161.0,1.0
1605,OTI,11171974OTI,November 17,CIN,14.0,214.0,90.0,124.0,1.0,16.0,238.0,149.0,89.0,2.0
1615,CIN,11241974CIN,November 24,KAN,28.0,438.0,268.0,170.0,1.0,9.0,174.0,140.0,34.0,0.0
1639,MIA,1221974MIA,December 2,CIN,19.0,310.0,114.0,196.0,1.0,8.0,162.0,96.0,66.0,3.0
1643,CIN,1281974CIN,December 8,DET,15.0,252.0,105.0,147.0,3.0,17.0,259.0,70.0,189.0,2.0
1655,PIT,12141974PIT,December 14,CIN,21.0,354.0,183.0,171.0,2.0,11.0,193.0,23.0,170.0,2.0
1675,CIN,9211975CIN,September 21,CLE,24.0,379.0,252.0,127.0,2.0,17.0,230.0,125.0,105.0,1.0
1694,NOR,9281975NOR,September 28,CIN,12.0,189.0,122.0,67.0,2.0,17.0,294.0,202.0,92.0,2.0
1703,OTI,1051975OTI,October 5,CIN,13.0,176.0,93.0,83.0,5.0,18.0,262.0,176.0,86.0,2.0
1713,CIN,10121975CIN,October 12,NWE,26.0,446.0,272.0,174.0,0.0,12.0,250.0,42.0,208.0,3.0
1725,CIN,10191975CIN,October 19,RAI,10.0,184.0,75.0,109.0,5.0,18.0,279.0,91.0,188.0,4.0
1739,ATL,10261975ATL,October 26,CIN,17.0,306.0,130.0,176.0,7.0,17.0,300.0,170.0,130.0,2.0
1754,CIN,1121975CIN,November 2,PIT,17.0,367.0,298.0,69.0,3.0,20.0,369.0,130.0,239.0,4.0
1766,DEN,1191975DEN,November 9,CIN,19.0,305.0,213.0,92.0,2.0,20.0,344.0,181.0,163.0,1.0
1789,CIN,11171975CIN,November 17,BUF,34.0,553.0,441.0,112.0,1.0,20.0,335.0,93.0,242.0,2.0
1792,CLE,11231975CLE,November 23,CIN,24.0,439.0,273.0,166.0,2.0,17.0,402.0,328.0,74.0,3.0
1806,CIN,11301975CIN,November 30,OTI,18.0,289.0,154.0,135.0,1.0,20.0,313.0,107.0,206.0,3.0
1824,PHI,1271975PHI,December 7,CIN,13.0,225.0,107.0,118.0,5.0,34.0,484.0,226.0,258.0,6.0
1830,PIT,12131975PIT,December 13,CIN,21.0,319.0,128.0,191.0,1.0,16.0,317.0,194.0,123.0,2.0
1846,CIN,12211975CIN,December 21,SDG,27.0,439.0,272.0,167.0,4.0,15.0,188.0,75.0,113.0,3.0
1858,RAI,12281975RAI,December 28,CIN,27.0,358.0,185.0,173.0,2.0,17.0,258.0,161.0,97.0,0.0
1864,CIN,9121976CIN,September 12,DEN,14.0,253.0,135.0,118.0,1.0,12.0,161.0,46.0,115.0,2.0
1876,CLT,9191976CLT,September 19,CIN,21.0,399.0,270.0,129.0,5.0,14.0,303.0,177.0,126.0,3.0
1891,CIN,9261976CIN,September 26,GNB,19.0,286.0,64.0,222.0,1.0,7.0,36.0,-35.0,71.0,4.0
1908,CLE,1031976CLE,October 3,CIN,26.0,417.0,290.0,127.0,2.0,25.0,398.0,265.0,133.0,2.0
1919,CIN,10101976CIN,October 10,TAM,17.0,277.0,89.0,188.0,3.0,12.0,200.0,86.0,114.0,3.0
1939,PIT,10171976PIT,October 17,CIN,16.0,253.0,52.0,201.0,2.0,11.0,171.0,96.0,75.0,3.0
1950,OTI,10241976OTI,October 24,CIN,12.0,176.0,148.0,28.0,4.0,18.0,328.0,166.0,162.0,1.0
1963,CIN,10311976CIN,October 31,CLE,24.0,385.0,182.0,203.0,3.0,19.0,319.0,137.0,182.0,2.0
1987,CIN,1181976CIN,November 8,RAM,15.0,299.0,132.0,167.0,2.0,21.0,342.0,160.0,182.0,4.0
1991,CIN,11141976CIN,November 14,OTI,15.0,300.0,215.0,85.0,3.0,20.0,252.0,111.0,141.0,3.0
2007,KAN,11211976KAN,November 21,CIN,16.0,251.0,125.0,126.0,0.0,21.0,373.0,104.0,269.0,6.0
2019,CIN,11281976CIN,November 28,PIT,9.0,225.0,115.0,110.0,2.0,20.0,347.0,143.0,204.0,2.0
2043,RAI,1261976RAI,December 6,CIN,26.0,445.0,217.0,228.0,1.0,22.0,358.0,251.0,107.0,3.0
2054,NYJ,12121976NYJ,December 12,CIN,6.0,72.0,8.0,64.0,7.0,14.0,344.0,200.0,144.0,2.0
2068,CIN,9181977CIN,September 18,CLE,16.0,245.0,141.0,104.0,3.0,16.0,285.0,173.0,112.0,3.0
2080,CIN,9251977CIN,September 25,SEA,27.0,424.0,225.0,199.0,1.0,15.0,282.0,172.0,110.0,3.0
2103,SDG,1021977SDG,October 2,CIN,25.0,385.0,220.0,165.0,2.0,15.0,219.0,127.0,92.0,4.0
2111,GNB,1091977GNB,October 9,CIN,15.0,227.0,115.0,112.0,2.0,21.0,333.0,174.0,159.0,2.0
2134,PIT,10171977PIT,October 17,CIN,18.0,253.0,87.0,166.0,3.0,20.0,311.0,208.0,103.0,5.0
2137,CIN,10231977CIN,October 23,DEN,14.0,336.0,159.0,177.0,3.0,16.0,335.0,155.0,180.0,0.0
2151,CIN,10301977CIN,October 30,OTI,15.0,262.0,173.0,89.0,3.0,15.0,186.0,79.0,107.0,1.0
2164,CLE,1161977CLE,November 6,CIN,19.0,290.0,159.0,131.0,4.0,15.0,237.0,153.0,84.0,1.0
2182,MIN,11131977MIN,November 13,CIN,30.0,423.0,216.0,207.0,3.0,13.0,248.0,187.0,61.0,2.0
2194,CIN,11201977CIN,November 20,MIA,19.0,269.0,96.0,173.0,2.0,17.0,285.0,93.0,192.0,5.0
2207,CIN,11271977CIN,November 27,NYG,15.0,330.0,154.0,176.0,0.0,15.0,240.0,170.0,70.0,0.0
2224,KAN,1241977KAN,December 4,CIN,10.0,239.0,167.0,72.0,5.0,24.0,326.0,102.0,224.0,1.0
2233,CIN,12101977CIN,December 10,PIT,17.0,413.0,302.0,111.0,3.0,21.0,362.0,239.0,123.0,5.0
2254,OTI,12181977OTI,December 18,CIN,21.0,332.0,182.0,150.0,3.0,17.0,241.0,132.0,109.0,2.0
2272,CIN,931978CIN,September 3,KAN,12.0,205.0,128.0,77.0,3.0,26.0,388.0,121.0,267.0,2.0
2285,CLE,9101978CLE,September 10,CIN,20.0,355.0,186.0,169.0,1.0,14.0,277.0,162.0,115.0,1.0
2297,CIN,9171978CIN,September 17,PIT,9.0,179.0,123.0,56.0,2.0,26.0,447.0,235.0,212.0,4.0
2311,CIN,9241978CIN,September 24,NOR,14.0,283.0,117.0,166.0,1.0,12.0,254.0,180.0,74.0,2.0
2335,SFO,1011978SFO,October 1,CIN,11.0,179.0,66.0,113.0,2.0,18.0,322.0,219.0,103.0,8.0
2351,MIA,1091978MIA,October 9,CIN,18.0,335.0,152.0,183.0,3.0,15.0,247.0,153.0,94.0,5.0
2354,CIN,10151978CIN,October 15,NWE,17.0,279.0,206.0,73.0,3.0,19.0,298.0,162.0,136.0,2.0
2367,BUF,10221978BUF,October 22,CIN,12.0,226.0,56.0,170.0,0.0,16.0,244.0,103.0,141.0,5.0
2382,CIN,10291978CIN,October 29,OTI,18.0,436.0,247.0,189.0,1.0,15.0,255.0,118.0,137.0,2.0
2405,SDG,1151978SDG,November 5,CIN,20.0,322.0,149.0,173.0,0.0,12.0,248.0,92.0,156.0,3.0
2421,CIN,11131978CIN,November 13,RAI,27.0,448.0,355.0,93.0,7.0,11.0,201.0,103.0,98.0,0.0
2431,PIT,11191978PIT,November 19,CIN,14.0,154.0,84.0,70.0,5.0,15.0,246.0,149.0,97.0,5.0
2444,OTI,11261978OTI,November 26,CIN,17.0,301.0,148.0,153.0,2.0,19.0,237.0,95.0,142.0,0.0
2450,CIN,1231978CIN,December 3,ATL,20.0,360.0,137.0,223.0,0.0,10.0,174.0,91.0,83.0,3.0
2477,RAM,12111978RAM,December 11,CIN,21.0,415.0,279.0,136.0,3.0,18.0,367.0,206.0,161.0,2.0
2481,CIN,12171978CIN,December 17,CLE,27.0,494.0,249.0,245.0,3.0,17.0,328.0,106.0,222.0,6.0
2504,DEN,921979DEN,September 2,CIN,22.0,399.0,200.0,199.0,0.0,16.0,232.0,137.0,95.0,0.0
2517,BUF,991979BUF,September 9,CIN,23.0,455.0,246.0,209.0,2.0,16.0,335.0,201.0,134.0,3.0
2530,CIN,9161979CIN,September 16,NWE,17.0,198.0,32.0,166.0,1.0,18.0,332.0,167.0,165.0,0.0
2544,CIN,9231979CIN,September 23,OTI,21.0,265.0,100.0,165.0,2.0,19.0,361.0,184.0,177.0,3.0
2560,DAL,9301979DAL,September 30,CIN,24.0,370.0,176.0,194.0,1.0,20.0,285.0,181.0,104.0,3.0
2574,CIN,1071979CIN,October 7,KAN,14.0,221.0,66.0,155.0,2.0,11.0,200.0,101.0,99.0,2.0
2587,CIN,10141979CIN,October 14,PIT,19.0,284.0,114.0,170.0,4.0,16.0,327.0,263.0,64.0,9.0
2600,CLE,10211979CLE,October 21,CIN,22.0,315.0,191.0,124.0,3.0,20.0,395.0,293.0,102.0,2.0
2615,CIN,10281979CIN,October 28,PHI,17.0,290.0,92.0,198.0,0.0,17.0,260.0,187.0,73.0,4.0
2628,CLT,1141979CLT,November 4,CIN,23.0,355.0,215.0,140.0,0.0,15.0,351.0,284.0,67.0,3.0
2642,CIN,11111979CIN,November 11,SDG,19.0,254.0,60.0,194.0,0.0,19.0,324.0,270.0,54.0,4.0
2658,OTI,11181979OTI,November 18,CIN,26.0,485.0,322.0,163.0,3.0,17.0,306.0,106.0,200.0,6.0
2673,CIN,11251979CIN,November 25,CRD,20.0,342.0,153.0,189.0,0.0,26.0,480.0,317.0,163.0,6.0
2691,PIT,1221979PIT,December 2,CIN,24.0,478.0,324.0,154.0,1.0,21.0,340.0,209.0,131.0,1.0
2709,WAS,1291979WAS,December 9,CIN,23.0,420.0,295.0,125.0,2.0,22.0,345.0,232.0,113.0,0.0
2715,CIN,12161979CIN,December 16,CLE,15.0,196.0,50.0,146.0,2.0,21.0,350.0,234.0,116.0,4.0
2735,CIN,971980CIN,September 7,TAM,9.0,128.0,16.0,112.0,2.0,13.0,246.0,155.0,91.0,2.0
2755,MIA,9141980MIA,September 14,CIN,14.0,249.0,131.0,118.0,2.0,18.0,314.0,145.0,169.0,1.0
2764,CIN,9211980CIN,September 21,PIT,17.0,309.0,173.0,136.0,0.0,18.0,393.0,265.0,128.0,6.0
2778,CIN,9281980CIN,September 28,OTI,14.0,250.0,134.0,116.0,1.0,20.0,259.0,222.0,37.0,2.0
2793,GNB,1051980GNB,October 5,CIN,21.0,313.0,183.0,130.0,1.0,14.0,216.0,124.0,92.0,2.0
2813,PIT,10121980PIT,October 12,CIN,15.0,331.0,208.0,123.0,2.0,17.0,304.0,184.0,120.0,1.0
2820,CIN,10191980CIN,October 19,MIN,25.0,432.0,263.0,169.0,1.0,10.0,168.0,113.0,55.0,2.0
2838,OTI,10261980OTI,October 26,CIN,17.0,373.0,122.0,251.0,2.0,13.0,259.0,157.0,102.0,4.0
2847,CIN,1121980CIN,November 2,SDG,21.0,320.0,207.0,113.0,3.0,21.0,389.0,263.0,126.0,0.0
2868,RAI,1191980RAI,November 9,CIN,19.0,348.0,244.0,104.0,5.0,20.0,264.0,195.0,69.0,4.0
2876,CIN,11161980CIN,November 16,BUF,9.0,213.0,124.0,89.0,2.0,22.0,306.0,169.0,137.0,4.0
2891,CLE,11231980CLE,November 23,CIN,21.0,332.0,301.0,31.0,1.0,25.0,397.0,247.0,150.0,3.0
2908,KAN,11301980KAN,November 30,CIN,17.0,255.0,173.0,82.0,3.0,18.0,302.0,97.0,205.0,2.0
2919,CIN,1271980CIN,December 7,CLT,26.0,509.0,361.0,148.0,2.0,23.0,313.0,219.0,94.0,2.0
2934,CHI,12141980CHI,December 14,CIN,17.0,216.0,100.0,116.0,5.0,17.0,294.0,140.0,154.0,1.0
2947,CIN,12211980CIN,December 21,CLE,20.0,373.0,248.0,125.0,4.0,18.0,313.0,256.0,57.0,3.0
2971,CIN,961981CIN,September 6,SEA,24.0,375.0,165.0,210.0,4.0,17.0,290.0,230.0,60.0,4.0
2988,NYJ,9131981NYJ,September 13,CIN,19.0,388.0,224.0,164.0,1.0,22.0,310.0,233.0,77.0,1.0
2998,CIN,9201981CIN,September 20,CLE,15.0,281.0,233.0,48.0,0.0,31.0,422.0,237.0,185.0,0.0
3010,CIN,9271981CIN,September 27,BUF,30.0,429.0,316.0,113.0,2.0,25.0,389.0,287.0,102.0,1.0
3024,OTI,1041981OTI,October 4,CIN,11.0,187.0,-4.0,191.0,1.0,20.0,357.0,282.0,75.0,1.0
3038,CLT,10111981CLT,October 11,CIN,22.0,350.0,294.0,56.0,4.0,24.0,378.0,257.0,121.0,0.0
3053,CIN,10181981CIN,October 18,PIT,25.0,494.0,330.0,164.0,0.0,10.0,205.0,140.0,65.0,1.0
3071,NOR,10251981NOR,October 25,CIN,18.0,336.0,170.0,166.0,1.0,15.0,205.0,171.0,34.0,2.0
3080,CIN,1111981CIN,November 1,OTI,25.0,422.0,266.0,156.0,1.0,21.0,433.0,301.0,132.0,4.0
3101,SDG,1181981SDG,November 8,CIN,25.0,447.0,311.0,136.0,5.0,29.0,461.0,337.0,124.0,2.0
3108,CIN,11151981CIN,November 15,RAM,17.0,233.0,87.0,146.0,1.0,21.0,296.0,189.0,107.0,4.0
3124,CIN,11221981CIN,November 22,DEN,25.0,571.0,387.0,184.0,1.0,17.0,337.0,269.0,68.0,4.0
3138,CLE,11291981CLE,November 29,CIN,23.0,349.0,224.0,125.0,3.0,24.0,356.0,226.0,130.0,0.0
3152,CIN,1261981CIN,December 6,SFO,24.0,345.0,190.0,155.0,6.0,24.0,325.0,179.0,146.0,1.0
3171,PIT,12131981PIT,December 13,CIN,14.0,207.0,120.0,87.0,2.0,19.0,318.0,215.0,103.0,2.0
3179,ATL,12201981ATL,December 20,CIN,26.0,328.0,237.0,91.0,1.0,23.0,433.0,300.0,133.0,1.0
3195,CIN,131982CIN,January 3,BUF,22.0,305.0,169.0,136.0,0.0,21.0,336.0,202.0,134.0,2.0
3197,CIN,1101982CIN,January 10,SDG,19.0,318.0,175.0,143.0,1.0,18.0,301.0,173.0,128.0,4.0
3199,SFO,1241982SFO,January 24,CIN,20.0,275.0,148.0,127.0,1.0,24.0,356.0,284.0,72.0,4.0
3202,CIN,9121982CIN,September 12,OTI,26.0,419.0,316.0,103.0,0.0,9.0,171.0,82.0,89.0,1.0
3224,PIT,9191982PIT,September 19,CIN,20.0,295.0,269.0,26.0,0.0,24.0,379.0,310.0,69.0,3.0
3239,PHI,11211982PHI,November 21,CIN,19.0,275.0,213.0,62.0,3.0,18.0,310.0,197.0,113.0,4.0
3246,CIN,11281982CIN,November 28,RAI,21.0,347.0,210.0,137.0,2.0,21.0,335.0,302.0,33.0,4.0
3257,CLT,1251982CLT,December 5,CIN,19.0,333.0,123.0,210.0,0.0,24.0,290.0,184.0,106.0,0.0
3274,CIN,12121982CIN,December 12,CLE,19.0,256.0,159.0,97.0,1.0,12.0,210.0,146.0,64.0,4.0
3297,SDG,12201982SDG,December 20,CIN,34.0,661.0,486.0,175.0,3.0,22.0,441.0,397.0,44.0,1.0
3299,CIN,12261982CIN,December 26,SEA,24.0,389.0,256.0,133.0,3.0,16.0,279.0,200.0,79.0,3.0
3314,OTI,121983OTI,January 2,CIN,20.0,334.0,222.0,112.0,2.0,29.0,457.0,310.0,147.0,2.0
3330,CIN,191983CIN,January 9,NYJ,23.0,395.0,333.0,62.0,4.0,27.0,517.0,283.0,234.0,2.0
3344,CIN,941983CIN,September 4,RAI,17.0,261.0,203.0,58.0,3.0,22.0,257.0,133.0,124.0,1.0
3359,CIN,9111983CIN,September 11,BUF,15.0,281.0,201.0,80.0,0.0,21.0,267.0,157.0,110.0,0.0
3369,CLE,9151983CLE,September 15,CIN,18.0,302.0,218.0,84.0,2.0,18.0,301.0,199.0,102.0,3.0
