game_id,date,team_id,opp_team_id,avg_first_downs,avg_total_yds,avg_pass_yds,avg_rush_yds,avg_TO,avg_opp_first_downs,avg_opp_total_yds,avg_opp_pass_yds,avg_opp_rush_yds,avg_opp_TO
9121976SEA,September 12,SEA,CRD,,,,,,,,,,
9191976WAS,September 19,SEA,WAS,,,,,,,,,,
9261976SEA,September 26,SEA,SFO,,,,,,,,,,
1031976SEA,October 3,SEA,DAL,,,,,,,,,,
10101976GNB,October 10,SEA,GNB,,,,,,,,,,
10171976TAM,October 17,SEA,TAM,,,,,,,,,,
10241976SEA,October 24,SEA,DET,,,,,,,,,,
10311976RAM,October 31,SEA,RAM,,,,,,,,,,
1171976SEA,November 7,SEA,ATL,,,,,,,,,,
11141976MIN,November 14,SEA,MIN,,,,,,,,,,
11211976SEA,November 21,SEA,NOR,,,,,,,,,,
11281976NYG,November 28,SEA,NYG,,,,,,,,,,
1251976SEA,December 5,SEA,CHI,,,,,,,,,,
12121976PHI,December 12,SEA,PHI,,,,,,,,,,
9181977SEA,September 18,SEA,CLT,,,,,,,,,,
9251977CIN,September 25,SEA,CIN,,,,,,,,,,
1021977SEA,October 2,SEA,DEN,17.0,286.70588235294116,186.05882352941177,100.6470588235294,3.411764705882353,23.058823529411764,387.05882352941177,185.05882352941177,202.0,1.7647058823529411
1091977NWE,October 9,SEA,NWE,16.352941176470587,274.52941176470586,172.58823529411765,101.94117647058823,3.5294117647058822,22.705882352941178,379.8235294117647,182.8235294117647,197.0,1.8235294117647058
10161977SEA,October 16,SEA,TAM,16.941176470588236,284.52941176470586,180.7058823529412,103.82352941176471,3.4705882352941178,22.352941176470587,377.2352941176471,186.47058823529412,190.76470588235293,2.0
10231977MIA,October 23,SEA,MIA,16.058823529411764,272.8235294117647,172.0,100.82352941176471,3.4705882352941178,22.352941176470587,367.88235294117646,177.47058823529412,190.41176470588235,2.0
10301977SEA,October 30,SEA,BUF,16.705882352941178,291.4117647058824,183.35294117647058,108.05882352941177,3.588235294117647,21.88235294117647,363.47058823529414,178.7058823529412,184.76470588235293,2.1176470588235294
1161977RAI,November 6,SEA,RAI,16.470588235294116,288.47058823529414,176.41176470588235,112.05882352941177,3.7058823529411766,22.176470588235293,364.47058823529414,176.11764705882354,188.35294117647058,1.9411764705882353
11131977NYJ,November 13,SEA,NYJ,17.176470588235293,299.7647058823529,179.35294117647058,120.41176470588235,3.6470588235294117,21.58823529411765,355.0,169.35294117647058,185.64705882352942,2.0588235294117645
11201977SEA,November 20,SEA,OTI,16.705882352941178,287.4117647058824,166.7058823529412,120.70588235294117,3.411764705882353,21.764705882352942,358.70588235294116,170.52941176470588,188.1764705882353,2.176470588235294
11271977SEA,November 27,SEA,SDG,17.352941176470587,298.94117647058823,174.76470588235293,124.17647058823529,3.4705882352941178,21.529411764705884,352.47058823529414,168.7058823529412,183.76470588235293,2.176470588235294
1241977PIT,December 4,SEA,PIT,17.235294117647058,300.52941176470586,178.11764705882354,122.41176470588235,3.4705882352941178,22.11764705882353,361.5882352941176,172.64705882352942,188.94117647058823,1.9411764705882353
12111977KAN,December 11,SEA,KAN,17.58823529411765,297.94117647058823,169.58823529411765,128.35294117647058,3.5294117647058822,21.647058823529413,356.29411764705884,169.41176470588235,186.88235294117646,2.235294117647059
12181977SEA,December 18,SEA,CLE,17.764705882352942,301.11764705882354,167.7058823529412,133.41176470588235,3.3529411764705883,21.352941176470587,354.0,167.05882352941177,186.94117647058823,2.411764705882353
931978SEA,September 3,SEA,SDG,18.176470588235293,313.0,179.0,134.0,3.2941176470588234,21.11764705882353,353.7647058823529,171.23529411764707,182.52941176470588,2.2941176470588234
9101978PIT,September 10,SEA,PIT,18.294117647058822,310.70588235294116,177.41176470588235,133.2941176470588,3.176470588235294,21.294117647058822,343.5882352941176,167.41176470588235,176.1764705882353,2.2941176470588234
9171978NYJ,September 17,SEA,NYJ,18.764705882352942,312.88235294117646,174.76470588235293,138.11764705882354,3.1176470588235294,20.823529411764707,341.5882352941176,170.88235294117646,170.7058823529412,2.4705882352941178
9241978SEA,September 24,SEA,DET,19.058823529411764,312.29411764705884,175.1764705882353,137.11764705882354,2.9411764705882355,20.352941176470587,331.88235294117646,165.52941176470588,166.35294117647058,2.411764705882353
1011978DEN,October 1,SEA,DEN,19.294117647058822,314.70588235294116,178.64705882352942,136.05882352941177,3.0588235294117645,20.176470588235293,328.88235294117646,162.23529411764707,166.64705882352942,2.5294117647058822
1081978SEA,October 8,SEA,MIN,19.529411764705884,324.11764705882354,182.0,142.11764705882354,3.0,20.705882352941178,332.47058823529414,167.94117647058823,164.52941176470588,2.4705882352941178
10151978GNB,October 15,SEA,GNB,20.529411764705884,344.0,196.05882352941177,147.94117647058823,3.1176470588235294,20.764705882352942,334.5882352941176,170.41176470588235,164.1764705882353,2.4705882352941178
10221978SEA,October 22,SEA,RAI,20.88235294117647,343.94117647058823,191.88235294117646,152.05882352941177,3.0588235294117645,20.529411764705884,326.52941176470586,168.05882352941177,158.47058823529412,2.3529411764705883
10291978SEA,October 29,SEA,DEN,21.176470588235293,346.05882352941177,191.7058823529412,154.35294117647058,3.176470588235294,20.88235294117647,338.3529411764706,171.52941176470588,166.8235294117647,2.4705882352941178
1151978CHI,November 5,SEA,CHI,20.764705882352942,336.05882352941177,181.8235294117647,154.23529411764707,3.0588235294117645,21.41176470588235,342.1764705882353,171.88235294117646,170.2941176470588,2.4705882352941178
11121978SEA,November 12,SEA,CLT,21.058823529411764,341.11764705882354,184.41176470588235,156.7058823529412,3.0,20.529411764705884,333.4117647058824,169.88235294117646,163.52941176470588,2.5294117647058822
11191978KAN,November 19,SEA,KAN,20.294117647058822,330.05882352941177,179.23529411764707,150.8235294117647,2.9411764705882355,21.235294117647058,347.0,182.0,165.0,2.588235294117647
11261978RAI,November 26,SEA,RAI,20.764705882352942,342.88235294117646,193.11764705882354,149.76470588235293,2.823529411764706,20.941176470588236,341.05882352941177,179.7058823529412,161.35294117647058,2.4705882352941178
1231978SEA,December 3,SEA,CLE,21.235294117647058,344.52941176470586,190.41176470588235,154.11764705882354,2.764705882352941,21.11764705882353,348.6470588235294,183.64705882352942,165.0,2.764705882352941
12101978SDG,December 10,SEA,SDG,21.235294117647058,336.47058823529414,184.11764705882354,152.35294117647058,2.7058823529411766,21.0,347.94117647058823,191.23529411764707,156.7058823529412,2.7058823529411766
12171978SEA,December 17,SEA,KAN,21.529411764705884,343.1764705882353,191.11764705882354,152.05882352941177,2.5294117647058822,20.823529411764707,345.7647058823529,182.7058823529412,163.05882352941177,2.588235294117647
921979SEA,September 2,SEA,SDG,21.41176470588235,343.8235294117647,192.35294117647058,151.47058823529412,2.764705882352941,20.764705882352942,345.52941176470586,189.52941176470588,156.0,2.3529411764705883
991979MIA,September 9,SEA,MIA,21.235294117647058,337.88235294117646,187.52941176470588,150.35294117647058,2.8823529411764706,20.705882352941178,347.88235294117646,190.23529411764707,157.64705882352942,2.3529411764705883
9161979SEA,September 16,SEA,RAI,21.294117647058822,348.0,197.05882352941177,150.94117647058823,2.7058823529411766,20.647058823529413,353.47058823529414,198.7058823529412,154.76470588235293,2.5294117647058822
9231979DEN,September 23,SEA,DEN,20.941176470588236,348.94117647058823,198.0,150.94117647058823,2.823529411764706,21.0,351.47058823529414,201.8235294117647,149.64705882352942,2.5294117647058822
9301979SEA,September 30,SEA,KAN,20.764705882352942,352.88235294117646,199.1764705882353,153.7058823529412,2.8823529411764706,20.764705882352942,349.6470588235294,195.11764705882354,154.52941176470588,2.588235294117647
1071979SFO,October 7,SEA,SFO,20.88235294117647,352.11764705882354,195.11764705882354,157.0,2.588235294117647,21.058823529411764,355.0,202.35294117647058,152.64705882352942,2.5294117647058822
10141979SDG,October 14,SEA,SDG,20.58823529411765,343.1764705882353,189.1764705882353,154.0,2.5294117647058822,20.529411764705884,355.0,203.58823529411765,151.41176470588235,2.4705882352941178
10211979SEA,October 21,SEA,OTI,20.470588235294116,337.7647058823529,186.2941176470588,151.47058823529412,2.235294117647059,20.294117647058822,347.5882352941176,202.47058823529412,145.11764705882354,2.4705882352941178
10291979ATL,October 29,SEA,ATL,20.0,339.94117647058823,188.41176470588235,151.52941176470588,2.411764705882353,20.352941176470587,351.5882352941176,201.58823529411765,150.0,2.3529411764705883
1141979SEA,November 4,SEA,RAM,18.941176470588236,324.3529411764706,178.41176470588235,145.94117647058823,2.176470588235294,20.58823529411765,354.6470588235294,203.1764705882353,151.47058823529412,2.235294117647059
11111979CLE,November 11,SEA,CLE,19.0,326.5882352941176,182.7058823529412,143.88235294117646,2.176470588235294,20.294117647058822,353.0,199.11764705882354,153.88235294117646,2.235294117647059
11181979SEA,November 18,SEA,NOR,19.58823529411765,341.7647058823529,200.11764705882354,141.64705882352942,2.0588235294117645,20.88235294117647,363.11764705882354,209.1764705882353,153.94117647058823,2.235294117647059
11261979SEA,November 26,SEA,NYJ,20.294117647058822,350.11764705882354,211.1764705882353,138.94117647058823,2.1176470588235294,20.941176470588236,363.70588235294116,208.88235294117646,154.8235294117647,2.1176470588235294
1221979KAN,December 2,SEA,KAN,20.352941176470587,345.88235294117646,209.2941176470588,136.58823529411765,2.2941176470588234,20.941176470588236,363.70588235294116,205.2941176470588,158.41176470588235,2.176470588235294
1281979SEA,December 8,SEA,DEN,19.941176470588236,343.7647058823529,213.58823529411765,130.1764705882353,2.2941176470588234,21.11764705882353,358.47058823529414,203.11764705882354,155.35294117647058,2.0
12161979RAI,December 16,SEA,RAI,20.058823529411764,353.70588235294116,226.0,127.70588235294117,2.235294117647059,21.647058823529413,360.6470588235294,206.05882352941177,154.58823529411765,2.1176470588235294
971980SEA,September 7,SEA,SDG,19.294117647058822,341.52941176470586,223.05882352941177,118.47058823529412,2.235294117647059,21.88235294117647,367.94117647058823,216.64705882352942,151.2941176470588,1.9411764705882353
9141980KAN,September 14,SEA,KAN,19.294117647058822,340.05882352941177,225.05882352941177,115.0,2.0,21.58823529411765,361.0,213.0,148.0,1.8823529411764706
9211980SEA,September 21,SEA,NWE,19.470588235294116,345.2352941176471,229.35294117647058,115.88235294117646,1.8823529411764706,22.058823529411764,370.3529411764706,217.2941176470588,153.05882352941177,1.8235294117647058
9281980WAS,September 28,SEA,WAS,19.529411764705884,339.11764705882354,215.47058823529412,123.6470588235294,2.0,21.470588235294116,361.6470588235294,210.0,151.64705882352942,1.8235294117647058
1051980OTI,October 5,SEA,OTI,19.058823529411764,336.3529411764706,214.76470588235293,121.58823529411765,1.8823529411764706,21.058823529411764,355.6470588235294,204.64705882352942,151.0,2.0
10121980SEA,October 12,SEA,CLE,19.176470588235293,337.0,216.35294117647058,120.6470588235294,1.8235294117647058,21.823529411764707,364.88235294117646,216.1764705882353,148.7058823529412,2.0
10191980NYJ,October 19,SEA,NYJ,18.941176470588236,338.11764705882354,221.1764705882353,116.94117647058823,1.8235294117647058,21.235294117647058,357.47058823529414,210.11764705882354,147.35294117647058,2.0
10261980RAI,October 26,SEA,RAI,18.705882352941178,337.11764705882354,226.52941176470588,110.58823529411765,1.9411764705882353,21.235294117647058,354.4117647058824,204.58823529411765,149.8235294117647,2.0588235294117645
1121980SEA,November 2,SEA,PHI,18.647058823529413,333.11764705882354,225.35294117647058,107.76470588235294,1.8235294117647058,21.58823529411765,361.47058823529414,209.76470588235293,151.7058823529412,2.0
1191980SEA,November 9,SEA,KAN,18.88235294117647,327.88235294117646,224.52941176470588,103.3529411764706,1.8823529411764706,21.470588235294116,360.4117647058824,212.94117647058823,147.47058823529412,2.1176470588235294
11171980SEA,November 17,SEA,RAI,20.176470588235293,351.29411764705884,240.0,111.29411764705883,1.9411764705882353,20.470588235294116,345.8235294117647,209.2941176470588,136.52941176470588,2.176470588235294
11231980DEN,November 23,SEA,DEN,19.58823529411765,339.11764705882354,234.88235294117646,104.23529411764706,2.176470588235294,20.235294117647058,340.11764705882354,211.76470588235293,128.35294117647058,2.176470588235294
11271980DAL,November 27,SEA,DAL,19.0,322.11764705882354,216.8235294117647,105.29411764705883,2.5294117647058822,20.235294117647058,334.52941176470586,202.2941176470588,132.23529411764707,2.235294117647059
1271980SEA,December 7,SEA,NYG,18.823529411764707,318.47058823529414,211.41176470588235,107.05882352941177,2.588235294117647,19.823529411764707,331.3529411764706,198.47058823529412,132.88235294117646,2.235294117647059
12131980SDG,December 13,SEA,SDG,18.529411764705884,315.88235294117646,206.76470588235293,109.11764705882354,2.3529411764705883,20.11764705882353,336.5882352941176,209.8235294117647,126.76470588235294,2.3529411764705883
12211980SEA,December 21,SEA,DEN,18.88235294117647,311.0,200.58823529411765,110.41176470588235,2.3529411764705883,19.41176470588235,329.11764705882354,202.7058823529412,126.41176470588235,2.176470588235294
961981CIN,September 6,SEA,CIN,18.764705882352942,304.05882352941177,195.64705882352942,108.41176470588235,2.4705882352941178,19.11764705882353,326.5882352941176,192.64705882352942,133.94117647058823,2.235294117647059
9131981SEA,September 13,SEA,DEN,19.058823529411764,305.11764705882354,192.94117647058823,112.17647058823529,2.4705882352941178,18.764705882352942,316.6470588235294,187.8235294117647,128.8235294117647,2.3529411764705883
9201981RAI,September 20,SEA,RAI,19.0,309.88235294117646,200.05882352941177,109.82352941176471,2.4705882352941178,19.294117647058822,328.05882352941177,192.94117647058823,135.11764705882354,2.5294117647058822
9271981SEA,September 27,SEA,KAN,19.058823529411764,305.52941176470586,198.76470588235293,106.76470588235294,2.411764705882353,19.470588235294116,322.5882352941176,190.35294117647058,132.23529411764707,2.588235294117647
1041981SDG,October 4,SEA,SDG,18.764705882352942,304.1764705882353,205.8235294117647,98.3529411764706,2.3529411764705883,20.058823529411764,327.7647058823529,194.2941176470588,133.47058823529412,2.4705882352941178
